Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.0882,0.0911,Glycine
Val,0.0696,0.0613,Valine
His,0.0554,0.0560,Histidine
Pyruvate,0.0400,0.0494,Pyruvate
Albumin,0.0635,0.0462,Albumin
Gln,0.0247,0.0433,Glutamine
L-VLDL-FC%,0.0295,0.0285,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG%,0.0365,0.0281,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,0.0243,0.0243,Creatinine
Glu-lactate,0.0233,0.0238,Glucose-lactate
XS-VLDL-TG%,0.0250,0.0228,Triglycerides to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0212,0.0213,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0228,0.0209,Glucose
IDL-FC%,0.0247,0.0207,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0163,0.0204,Phenylalanine
Citrate,0.0152,0.0200,Citrate
Sc-ala,0.0063,0.0185,Spectrometer-corrected alanine
Omega-6/Omega-3,0.0285,0.0171,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
GlycA,0.0110,0.0166,Glycoprotein Acetyls
IDL-P,0.0118,0.0153,Concentration of IDL Particles
XS-VLDL-FC%,0.0170,0.0152,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Lactate,0.0152,0.0148,Lactate
Omega-3,0.0218,0.0130,Omega-3 Fatty Acids
L-VLDL-TG%,0.0107,0.0130,Triglycerides to Total-Lipids in Large VLDL percentage
Ile,0.0095,0.0121,Isoleucine
IDL-CE%,0.0162,0.0116,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0108,0.0111,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-TG,0.0088,0.0110,Triglycerides in Large HDL
XXL-VLDL-TG%,0.0143,0.0109,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,0.0113,0.0107,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,0.0107,0.0105,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.0105,0.0100,Leucine
Omega-6%,0.0142,0.0099,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0050,0.0088,Average Diameter for LDL Particles
SFA%,0.0100,0.0086,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-P,0.0085,0.0084,Concentration of Large LDL Particles
Total-BCAA,0.0087,0.0081,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-size,0.0082,0.0080,Average Diameter for VLDL Particles
M-HDL-C%,0.0073,0.0074,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-C%,0.0028,0.0061,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-TG%,0.0088,0.0060,Triglycerides to Total-Lipids in IDL percentage
L-VLDL-C%,0.0048,0.0060,Cholesterol to Total-Lipids in Large VLDL percentage
Tyr,0.0057,0.0060,Tyrosine
S-HDL-PL%,0.0082,0.0059,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,0.0052,0.0058,Phospholipids to Total-Lipids in Medium HDL percentage
Unsaturation,0.0098,0.0058,Degree of Unsaturation
MUFA%,0.0035,0.0057,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0028,0.0051,Alanine
Acetate,0.0042,0.0051,Acetate
XXL-VLDL-FC%,0.0048,0.0051,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL,0.0055,0.0050,Phospholipids in Medium HDL
S-HDL-C%,0.0038,0.0050,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.0053,0.0048,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-PL%,0.0048,0.0047,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-PL%,0.0045,0.0046,Phospholipids to Total-Lipids in Medium VLDL percentage
Omega-3%,0.0072,0.0045,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE,0.0027,0.0038,Cholesteryl Esters in Small VLDL
L-LDL-C%,0.0018,0.0036,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.0028,0.0035,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.0017,0.0031,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
DHA,0.0035,0.0030,Docosahexaenoic Acid
XXL-VLDL-PL%,0.0025,0.0029,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC%,0.0015,0.0028,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0023,0.0028,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0015,0.0028,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-TG,0.0005,0.0027,Total-Triglycerides
IDL-TG,0.0012,0.0027,Triglycerides in IDL
M-LDL-C%,0.0047,0.0025,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.0008,0.0025,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.0025,0.0023,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-PL,0.0025,0.0022,Phospholipids in Small LDL
XL-VLDL-FC%,0.0038,0.0022,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,0.0017,0.0019,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-FC%,0.0030,0.0018,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.0007,0.0017,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,0.0017,0.0015,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
3-Hydroxybutyrate,0.0017,0.0014,3-Hydroxybutyrate
Clinical_LDL-C,0.0017,0.0013,
XL-HDL-C,0.0008,0.0013,Cholesterol in Very Large HDL
Acetone,0.0007,0.0011,Acetone
DHA%,0.0005,0.0010,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-L,0.0007,0.0007,Total-Lipids in Very Large HDL
M-LDL-PL%,0.0008,0.0004,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0003,0.0004,Acetoacetate
L-HDL-PL%,0.0003,0.0003,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-FC,0.0003,0.0001,Free Cholesterol in VLDL
