Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2022,0.1821,Glycoprotein Acetyls
Albumin,0.1382,0.1477,Albumin
L-LDL-TG%,0.0708,0.1363,Triglycerides to Total-Lipids in Large LDL percentage
Leu,0.0765,0.0763,Leucine
Total-BCAA,0.0592,0.0530,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.0560,0.0520,Valine
XS-VLDL-PL%,0.0402,0.0413,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,0.0372,0.0303,Glutamine
XL-HDL-C%,0.0360,0.0286,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0197,0.0255,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0315,0.0242,Glycine
IDL-CE%,0.0165,0.0207,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.0190,0.0197,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0228,0.0191,Tyrosine
Creatinine,0.0262,0.0171,Creatinine
L-LDL-C%,0.0122,0.0147,Cholesterol to Total-Lipids in Large LDL percentage
Glu,0.0135,0.0110,Glucose
Citrate,0.0137,0.0099,Citrate
Glu-lactate,0.0122,0.0092,Glucose-lactate
S-HDL-CE%,0.0078,0.0087,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Lactate,0.0095,0.0076,Lactate
MUFA%,0.0065,0.0074,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0095,0.0066,Acetate
Sc-ala,0.0062,0.0057,Spectrometer-corrected alanine
LA%,0.0075,0.0057,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-C%,0.0043,0.0057,Cholesterol to Total-Lipids in Small HDL percentage
Ile,0.0065,0.0056,Isoleucine
Acetoacetate,0.0065,0.0039,Acetoacetate
LDL-size,0.0048,0.0033,Average Diameter for LDL Particles
Unsaturation,0.0038,0.0032,Degree of Unsaturation
M-LDL-CE%,0.0037,0.0025,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
His,0.0027,0.0021,Histidine
Omega-6%,0.0022,0.0020,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0022,0.0018,Phenylalanine
S-VLDL-CE%,0.0012,0.0015,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-PL%,0.0020,0.0013,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0018,0.0012,Acetone
3-Hydroxybutyrate,0.0013,0.0010,3-Hydroxybutyrate
Ala,0.0012,0.0009,Alanine
Pyruvate,0.0008,0.0007,Pyruvate
S-LDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL%,0.0007,0.0006,Phospholipids to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.0007,0.0004,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0007,0.0004,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0005,0.0003,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Medium LDL percentage
SFA%,0.0003,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
