Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1172,0.0782,Creatinine
L-LDL-C%,0.0740,0.0597,Cholesterol to Total-Lipids in Large LDL percentage
His,0.0818,0.0580,Histidine
Gly,0.0665,0.0568,Glycine
3-Hydroxybutyrate,0.0493,0.0503,3-Hydroxybutyrate
Unsaturation,0.0423,0.0486,Degree of Unsaturation
Citrate,0.0355,0.0483,Citrate
GlycA,0.0410,0.0472,Glycoprotein Acetyls
M-LDL-PL%,0.0632,0.0364,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0087,0.0317,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0413,0.0279,Phospholipids to Total-Lipids in Large LDL percentage
Gln,0.0135,0.0244,Glutamine
Albumin,0.0145,0.0242,Albumin
Ala,0.0145,0.0226,Alanine
Acetoacetate,0.0120,0.0220,Acetoacetate
Pyruvate,0.0157,0.0219,Pyruvate
XXL-VLDL-CE%,0.0183,0.0216,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-FC%,0.0237,0.0214,Free Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6,0.0197,0.0199,Omega-6 Fatty Acids
SFA%,0.0145,0.0189,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0145,0.0179,Acetate
XL-HDL-FC%,0.0170,0.0164,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetone,0.0137,0.0160,Acetone
Leu,0.0113,0.0109,Leucine
S-HDL-FC%,0.0063,0.0107,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-FC,0.0105,0.0094,Free Cholesterol in Very Large HDL
Glu-lactate,0.0120,0.0093,Glucose-lactate
Val,0.0045,0.0092,Valine
Sc-ala,0.0130,0.0076,Spectrometer-corrected alanine
Phe,0.0043,0.0075,Phenylalanine
XL-HDL-CE,0.0082,0.0074,Cholesteryl Esters in Very Large HDL
IDL-FC%,0.0082,0.0072,Free Cholesterol to Total-Lipids in IDL percentage
LA,0.0055,0.0066,Linoleic Acid
Lactate,0.0042,0.0064,Lactate
XS-VLDL-PL%,0.0065,0.0062,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0017,0.0060,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-P,0.0020,0.0055,Total-Concentration of Lipoprotein Particles
Tyr,0.0058,0.0054,Tyrosine
L-LDL-CE%,0.0028,0.0054,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-size,0.0073,0.0051,Average Diameter for LDL Particles
MUFA%,0.0033,0.0049,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.0030,0.0049,Cholesterol to Total-Lipids in IDL percentage
SFA,0.0055,0.0046,Saturated Fatty Acids
M-LDL-C%,0.0057,0.0043,Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0037,0.0043,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-PL%,0.0018,0.0042,Phospholipids to Total-Lipids in Small HDL percentage
LA%,0.0017,0.0042,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-FC%,0.0055,0.0040,Free Cholesterol to Total-Lipids in Large VLDL percentage
PUFA%,0.0022,0.0037,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.0025,0.0037,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-L,0.0030,0.0037,Total-Lipids in Large VLDL
M-LDL-TG%,0.0025,0.0034,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,0.0033,0.0034,Glucose
XXL-VLDL-TG,0.0018,0.0031,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-CE%,0.0040,0.0029,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,0.0018,0.0028,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.0015,0.0028,Cholesterol to Total-Lipids in Small HDL percentage
DHA,0.0018,0.0026,Docosahexaenoic Acid
XXL-VLDL-C%,0.0030,0.0025,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.0022,0.0023,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-CE%,0.0048,0.0022,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-TG,0.0013,0.0017,Triglycerides in Large VLDL
IDL-CE%,0.0010,0.0017,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-PL%,0.0027,0.0015,Phospholipids to Total-Lipids in Large HDL percentage
Phosphoglyc,0.0015,0.0015,Phosphoglycerides
IDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in IDL percentage
Ile,0.0005,0.0009,Isoleucine
IDL-TG,0.0003,0.0005,Triglycerides in IDL
L-LDL-FC%,0.0003,0.0004,Free Cholesterol to Total-Lipids in Large LDL percentage
