Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.0839,0.0808,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0774,0.0651,Creatinine
Citrate,0.0542,0.0546,Citrate
XS-VLDL-FC%,0.0505,0.0525,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0481,0.0510,Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0287,0.0509,Acetate
Gly,0.0654,0.0394,Glycine
IDL-C%,0.0496,0.0387,Cholesterol to Total-Lipids in IDL percentage
Phe,0.0275,0.0364,Phenylalanine
L-HDL-PL%,0.0390,0.0350,Phospholipids to Total-Lipids in Large HDL percentage
Leu,0.0395,0.0307,Leucine
IDL-CE,0.0205,0.0298,Cholesteryl Esters in IDL
Total-BCAA,0.0369,0.0297,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetone,0.0192,0.0271,Acetone
Albumin,0.0330,0.0266,Albumin
Acetoacetate,0.0130,0.0251,Acetoacetate
S-HDL-FC%,0.0224,0.0235,Free Cholesterol to Total-Lipids in Small HDL percentage
Tyr,0.0157,0.0226,Tyrosine
L-LDL-FC%,0.0219,0.0207,Free Cholesterol to Total-Lipids in Large LDL percentage
Pyruvate,0.0127,0.0200,Pyruvate
Ala,0.0123,0.0195,Alanine
IDL-P,0.0220,0.0185,Concentration of IDL Particles
SFA%,0.0090,0.0148,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0145,0.0133,Histidine
Val,0.0140,0.0108,Valine
GlycA,0.0102,0.0102,Glycoprotein Acetyls
XL-HDL-TG,0.0102,0.0101,Triglycerides in Very Large HDL
Omega-3,0.0118,0.0101,Omega-3 Fatty Acids
Gln,0.0067,0.0086,Glutamine
S-LDL-CE%,0.0075,0.0081,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-FC%,0.0073,0.0080,Free Cholesterol to Total-Lipids in IDL percentage
LDL-size,0.0092,0.0073,Average Diameter for LDL Particles
IDL-TG%,0.0070,0.0072,Triglycerides to Total-Lipids in IDL percentage
Lactate,0.0050,0.0071,Lactate
Ile,0.0053,0.0069,Isoleucine
S-LDL-PL%,0.0073,0.0065,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0077,0.0062,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Sc-ala,0.0070,0.0060,Spectrometer-corrected alanine
L-LDL-PL%,0.0075,0.0054,Phospholipids to Total-Lipids in Large LDL percentage
IDL-PL%,0.0038,0.0053,Phospholipids to Total-Lipids in IDL percentage
LA%,0.0085,0.0048,Linoleic Acid to Total-Fatty Acids percentage
LA,0.0063,0.0047,Linoleic Acid
M-LDL-TG%,0.0045,0.0046,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0043,0.0044,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0025,0.0043,Glucose
Omega-6%,0.0033,0.0042,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0025,0.0040,Glucose-lactate
L-LDL-TG%,0.0037,0.0025,Triglycerides to Total-Lipids in Large LDL percentage
Unsaturation,0.0020,0.0021,Degree of Unsaturation
S-HDL-PL%,0.0025,0.0017,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,0.0022,0.0015,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,0.0018,0.0013,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0013,0.0012,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC,0.0015,0.0012,Free Cholesterol in Small LDL
M-LDL-C%,0.0022,0.0011,Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.0008,0.0011,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.0013,0.0011,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0003,0.0011,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0020,0.0009,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG%,0.0007,0.0008,Triglycerides to Total-Lipids in Small VLDL percentage
Omega-6/Omega-3,0.0005,0.0007,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-TG%,0.0007,0.0005,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
