Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2008,0.4444,Creatinine
IDL-CE,0.1005,0.0529,Cholesteryl Esters in IDL
Acetate,0.0322,0.0466,Acetate
GlycA,0.0775,0.0400,Glycoprotein Acetyls
Leu,0.0593,0.0392,Leucine
IDL-CE%,0.0673,0.0372,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-PL%,0.0035,0.0289,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-P,0.0273,0.0248,Concentration of IDL Particles
Ile,0.0267,0.0214,Isoleucine
Tyr,0.0237,0.0168,Tyrosine
Pyruvate,0.0183,0.0161,Pyruvate
Phe,0.0162,0.0148,Phenylalanine
Acetone,0.0282,0.0147,Acetone
L-LDL-FC,0.0218,0.0145,Free Cholesterol in Large LDL
LA%,0.0183,0.0143,Linoleic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0282,0.0123,Phospholipids to Total-Lipids in IDL percentage
His,0.0273,0.0117,Histidine
Acetoacetate,0.0060,0.0116,Acetoacetate
IDL-C%,0.0215,0.0113,Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0155,0.0112,Glucose-lactate
M-LDL-C%,0.0192,0.0084,Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0040,0.0063,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
SFA%,0.0047,0.0060,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0098,0.0059,Phospholipids to Total-Lipids in Very Large VLDL percentage
ApoB/ApoA1,0.0012,0.0048,Apolipoprotein B to Apolipoprotein A1 ratio
Sc-ala,0.0010,0.0047,Spectrometer-corrected alanine
IDL-TG%,0.0083,0.0047,Triglycerides to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0075,0.0045,3-Hydroxybutyrate
Gly,0.0073,0.0044,Glycine
Albumin,0.0077,0.0044,Albumin
L-LDL-CE%,0.0077,0.0036,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-FC%,0.0068,0.0034,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0068,0.0034,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,0.0025,0.0034,Free Cholesterol in Very Large HDL
Citrate,0.0067,0.0032,Citrate
S-LDL-P,0.0033,0.0030,Concentration of Small LDL Particles
MUFA%,0.0045,0.0029,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE,0.0057,0.0025,Cholesteryl Esters in Medium LDL
M-HDL-C%,0.0027,0.0024,Cholesterol to Total-Lipids in Medium HDL percentage
Ala,0.0047,0.0024,Alanine
L-VLDL-FC%,0.0023,0.0023,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-FC%,0.0055,0.0021,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-L,0.0018,0.0020,Total-Lipids in Very Small VLDL
LDL-size,0.0042,0.0018,Average Diameter for LDL Particles
Omega-3,0.0023,0.0015,Omega-3 Fatty Acids
Val,0.0032,0.0014,Valine
PUFA,0.0030,0.0014,Polyunsaturated Fatty Acids
XS-VLDL-TG,0.0028,0.0013,Triglycerides in Very Small VLDL
PUFA/MUFA,0.0020,0.0013,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-FC%,0.0023,0.0012,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Lactate,0.0030,0.0012,Lactate
M-LDL-TG%,0.0018,0.0011,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL,0.0027,0.0011,Phospholipids in Medium HDL
Glu,0.0023,0.0010,Glucose
L-VLDL-TG,0.0010,0.0010,Triglycerides in Large VLDL
S-HDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0007,0.0009,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-TG,0.0012,0.0008,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-PL,0.0007,0.0008,Phospholipids in IDL
Omega-6%,0.0013,0.0007,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gln,0.0022,0.0007,Glutamine
Omega-3%,0.0015,0.0006,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0003,0.0006,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0008,0.0006,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-C%,0.0012,0.0005,Cholesterol to Total-Lipids in Large VLDL percentage
PUFA%,0.0010,0.0005,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0008,0.0003,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Unsaturation,0.0005,0.0003,Degree of Unsaturation
XL-HDL-CE%,0.0013,0.0003,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-FC,0.0010,0.0003,Total-Free Cholesterol
S-HDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-PL%,0.0007,0.0002,Phospholipids to Total-Lipids in Large LDL percentage
HDL-TG,0.0003,9.0577e-05,Triglycerides in HDL
