Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1787,0.1960,Creatinine
Acetoacetate,0.0645,0.0510,Acetoacetate
L-HDL-CE%,0.0493,0.0478,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.0447,0.0438,Free Cholesterol in Very Large HDL
M-LDL-PL%,0.0455,0.0420,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,0.0213,0.0408,Alanine
Gly,0.0427,0.0404,Glycine
MUFA%,0.0375,0.0398,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0697,0.0312,Spectrometer-corrected alanine
XS-VLDL-PL,0.0360,0.0299,Phospholipids in Very Small VLDL
GlycA,0.0305,0.0272,Glycoprotein Acetyls
Acetate,0.0148,0.0249,Acetate
His,0.0200,0.0245,Histidine
Tyr,0.0252,0.0242,Tyrosine
Albumin,0.0290,0.0240,Albumin
Citrate,0.0228,0.0240,Citrate
Phe,0.0103,0.0210,Phenylalanine
Glu-lactate,0.0105,0.0206,Glucose-lactate
Ile,0.0138,0.0167,Isoleucine
L-LDL-PL%,0.0160,0.0161,Phospholipids to Total-Lipids in Large LDL percentage
Pyruvate,0.0183,0.0139,Pyruvate
HDL-TG,0.0108,0.0134,Triglycerides in HDL
Acetone,0.0102,0.0119,Acetone
XXL-VLDL-CE%,0.0200,0.0118,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0137,0.0091,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0152,0.0087,3-Hydroxybutyrate
Gln,0.0107,0.0082,Glutamine
L-LDL-C%,0.0042,0.0082,Cholesterol to Total-Lipids in Large LDL percentage
LDL-size,0.0088,0.0080,Average Diameter for LDL Particles
M-VLDL-C,0.0078,0.0074,Cholesterol in Medium VLDL
S-HDL-PL%,0.0050,0.0069,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-P,0.0080,0.0066,Concentration of Small LDL Particles
Lactate,0.0047,0.0060,Lactate
L-LDL-CE%,0.0062,0.0060,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-CE,0.0060,0.0058,Cholesteryl Esters in Very Small VLDL
Val,0.0037,0.0056,Valine
S-LDL-PL%,0.0025,0.0054,Phospholipids to Total-Lipids in Small LDL percentage
DHA%,0.0035,0.0051,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,0.0038,0.0047,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG,0.0040,0.0047,Triglycerides in Very Large HDL
XXL-VLDL-TG%,0.0025,0.0044,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0072,0.0044,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-FC%,0.0022,0.0042,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.0042,0.0042,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-TG,0.0023,0.0035,Triglycerides in Large HDL
Omega-6/Omega-3,0.0023,0.0034,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA%,0.0043,0.0034,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-FC%,0.0015,0.0033,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-FC%,0.0017,0.0030,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-L,0.0038,0.0029,Total-Lipids in Medium HDL
S-HDL-P,0.0030,0.0026,Concentration of Small HDL Particles
Total-BCAA,0.0015,0.0024,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-C%,0.0023,0.0021,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0022,0.0019,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0012,0.0018,Phospholipids to Total-Lipids in IDL percentage
S-LDL-CE%,0.0010,0.0018,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-3,0.0010,0.0018,Omega-3 Fatty Acids
Glu,0.0018,0.0015,Glucose
XL-VLDL-FC%,0.0012,0.0010,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-size,0.0003,0.0009,Average Diameter for VLDL Particles
Unsaturation,0.0008,0.0008,Degree of Unsaturation
IDL-CE%,0.0005,0.0006,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in Medium HDL percentage
SFA%,0.0005,0.0004,Saturated Fatty Acids to Total-Fatty Acids percentage
