Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1308,0.1457,Glycoprotein Acetyls
LA%,0.0960,0.1407,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.1008,0.0959,Acetoacetate
Albumin,0.0910,0.0877,Albumin
Total-BCAA,0.0757,0.0803,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.0557,0.0577,Leucine
ApoB/ApoA1,0.0505,0.0502,Apolipoprotein B to Apolipoprotein A1 ratio
Creatinine,0.0470,0.0306,Creatinine
Val,0.0363,0.0302,Valine
MUFA%,0.0365,0.0299,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0237,0.0235,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-PL,0.0272,0.0221,Phospholipids in Large HDL
PUFA%,0.0178,0.0210,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0250,0.0196,Phospholipids to Total-Lipids in Large VLDL percentage
PUFA/MUFA,0.0187,0.0183,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3%,0.0162,0.0161,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gln,0.0173,0.0148,Glutamine
LA,0.0123,0.0124,Linoleic Acid
Lactate,0.0118,0.0116,Lactate
Acetone,0.0147,0.0108,Acetone
L-HDL-FC%,0.0095,0.0104,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-CE,0.0082,0.0074,Cholesteryl Esters in Medium HDL
3-Hydroxybutyrate,0.0057,0.0056,3-Hydroxybutyrate
LDL-size,0.0067,0.0052,Average Diameter for LDL Particles
Citrate,0.0067,0.0048,Citrate
L-VLDL-TG,0.0040,0.0048,Triglycerides in Large VLDL
Tyr,0.0052,0.0046,Tyrosine
Glu,0.0045,0.0041,Glucose
Ile,0.0033,0.0037,Isoleucine
Acetate,0.0062,0.0034,Acetate
Omega-6%,0.0043,0.0034,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0048,0.0034,Pyruvate
Glu-lactate,0.0022,0.0020,Glucose-lactate
Phe,0.0025,0.0018,Phenylalanine
IDL-PL%,0.0027,0.0018,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-TG,0.0015,0.0018,Triglycerides in Chylomicrons and Extremely Large VLDL
DHA%,0.0022,0.0015,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0025,0.0014,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0012,0.0011,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0013,0.0011,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.0015,0.0010,Phospholipids to Total-Lipids in Very Large VLDL percentage
His,0.0017,0.0010,Histidine
IDL-CE%,0.0010,0.0010,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-CE%,0.0013,0.0010,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.0013,0.0010,Glycine
PUFA,0.0010,0.0008,Polyunsaturated Fatty Acids
SFA%,0.0007,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0007,0.0006,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ala,0.0003,0.0002,Alanine
Unsaturation,0.0003,0.0002,Degree of Unsaturation
XL-HDL-CE%,0.0002,0.0001,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
