Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetate,0.0615,0.0691,Acetate
Acetone,0.0562,0.0661,Acetone
Creatinine,0.0967,0.0650,Creatinine
Albumin,0.0948,0.0603,Albumin
IDL-CE%,0.0658,0.0546,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu-lactate,0.0348,0.0493,Glucose-lactate
GlycA,0.0312,0.0491,Glycoprotein Acetyls
Citrate,0.0418,0.0430,Citrate
Lactate,0.0373,0.0355,Lactate
Sc-ala,0.0385,0.0345,Spectrometer-corrected alanine
LDL-size,0.0337,0.0277,Average Diameter for LDL Particles
L-LDL-C%,0.0177,0.0252,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0285,0.0247,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.0303,0.0232,Cholesteryl Esters in IDL
XS-VLDL-FC%,0.0135,0.0229,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
His,0.0133,0.0229,Histidine
Gln,0.0217,0.0228,Glutamine
Tyr,0.0198,0.0223,Tyrosine
Gly,0.0142,0.0203,Glycine
3-Hydroxybutyrate,0.0152,0.0168,3-Hydroxybutyrate
Glu,0.0215,0.0167,Glucose
Pyruvate,0.0087,0.0162,Pyruvate
Acetoacetate,0.0147,0.0159,Acetoacetate
Phe,0.0082,0.0127,Phenylalanine
M-HDL-FC%,0.0183,0.0124,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-CE%,0.0075,0.0119,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ala,0.0050,0.0105,Alanine
LA%,0.0128,0.0103,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE,0.0133,0.0098,Cholesteryl Esters in Medium VLDL
IDL-PL%,0.0123,0.0098,Phospholipids to Total-Lipids in IDL percentage
Omega-3,0.0105,0.0093,Omega-3 Fatty Acids
L-LDL-PL%,0.0097,0.0084,Phospholipids to Total-Lipids in Large LDL percentage
Total-BCAA,0.0072,0.0073,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-FC%,0.0062,0.0069,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0068,0.0064,Isoleucine
XXL-VLDL-TG%,0.0047,0.0062,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0053,0.0062,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0073,0.0053,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0032,0.0048,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0020,0.0044,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.0063,0.0042,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-CE%,0.0047,0.0041,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0050,0.0036,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0022,0.0034,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.0030,0.0032,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC,0.0012,0.0031,Free Cholesterol in Medium LDL
XS-VLDL-P,0.0015,0.0030,Concentration of Very Small VLDL Particles
M-LDL-CE%,0.0038,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.0022,0.0028,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,0.0012,0.0027,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0018,0.0027,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.0023,0.0026,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-P,0.0017,0.0024,Concentration of Large HDL Particles
Unsaturation,0.0017,0.0024,Degree of Unsaturation
IDL-P,0.0018,0.0019,Concentration of IDL Particles
M-HDL-PL%,0.0023,0.0016,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-C%,0.0005,0.0014,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0005,0.0009,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,0.0007,0.0009,Triglycerides to Total-Lipids in Large LDL percentage
Val,0.0010,0.0008,Valine
M-VLDL-TG%,0.0003,0.0008,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-FC%,0.0008,0.0008,Free Cholesterol to Total-Lipids in IDL percentage
Leu,0.0005,0.0002,Leucine
