Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1728,0.2988,Creatinine
Omega-3,0.0942,0.1024,Omega-3 Fatty Acids
Gly,0.1457,0.0865,Glycine
LDL-TG,0.0340,0.0672,Triglycerides in LDL
S-VLDL-P,0.0378,0.0612,Concentration of Small VLDL Particles
LA%,0.0562,0.0510,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0383,0.0355,Spectrometer-corrected alanine
Albumin,0.0395,0.0330,Albumin
S-LDL-TG,0.0448,0.0303,Triglycerides in Small LDL
XL-HDL-PL%,0.0350,0.0261,Phospholipids to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0298,0.0236,Pyruvate
DHA,0.0110,0.0200,Docosahexaenoic Acid
S-HDL-PL%,0.0275,0.0173,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG,0.0070,0.0111,Triglycerides in Medium LDL
XL-HDL-C%,0.0192,0.0099,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6%,0.0158,0.0090,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0163,0.0076,Free Cholesterol to Total-Lipids in IDL percentage
Lactate,0.0075,0.0074,Lactate
Ala,0.0108,0.0066,Alanine
Acetoacetate,0.0055,0.0063,Acetoacetate
L-LDL-TG,0.0052,0.0060,Triglycerides in Large LDL
His,0.0060,0.0052,Histidine
Tyr,0.0098,0.0052,Tyrosine
Acetate,0.0048,0.0050,Acetate
Omega-6/Omega-3,0.0057,0.0047,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0102,0.0044,Phospholipids to Total-Lipids in IDL percentage
M-LDL-P,0.0050,0.0043,Concentration of Medium LDL Particles
3-Hydroxybutyrate,0.0063,0.0042,3-Hydroxybutyrate
Phe,0.0088,0.0041,Phenylalanine
Omega-3%,0.0085,0.0040,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gln,0.0093,0.0039,Glutamine
M-LDL-PL%,0.0108,0.0038,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.0060,0.0038,Phospholipids in Small LDL
IDL-FC,0.0058,0.0036,Free Cholesterol in IDL
M-LDL-C%,0.0050,0.0033,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0060,0.0032,Acetone
XXL-VLDL-C%,0.0050,0.0025,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0042,0.0024,Glucose
VLDL-size,0.0033,0.0019,Average Diameter for VLDL Particles
L-VLDL-FC%,0.0015,0.0017,Free Cholesterol to Total-Lipids in Large VLDL percentage
LDL-size,0.0030,0.0014,Average Diameter for LDL Particles
XXL-VLDL-TG%,0.0035,0.0014,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG,0.0023,0.0013,Triglycerides in Large HDL
Unsaturation,0.0017,0.0013,Degree of Unsaturation
L-LDL-CE%,0.0008,0.0010,Cholesteryl Esters to Total-Lipids in Large LDL percentage
DHA%,0.0007,0.0010,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0030,0.0008,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0015,0.0008,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,0.0027,0.0007,Glycoprotein Acetyls
L-LDL-PL%,0.0007,0.0006,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0008,0.0005,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG,0.0007,0.0004,Triglycerides in Chylomicrons and Extremely Large VLDL
SFA%,0.0012,0.0004,Saturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0005,0.0003,Citrate
Val,0.0003,9.6524e-05,Valine
S-HDL-C,0.0003,9.3529e-05,Cholesterol in Small HDL
Leu,0.0002,5.5163e-05,Leucine
