Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
M-LDL-C%,0.1117,0.0771,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.0565,0.0634,Glycine
Acetate,0.0778,0.0538,Acetate
Lactate,0.0412,0.0494,Lactate
Creatinine,0.0398,0.0455,Creatinine
Citrate,0.0452,0.0452,Citrate
DHA%,0.0410,0.0387,Docosahexaenoic Acid to Total-Fatty Acids percentage
Sc-ala,0.0290,0.0358,Spectrometer-corrected alanine
Leu,0.0350,0.0350,Leucine
XS-VLDL-PL%,0.0443,0.0341,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0300,0.0335,Acetoacetate
Phe,0.0307,0.0327,Phenylalanine
Albumin,0.0222,0.0303,Albumin
GlycA,0.0433,0.0300,Glycoprotein Acetyls
3-Hydroxybutyrate,0.0350,0.0283,3-Hydroxybutyrate
Ala,0.0135,0.0245,Alanine
Gln,0.0122,0.0230,Glutamine
PUFA/MUFA,0.0270,0.0220,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3%,0.0155,0.0212,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0202,0.0192,Tyrosine
Val,0.0240,0.0177,Valine
LDL-size,0.0162,0.0177,Average Diameter for LDL Particles
Glu-lactate,0.0087,0.0166,Glucose-lactate
Unsaturation,0.0173,0.0162,Degree of Unsaturation
Pyruvate,0.0058,0.0153,Pyruvate
XXL-VLDL-PL%,0.0143,0.0152,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,0.0170,0.0141,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0133,0.0140,Acetone
IDL-PL%,0.0093,0.0103,Phospholipids to Total-Lipids in IDL percentage
DHA,0.0030,0.0098,Docosahexaenoic Acid
M-HDL-PL%,0.0030,0.0095,Phospholipids to Total-Lipids in Medium HDL percentage
His,0.0087,0.0094,Histidine
L-HDL-TG,0.0098,0.0078,Triglycerides in Large HDL
Ile,0.0045,0.0067,Isoleucine
S-LDL-FC%,0.0118,0.0066,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-C,0.0078,0.0061,Cholesterol in Very Large HDL
XXL-VLDL-CE%,0.0063,0.0060,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG%,0.0038,0.0059,Triglycerides to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,0.0053,0.0049,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0028,0.0047,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-size,0.0027,0.0034,Average Diameter for VLDL Particles
XXL-VLDL-TG%,0.0023,0.0032,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0023,0.0027,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0022,0.0027,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0025,0.0027,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,0.0017,0.0023,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0028,0.0023,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0015,0.0022,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG,0.0023,0.0021,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-BCAA,0.0017,0.0020,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-FC%,0.0012,0.0019,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Glu,0.0022,0.0019,Glucose
XL-HDL-TG,0.0010,0.0018,Triglycerides in Very Large HDL
S-VLDL-CE%,0.0038,0.0018,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-PL%,0.0008,0.0016,Phospholipids to Total-Lipids in Medium LDL percentage
LA%,0.0007,0.0016,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-PL%,0.0008,0.0015,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.0007,0.0015,Phospholipids to Total-Lipids in Large LDL percentage
PUFA%,0.0012,0.0011,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0008,0.0011,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,0.0005,0.0009,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC,0.0003,0.0005,Free Cholesterol in Very Large HDL
