Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2303,0.4682,Creatinine
M-LDL-TG,0.1195,0.1531,Triglycerides in Medium LDL
Omega-3,0.1448,0.1225,Omega-3 Fatty Acids
Gly,0.2167,0.1092,Glycine
LDL-TG,0.0198,0.0350,Triglycerides in LDL
Omega-6/Omega-3,0.0465,0.0197,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-PL,0.0397,0.0149,Phospholipids in Small LDL
LA%,0.0255,0.0143,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.0172,0.0140,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gln,0.0328,0.0091,Glutamine
XL-HDL-PL%,0.0222,0.0073,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-FC,0.0117,0.0073,Free Cholesterol in IDL
Total-FA,0.0050,0.0072,Total-Fatty Acids
M-LDL-P,0.0060,0.0042,Concentration of Medium LDL Particles
Tyr,0.0172,0.0025,Tyrosine
XL-HDL-FC%,0.0080,0.0014,Free Cholesterol to Total-Lipids in Very Large HDL percentage
PUFA,0.0020,0.0013,Polyunsaturated Fatty Acids
Albumin,0.0035,0.0013,Albumin
Pyruvate,0.0037,0.0012,Pyruvate
VLDL-TG,0.0010,0.0010,Triglycerides in VLDL
S-LDL-L,0.0033,0.0010,Total-Lipids in Small LDL
IDL-FC%,0.0038,0.0010,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-FC,0.0030,0.0007,Free Cholesterol in Large VLDL
S-LDL-TG,0.0040,0.0007,Triglycerides in Small LDL
L-HDL-CE,0.0030,0.0003,Cholesteryl Esters in Large HDL
S-HDL-PL%,0.0015,0.0003,Phospholipids to Total-Lipids in Small HDL percentage
Sc-ala,0.0028,0.0003,Spectrometer-corrected alanine
Val,0.0010,0.0002,Valine
Total-BCAA,0.0013,0.0002,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0007,0.0002,Acetoacetate
3-Hydroxybutyrate,0.0012,0.0001,3-Hydroxybutyrate
L-HDL-C,0.0005,4.4099e-05,Cholesterol in Large HDL
Phe,0.0003,4.2974e-05,Phenylalanine
L-HDL-FC,0.0003,3.4993e-05,Free Cholesterol in Large HDL
XXL-VLDL-CE%,0.0002,1.6079e-05,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
