Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2968,0.5858,Creatinine
Gly,0.2020,0.1137,Glycine
XL-HDL-FC%,0.0662,0.0489,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-FC,0.0272,0.0224,Free Cholesterol in Large HDL
L-HDL-CE,0.0333,0.0219,Cholesteryl Esters in Large HDL
VLDL-size,0.0220,0.0206,Average Diameter for VLDL Particles
Pyruvate,0.0458,0.0197,Pyruvate
L-HDL-L,0.0242,0.0159,Total-Lipids in Large HDL
L-LDL-PL%,0.0228,0.0143,Phospholipids to Total-Lipids in Large LDL percentage
GlycA,0.0400,0.0121,Glycoprotein Acetyls
MUFA%,0.0177,0.0120,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0195,0.0120,Isoleucine
XL-HDL-PL%,0.0162,0.0106,Phospholipids to Total-Lipids in Very Large HDL percentage
LDL-size,0.0222,0.0101,Average Diameter for LDL Particles
L-HDL-PL,0.0112,0.0091,Phospholipids in Large HDL
MUFA,0.0128,0.0076,Monounsaturated Fatty Acids
Omega-3%,0.0122,0.0068,Omega-3 Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0092,0.0052,3-Hydroxybutyrate
HDL-PL,0.0107,0.0050,Phospholipids in HDL
L-HDL-C,0.0070,0.0039,Cholesterol in Large HDL
Sc-ala,0.0068,0.0037,Spectrometer-corrected alanine
IDL-PL%,0.0065,0.0037,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0065,0.0035,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3,0.0077,0.0034,Omega-3 Fatty Acids
DHA%,0.0032,0.0023,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-PL%,0.0037,0.0023,Phospholipids to Total-Lipids in Small HDL percentage
Val,0.0042,0.0022,Valine
Albumin,0.0042,0.0019,Albumin
Citrate,0.0043,0.0018,Citrate
Tyr,0.0033,0.0018,Tyrosine
DHA,0.0022,0.0017,Docosahexaenoic Acid
Acetone,0.0032,0.0015,Acetone
His,0.0032,0.0015,Histidine
L-LDL-CE%,0.0023,0.0013,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ala,0.0032,0.0012,Alanine
Acetate,0.0020,0.0012,Acetate
Unsaturation,0.0013,0.0009,Degree of Unsaturation
L-VLDL-PL%,0.0012,0.0009,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-CE%,0.0032,0.0008,Cholesteryl Esters to Total-Lipids in IDL percentage
Gln,0.0015,0.0008,Glutamine
L-LDL-C%,0.0010,0.0006,Cholesterol to Total-Lipids in Large LDL percentage
Glu,0.0008,0.0005,Glucose
Glu-lactate,0.0010,0.0005,Glucose-lactate
Acetoacetate,0.0008,0.0005,Acetoacetate
Total-BCAA,0.0008,0.0004,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Medium LDL percentage
Lactate,0.0005,0.0003,Lactate
IDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0005,0.0002,Phenylalanine
L-HDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-FC%,0.0003,0.0001,Free Cholesterol to Total-Lipids in Large VLDL percentage
Leu,0.0003,7.9531e-05,Leucine
