Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Omega-3,0.1108,0.0919,Omega-3 Fatty Acids
XXL-VLDL-PL%,0.0442,0.0664,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0495,0.0615,Glycine
Gln,0.0507,0.0567,Glutamine
Acetate,0.0503,0.0501,Acetate
Glu,0.0517,0.0460,Glucose
Ala,0.0545,0.0417,Alanine
S-HDL-CE,0.0415,0.0408,Cholesteryl Esters in Small HDL
Omega-6/Omega-3,0.0417,0.0362,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA%,0.0253,0.0341,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0285,0.0314,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0372,0.0308,Glucose-lactate
GlycA,0.0215,0.0288,Glycoprotein Acetyls
XL-HDL-CE%,0.0222,0.0236,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-C,0.0147,0.0214,Cholesterol in Small HDL
His,0.0382,0.0204,Histidine
Albumin,0.0178,0.0188,Albumin
Citrate,0.0213,0.0182,Citrate
S-LDL-C%,0.0145,0.0156,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-P,0.0130,0.0149,Concentration of Small HDL Particles
Tyr,0.0200,0.0147,Tyrosine
Sc-ala,0.0180,0.0142,Spectrometer-corrected alanine
IDL-PL%,0.0218,0.0131,Phospholipids to Total-Lipids in IDL percentage
Val,0.0107,0.0127,Valine
L-HDL-PL%,0.0087,0.0125,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,0.0107,0.0116,Phospholipids to Total-Lipids in Small LDL percentage
Phe,0.0097,0.0103,Phenylalanine
XXL-VLDL-C%,0.0053,0.0098,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0112,0.0097,Creatinine
Acetone,0.0095,0.0084,Acetone
M-LDL-C%,0.0063,0.0082,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0120,0.0079,Cholesteryl Esters to Total-Lipids in IDL percentage
Pyruvate,0.0047,0.0078,Pyruvate
Acetoacetate,0.0067,0.0077,Acetoacetate
L-VLDL-TG%,0.0047,0.0064,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0030,0.0064,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-P,0.0068,0.0062,Concentration of HDL Particles
M-LDL-PL%,0.0052,0.0059,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.0060,0.0053,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-size,0.0053,0.0053,Average Diameter for LDL Particles
3-Hydroxybutyrate,0.0035,0.0050,3-Hydroxybutyrate
L-HDL-TG%,0.0057,0.0049,Triglycerides to Total-Lipids in Large HDL percentage
Lactate,0.0045,0.0046,Lactate
M-HDL-TG%,0.0057,0.0046,Triglycerides to Total-Lipids in Medium HDL percentage
DHA,0.0022,0.0043,Docosahexaenoic Acid
Leu,0.0040,0.0042,Leucine
L-VLDL-PL%,0.0032,0.0041,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-3%,0.0033,0.0040,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0033,0.0036,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-FC%,0.0032,0.0033,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL,0.0040,0.0027,Phospholipids in Small HDL
L-HDL-TG,0.0030,0.0027,Triglycerides in Large HDL
L-LDL-PL%,0.0023,0.0023,Phospholipids to Total-Lipids in Large LDL percentage
Unsaturation,0.0027,0.0023,Degree of Unsaturation
Ile,0.0018,0.0020,Isoleucine
M-HDL-FC%,0.0023,0.0020,Free Cholesterol to Total-Lipids in Medium HDL percentage
PC,0.0017,0.0019,Phosphatidylcholines
M-HDL-PL%,0.0015,0.0019,Phospholipids to Total-Lipids in Medium HDL percentage
PUFA,0.0028,0.0017,Polyunsaturated Fatty Acids
XL-HDL-TG%,0.0017,0.0016,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.0008,0.0014,Free Cholesterol to Total-Lipids in Small HDL percentage
SFA%,0.0015,0.0014,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
