Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Sc-ala,0.0550,0.0524,Spectrometer-corrected alanine
Creatinine,0.0765,0.0508,Creatinine
Phe,0.0393,0.0493,Phenylalanine
Acetate,0.0445,0.0468,Acetate
GlycA,0.0695,0.0447,Glycoprotein Acetyls
Gln,0.0582,0.0442,Glutamine
3-Hydroxybutyrate,0.0287,0.0351,3-Hydroxybutyrate
IDL-PL%,0.0410,0.0332,Phospholipids to Total-Lipids in IDL percentage
Acetoacetate,0.0310,0.0304,Acetoacetate
LDL-size,0.0147,0.0291,Average Diameter for LDL Particles
Glu,0.0273,0.0283,Glucose
Pyruvate,0.0295,0.0272,Pyruvate
Gly,0.0205,0.0238,Glycine
L-VLDL-FC%,0.0293,0.0236,Free Cholesterol to Total-Lipids in Large VLDL percentage
Tyr,0.0120,0.0233,Tyrosine
XXL-VLDL-C%,0.0117,0.0217,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0158,0.0212,Citrate
Total-BCAA,0.0148,0.0211,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0250,0.0210,Isoleucine
Lactate,0.0098,0.0209,Lactate
L-VLDL-TG%,0.0233,0.0208,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0163,0.0193,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-C%,0.0142,0.0185,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0215,0.0180,Phospholipids to Total-Lipids in Large LDL percentage
Glu-lactate,0.0153,0.0170,Glucose-lactate
M-HDL-CE%,0.0238,0.0166,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.0083,0.0158,Albumin
His,0.0095,0.0152,Histidine
L-HDL-PL%,0.0103,0.0124,Phospholipids to Total-Lipids in Large HDL percentage
Acetone,0.0183,0.0123,Acetone
Omega-3%,0.0128,0.0117,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0130,0.0109,Free Cholesterol to Total-Lipids in IDL percentage
Ala,0.0103,0.0106,Alanine
L-HDL-TG,0.0140,0.0104,Triglycerides in Large HDL
Leu,0.0102,0.0099,Leucine
XXL-VLDL-CE%,0.0117,0.0097,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0032,0.0093,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,0.0027,0.0075,Phospholipids to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0073,0.0074,Degree of Unsaturation
S-HDL-PL%,0.0038,0.0072,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.0088,0.0072,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0080,0.0065,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0087,0.0056,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE%,0.0063,0.0056,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Val,0.0037,0.0050,Valine
XS-VLDL-CE,0.0047,0.0048,Cholesteryl Esters in Very Small VLDL
XXL-VLDL-TG%,0.0038,0.0048,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0035,0.0046,Cholesterol to Total-Lipids in IDL percentage
M-HDL-PL%,0.0058,0.0046,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG,0.0060,0.0045,Triglycerides in Small VLDL
L-HDL-FC%,0.0043,0.0044,Free Cholesterol to Total-Lipids in Large HDL percentage
SFA%,0.0020,0.0041,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0042,0.0039,Omega-3 Fatty Acids
S-LDL-PL%,0.0052,0.0034,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.0035,0.0030,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.0027,0.0029,Free Cholesterol to Total-Lipids in Small HDL percentage
LA%,0.0010,0.0029,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0022,0.0026,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.0012,0.0026,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0040,0.0023,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-PL%,0.0033,0.0022,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-CE%,0.0012,0.0014,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0005,0.0010,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.0012,0.0009,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.0002,0.0005,Cholesteryl Esters to Total-Lipids in Large HDL percentage
