Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1842,0.3877,Creatinine
Omega-3,0.1138,0.1104,Omega-3 Fatty Acids
Gly,0.0957,0.0607,Glycine
S-LDL-TG,0.0243,0.0416,Triglycerides in Small LDL
XL-HDL-TG%,0.0698,0.0410,Triglycerides to Total-Lipids in Very Large HDL percentage
Albumin,0.0512,0.0373,Albumin
LDL-TG,0.0125,0.0263,Triglycerides in LDL
Tyr,0.0352,0.0258,Tyrosine
Omega-6%,0.0223,0.0234,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0197,0.0180,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,0.0402,0.0177,Triglycerides to Phosphoglycerides ratio
3-Hydroxybutyrate,0.0320,0.0155,3-Hydroxybutyrate
XS-VLDL-TG,0.0085,0.0151,Triglycerides in Very Small VLDL
Pyruvate,0.0233,0.0129,Pyruvate
M-LDL-TG,0.0070,0.0120,Triglycerides in Medium LDL
Acetone,0.0195,0.0115,Acetone
XS-VLDL-FC,0.0140,0.0091,Free Cholesterol in Very Small VLDL
L-VLDL-FC%,0.0122,0.0083,Free Cholesterol to Total-Lipids in Large VLDL percentage
Unsaturation,0.0090,0.0077,Degree of Unsaturation
PUFA,0.0093,0.0075,Polyunsaturated Fatty Acids
DHA%,0.0167,0.0073,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-FC%,0.0092,0.0070,Free Cholesterol to Total-Lipids in IDL percentage
Gln,0.0128,0.0061,Glutamine
MUFA,0.0047,0.0060,Monounsaturated Fatty Acids
Ile,0.0132,0.0056,Isoleucine
L-HDL-FC%,0.0080,0.0054,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-PL%,0.0080,0.0049,Phospholipids to Total-Lipids in IDL percentage
His,0.0088,0.0044,Histidine
GlycA,0.0105,0.0041,Glycoprotein Acetyls
S-VLDL-P,0.0040,0.0040,Concentration of Small VLDL Particles
Glu-lactate,0.0082,0.0032,Glucose-lactate
Glu,0.0067,0.0032,Glucose
DHA,0.0060,0.0032,Docosahexaenoic Acid
S-HDL-PL%,0.0042,0.0031,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,0.0047,0.0029,Free Cholesterol in Very Large HDL
XS-VLDL-PL,0.0043,0.0029,Phospholipids in Very Small VLDL
Val,0.0032,0.0028,Valine
Omega-6/Omega-3,0.0050,0.0028,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-size,0.0040,0.0026,Average Diameter for LDL Particles
M-LDL-CE%,0.0047,0.0024,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Sc-ala,0.0050,0.0020,Spectrometer-corrected alanine
XL-HDL-C,0.0038,0.0020,Cholesterol in Very Large HDL
M-VLDL-FC%,0.0022,0.0018,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Phe,0.0047,0.0016,Phenylalanine
L-HDL-PL%,0.0027,0.0016,Phospholipids to Total-Lipids in Large HDL percentage
Citrate,0.0030,0.0016,Citrate
M-HDL-CE%,0.0032,0.0014,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Ala,0.0020,0.0014,Alanine
L-LDL-FC%,0.0023,0.0013,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-FA,0.0013,0.0012,Total-Fatty Acids
XL-HDL-FC%,0.0017,0.0012,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0017,0.0011,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-CE,0.0015,0.0010,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Acetate,0.0013,0.0009,Acetate
L-HDL-TG,0.0017,0.0008,Triglycerides in Large HDL
Total-BCAA,0.0013,0.0007,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,0.0017,0.0007,Phospholipids to Total-Lipids in Medium LDL percentage
Lactate,0.0017,0.0007,Lactate
XXL-VLDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL%,0.0017,0.0005,Phospholipids to Total-Lipids in Medium VLDL percentage
LA%,0.0013,0.0005,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0010,0.0005,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0008,0.0005,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Leu,0.0002,9.6899e-05,Leucine
Acetoacetate,0.0002,9.4679e-05,Acetoacetate
IDL-CE%,0.0002,7.5656e-05,Cholesteryl Esters to Total-Lipids in IDL percentage
