Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.0840,0.2048,Cholesteryl Esters in IDL
Creatinine,0.1132,0.0806,Creatinine
L-LDL-TG%,0.0628,0.0726,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0762,0.0652,Linoleic Acid
IDL-TG%,0.0485,0.0461,Triglycerides to Total-Lipids in IDL percentage
IDL-CE%,0.0453,0.0439,Cholesteryl Esters to Total-Lipids in IDL percentage
GlycA,0.0647,0.0434,Glycoprotein Acetyls
L-LDL-FC,0.0118,0.0432,Free Cholesterol in Large LDL
3-Hydroxybutyrate,0.0457,0.0391,3-Hydroxybutyrate
L-LDL-CE%,0.0553,0.0375,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.0202,0.0342,Albumin
S-HDL-PL%,0.0277,0.0241,Phospholipids to Total-Lipids in Small HDL percentage
Acetate,0.0250,0.0231,Acetate
Acetoacetate,0.0232,0.0206,Acetoacetate
XS-VLDL-CE%,0.0277,0.0195,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0103,0.0162,Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.0118,0.0157,Citrate
XXL-VLDL-FC%,0.0367,0.0152,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.0225,0.0142,Free Cholesterol to Total-Lipids in Large HDL percentage
Val,0.0085,0.0099,Valine
LA%,0.0193,0.0083,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-FC%,0.0047,0.0080,Free Cholesterol to Total-Lipids in Small HDL percentage
Lactate,0.0105,0.0076,Lactate
S-LDL-CE%,0.0085,0.0074,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.0138,0.0074,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.0150,0.0070,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-PL%,0.0125,0.0068,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.0067,0.0061,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-size,0.0050,0.0056,Average Diameter for VLDL Particles
Glu,0.0073,0.0055,Glucose
Acetone,0.0070,0.0055,Acetone
Gln,0.0062,0.0055,Glutamine
M-LDL-C%,0.0045,0.0044,Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.0057,0.0043,Isoleucine
XL-HDL-CE%,0.0068,0.0037,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Tyr,0.0032,0.0034,Tyrosine
XXL-VLDL-TG%,0.0038,0.0032,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0042,0.0032,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0038,0.0031,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC%,0.0022,0.0030,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-FC%,0.0027,0.0022,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-TG%,0.0010,0.0022,Triglycerides to Total-Lipids in Large VLDL percentage
Gly,0.0012,0.0019,Glycine
LDL-size,0.0017,0.0014,Average Diameter for LDL Particles
Total-CE,0.0008,0.0013,Total-Esterified Cholesterol
Glu-lactate,0.0018,0.0013,Glucose-lactate
Total-BCAA,0.0015,0.0011,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,0.0030,0.0010,Histidine
IDL-PL%,0.0022,0.0010,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0018,0.0009,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0013,0.0009,Alanine
S-LDL-FC,0.0005,0.0008,Free Cholesterol in Small LDL
SM,0.0008,0.0008,Sphingomyelins
Phe,0.0008,0.0007,Phenylalanine
XL-HDL-L,0.0005,0.0007,Total-Lipids in Very Large HDL
M-LDL-CE%,0.0012,0.0007,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
SFA%,0.0007,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL,0.0017,0.0006,Phospholipids in Medium LDL
Leu,0.0008,0.0006,Leucine
L-HDL-PL%,0.0015,0.0005,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0003,0.0003,Degree of Unsaturation
M-LDL-CE,0.0003,0.0002,Cholesteryl Esters in Medium LDL
Omega-3%,0.0002,0.0001,Omega-3 Fatty Acids to Total-Fatty Acids percentage
