Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE,0.1393,0.4380,Cholesteryl Esters in IDL
IDL-P,0.0572,0.0972,Concentration of IDL Particles
Creatinine,0.1683,0.0758,Creatinine
IDL-C,0.0595,0.0669,Cholesterol in IDL
LA,0.0715,0.0597,Linoleic Acid
LA%,0.1037,0.0590,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.0612,0.0314,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
GlycA,0.0403,0.0174,Glycoprotein Acetyls
IDL-PL,0.0065,0.0169,Phospholipids in IDL
IDL-CE%,0.0257,0.0162,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-TG%,0.0523,0.0154,Triglycerides to Total-Lipids in IDL percentage
Val,0.0253,0.0145,Valine
M-VLDL-CE,0.0110,0.0144,Cholesteryl Esters in Medium VLDL
IDL-FC%,0.0210,0.0131,Free Cholesterol to Total-Lipids in IDL percentage
Acetoacetate,0.0090,0.0071,Acetoacetate
Total-BCAA,0.0052,0.0064,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-C%,0.0190,0.0062,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0182,0.0058,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0117,0.0048,3-Hydroxybutyrate
Gln,0.0127,0.0047,Glutamine
Glu,0.0087,0.0044,Glucose
Glu-lactate,0.0202,0.0043,Glucose-lactate
SM,0.0060,0.0034,Sphingomyelins
Leu,0.0035,0.0023,Leucine
MUFA%,0.0110,0.0020,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0045,0.0016,Acetone
DHA%,0.0028,0.0014,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0027,0.0012,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0033,0.0012,Pyruvate
Tyr,0.0022,0.0010,Tyrosine
M-LDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,0.0013,0.0008,Glycine
L-VLDL-FC%,0.0027,0.0006,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,0.0015,0.0006,Triglycerides to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0015,0.0005,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0012,0.0005,Average Diameter for LDL Particles
XS-VLDL-PL%,0.0020,0.0004,Phospholipids to Total-Lipids in Very Small VLDL percentage
Phe,0.0007,0.0004,Phenylalanine
XS-VLDL-FC%,0.0002,0.0004,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
SFA%,0.0008,0.0004,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0013,0.0003,Acetate
L-LDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Citrate,0.0003,0.0002,Citrate
Lactate,0.0002,0.0001,Lactate
L-LDL-PL%,0.0002,8.4222e-05,Phospholipids to Total-Lipids in Large LDL percentage
His,0.0005,7.4118e-05,Histidine
Ile,0.0002,6.6931e-05,Isoleucine
