Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.0975,0.0814,Glycine
S-LDL-C%,0.0603,0.0588,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0530,0.0555,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0633,0.0526,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-FC%,0.0488,0.0520,Free Cholesterol to Total-Lipids in Small HDL percentage
Lactate,0.0263,0.0460,Lactate
XS-VLDL-PL%,0.0512,0.0459,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0565,0.0451,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Citrate,0.0382,0.0323,Citrate
Albumin,0.0323,0.0307,Albumin
IDL-C,0.0155,0.0257,Cholesterol in IDL
Ala,0.0362,0.0255,Alanine
Acetone,0.0395,0.0228,Acetone
L-LDL-PL%,0.0138,0.0225,Phospholipids to Total-Lipids in Large LDL percentage
Creatinine,0.0153,0.0221,Creatinine
SFA%,0.0198,0.0216,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0243,0.0200,Glucose-lactate
Gln,0.0115,0.0185,Glutamine
Acetate,0.0102,0.0180,Acetate
Phe,0.0167,0.0175,Phenylalanine
Tyr,0.0170,0.0175,Tyrosine
M-LDL-PL%,0.0130,0.0163,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0188,0.0144,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.0183,0.0135,Cholesterol to Total-Lipids in IDL percentage
Glu,0.0092,0.0110,Glucose
IDL-PL%,0.0120,0.0101,Phospholipids to Total-Lipids in IDL percentage
L-LDL-C%,0.0092,0.0100,Cholesterol to Total-Lipids in Large LDL percentage
LDL-size,0.0087,0.0095,Average Diameter for LDL Particles
L-HDL-TG,0.0110,0.0089,Triglycerides in Large HDL
IDL-FC%,0.0113,0.0089,Free Cholesterol to Total-Lipids in IDL percentage
His,0.0063,0.0088,Histidine
ApoB/ApoA1,0.0060,0.0087,Apolipoprotein B to Apolipoprotein A1 ratio
Pyruvate,0.0068,0.0087,Pyruvate
LA%,0.0082,0.0080,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0025,0.0080,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-CE,0.0080,0.0076,Cholesteryl Esters in IDL
IDL-P,0.0075,0.0075,Concentration of IDL Particles
HDL-size,0.0072,0.0074,Average Diameter for HDL Particles
XL-HDL-FC,0.0093,0.0073,Free Cholesterol in Very Large HDL
L-LDL-CE%,0.0045,0.0070,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.0062,0.0070,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0027,0.0060,Acetoacetate
3-Hydroxybutyrate,0.0038,0.0055,3-Hydroxybutyrate
XXL-VLDL-PL%,0.0027,0.0054,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0063,0.0054,Phospholipids to Total-Lipids in Small LDL percentage
Leu,0.0035,0.0052,Leucine
L-HDL-PL%,0.0057,0.0052,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.0070,0.0050,Free Cholesterol to Total-Lipids in Large LDL percentage
Val,0.0020,0.0050,Valine
XXL-VLDL-FC%,0.0028,0.0046,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0013,0.0043,Degree of Unsaturation
IDL-TG%,0.0075,0.0043,Triglycerides to Total-Lipids in IDL percentage
GlycA,0.0058,0.0039,Glycoprotein Acetyls
MUFA%,0.0023,0.0036,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0020,0.0033,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC%,0.0020,0.0020,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0028,0.0018,Spectrometer-corrected alanine
M-LDL-CE%,0.0037,0.0015,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,0.0007,0.0013,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-P,0.0007,0.0013,Concentration of Large LDL Particles
Ile,0.0003,0.0012,Isoleucine
XL-VLDL-CE%,0.0012,0.0010,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,0.0007,0.0009,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.0003,0.0007,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-TG,0.0003,0.0007,Triglycerides in Very Large HDL
MUFA,0.0005,0.0003,Monounsaturated Fatty Acids
