Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
M-LDL-C%,0.0812,0.0574,Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,0.0442,0.0549,Citrate
Acetone,0.0422,0.0538,Acetone
Phe,0.0438,0.0509,Phenylalanine
Tyr,0.0537,0.0418,Tyrosine
Gly,0.0320,0.0392,Glycine
Gln,0.0445,0.0383,Glutamine
Leu,0.0462,0.0369,Leucine
IDL-FC%,0.0188,0.0317,Free Cholesterol to Total-Lipids in IDL percentage
Glu,0.0462,0.0316,Glucose
Glu-lactate,0.0235,0.0316,Glucose-lactate
Albumin,0.0417,0.0266,Albumin
S-HDL-FC%,0.0322,0.0263,Free Cholesterol to Total-Lipids in Small HDL percentage
3-Hydroxybutyrate,0.0125,0.0260,3-Hydroxybutyrate
Lactate,0.0188,0.0247,Lactate
M-LDL-CE%,0.0172,0.0224,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0193,0.0208,Phospholipids to Total-Lipids in Large HDL percentage
Pyruvate,0.0307,0.0201,Pyruvate
Val,0.0152,0.0175,Valine
Acetoacetate,0.0088,0.0174,Acetoacetate
LA%,0.0098,0.0173,Linoleic Acid to Total-Fatty Acids percentage
Ala,0.0190,0.0159,Alanine
S-HDL-CE,0.0160,0.0142,Cholesteryl Esters in Small HDL
M-LDL-PL%,0.0117,0.0137,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,0.0068,0.0133,Spectrometer-corrected alanine
GlycA,0.0125,0.0132,Glycoprotein Acetyls
L-LDL-CE%,0.0123,0.0129,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0128,0.0128,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,0.0143,0.0116,Triglycerides to Total-Lipids in Very Small VLDL percentage
DHA%,0.0062,0.0115,Docosahexaenoic Acid to Total-Fatty Acids percentage
Creatinine,0.0065,0.0110,Creatinine
Unsaturation,0.0132,0.0107,Degree of Unsaturation
LDL-size,0.0078,0.0094,Average Diameter for LDL Particles
Total-P,0.0158,0.0093,Total-Concentration of Lipoprotein Particles
XL-HDL-TG,0.0093,0.0080,Triglycerides in Very Large HDL
XXL-VLDL-CE%,0.0032,0.0079,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0095,0.0077,Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,0.0120,0.0076,HDL Cholesterol
His,0.0073,0.0073,Histidine
Ile,0.0080,0.0070,Isoleucine
S-LDL-C%,0.0073,0.0070,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0042,0.0057,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0060,0.0056,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0038,0.0053,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-TG%,0.0047,0.0052,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE,0.0060,0.0044,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
DHA,0.0010,0.0044,Docosahexaenoic Acid
Total-BCAA,0.0040,0.0043,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,0.0053,0.0040,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.0048,0.0039,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-TG%,0.0028,0.0037,Triglycerides to Total-Lipids in IDL percentage
HDL-CE,0.0063,0.0036,Cholesteryl Esters in HDL
SM,0.0048,0.0035,Sphingomyelins
ApoB/ApoA1,0.0008,0.0034,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA%,0.0008,0.0032,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-FC%,0.0023,0.0031,Free Cholesterol to Total-Lipids in Large VLDL percentage
LA,0.0043,0.0030,Linoleic Acid
L-VLDL-C,0.0045,0.0030,Cholesterol in Large VLDL
IDL-CE%,0.0042,0.0030,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0015,0.0026,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0035,0.0025,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0012,0.0025,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,0.0037,0.0023,Triglycerides to Phosphoglycerides ratio
Acetate,0.0040,0.0021,Acetate
L-HDL-FC%,0.0045,0.0020,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-3%,0.0013,0.0019,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,0.0045,0.0018,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,0.0010,0.0016,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-FC%,0.0020,0.0016,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-TG,0.0005,0.0014,Triglycerides in IDL
L-HDL-CE%,0.0017,0.0014,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-L,0.0013,0.0011,Total-Lipids in Very Large HDL
M-LDL-TG%,0.0005,0.0007,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-L,0.0012,0.0006,Total-Lipids in Small HDL
S-LDL-P,0.0002,0.0005,Concentration of Small LDL Particles
PUFA/MUFA,0.0002,0.0005,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
