Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0700,0.0764,Creatinine
GlycA,0.0672,0.0557,Glycoprotein Acetyls
M-HDL-FC%,0.0657,0.0516,Free Cholesterol to Total-Lipids in Medium HDL percentage
Acetoacetate,0.0303,0.0431,Acetoacetate
Phe,0.0263,0.0371,Phenylalanine
Lactate,0.0497,0.0370,Lactate
Glu,0.0463,0.0363,Glucose
L-LDL-C%,0.0298,0.0361,Cholesterol to Total-Lipids in Large LDL percentage
Tyr,0.0340,0.0357,Tyrosine
Pyruvate,0.0372,0.0306,Pyruvate
Citrate,0.0228,0.0278,Citrate
Glu-lactate,0.0302,0.0274,Glucose-lactate
L-HDL-FC%,0.0292,0.0273,Free Cholesterol to Total-Lipids in Large HDL percentage
Gly,0.0233,0.0251,Glycine
Val,0.0253,0.0242,Valine
3-Hydroxybutyrate,0.0147,0.0227,3-Hydroxybutyrate
Acetate,0.0175,0.0226,Acetate
His,0.0178,0.0225,Histidine
L-VLDL-PL%,0.0247,0.0217,Phospholipids to Total-Lipids in Large VLDL percentage
Albumin,0.0195,0.0208,Albumin
LA%,0.0225,0.0207,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0220,0.0200,Acetone
Sc-ala,0.0058,0.0194,Spectrometer-corrected alanine
Leu,0.0148,0.0184,Leucine
MUFA%,0.0160,0.0176,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0245,0.0162,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0190,0.0150,Free Cholesterol to Total-Lipids in IDL percentage
PUFA/MUFA,0.0132,0.0147,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Ala,0.0078,0.0142,Alanine
XL-HDL-C%,0.0117,0.0140,Cholesterol to Total-Lipids in Very Large HDL percentage
SFA%,0.0160,0.0127,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,0.0095,0.0112,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0095,0.0103,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,0.0125,0.0098,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0090,0.0088,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.0102,0.0083,Cholesteryl Esters to Total-Lipids in IDL percentage
Ile,0.0055,0.0078,Isoleucine
IDL-TG%,0.0053,0.0071,Triglycerides to Total-Lipids in IDL percentage
Gln,0.0102,0.0068,Glutamine
XXL-VLDL-C%,0.0028,0.0057,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0100,0.0055,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-CE%,0.0028,0.0052,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.0070,0.0046,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-CE%,0.0030,0.0045,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0063,0.0043,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.0048,0.0037,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.0035,0.0037,Cholesterol to Total-Lipids in Small HDL percentage
Unsaturation,0.0037,0.0036,Degree of Unsaturation
Total-BCAA,0.0050,0.0035,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG%,0.0032,0.0034,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0043,0.0033,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,0.0023,0.0032,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0020,0.0029,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0038,0.0025,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0025,0.0021,Average Diameter for LDL Particles
XXL-VLDL-FC%,0.0033,0.0018,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0010,0.0010,Omega-3 Fatty Acids
XS-VLDL-FC%,0.0012,0.0007,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0002,0.0002,Phospholipids to Total-Lipids in IDL percentage
L-LDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Large LDL percentage
