Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2613,0.5298,Creatinine
Gly,0.1910,0.1259,Glycine
PC,0.0692,0.0601,Phosphatidylcholines
XL-HDL-FC%,0.0645,0.0467,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-FC,0.0410,0.0324,Free Cholesterol in Large HDL
HDL-PL,0.0402,0.0260,Phospholipids in HDL
M-HDL-FC%,0.0317,0.0203,Free Cholesterol to Total-Lipids in Medium HDL percentage
Citrate,0.0397,0.0193,Citrate
GlycA,0.0433,0.0186,Glycoprotein Acetyls
HDL-FC,0.0238,0.0186,Free Cholesterol in HDL
SM,0.0297,0.0173,Sphingomyelins
L-HDL-L,0.0172,0.0161,Total-Lipids in Large HDL
Albumin,0.0230,0.0090,Albumin
Omega-3,0.0183,0.0085,Omega-3 Fatty Acids
L-LDL-CE%,0.0115,0.0068,Cholesteryl Esters to Total-Lipids in Large LDL percentage
DHA,0.0103,0.0058,Docosahexaenoic Acid
HDL-L,0.0038,0.0048,Total-Lipids in HDL
Omega-3%,0.0087,0.0035,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-P,0.0037,0.0033,Concentration of Large HDL Particles
Pyruvate,0.0092,0.0031,Pyruvate
Acetate,0.0062,0.0026,Acetate
Omega-6/Omega-3,0.0063,0.0025,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Phe,0.0060,0.0022,Phenylalanine
Lactate,0.0037,0.0018,Lactate
M-LDL-CE%,0.0050,0.0017,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu,0.0037,0.0015,Glucose
Tyr,0.0030,0.0014,Tyrosine
Ile,0.0040,0.0014,Isoleucine
Unsaturation,0.0033,0.0014,Degree of Unsaturation
Sc-ala,0.0025,0.0013,Spectrometer-corrected alanine
XXL-VLDL-TG%,0.0022,0.0011,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0023,0.0010,3-Hydroxybutyrate
Ala,0.0022,0.0009,Alanine
Acetone,0.0017,0.0005,Acetone
XS-VLDL-C,0.0008,0.0005,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.0007,0.0004,Cholesteryl Esters in Very Small VLDL
IDL-PL%,0.0013,0.0003,Phospholipids to Total-Lipids in IDL percentage
LA%,0.0008,0.0003,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0007,0.0003,Average Diameter for LDL Particles
XXL-VLDL-PL%,0.0008,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-C,0.0003,0.0001,Cholesterol in Large HDL
PUFA/MUFA,0.0002,0.0001,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Leu,0.0005,0.0001,Leucine
IDL-FC%,0.0002,4.6535e-05,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-PL%,0.0002,3.2056e-05,Phospholipids to Total-Lipids in Large LDL percentage
