Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetone,0.0777,0.0978,Acetone
His,0.0738,0.0657,Histidine
Albumin,0.0575,0.0470,Albumin
XS-VLDL-PL%,0.0578,0.0468,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0313,0.0341,Acetate
Gln,0.0488,0.0328,Glutamine
Lactate,0.0277,0.0316,Lactate
L-LDL-CE%,0.0357,0.0295,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0182,0.0285,Saturated Fatty Acids to Total-Fatty Acids percentage
GlycA,0.0417,0.0279,Glycoprotein Acetyls
DHA%,0.0227,0.0273,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0140,0.0272,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0245,0.0261,Citrate
Ile,0.0360,0.0255,Isoleucine
M-LDL-PL%,0.0238,0.0248,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-size,0.0217,0.0243,Average Diameter for LDL Particles
S-LDL-C%,0.0223,0.0235,Cholesterol to Total-Lipids in Small LDL percentage
LA,0.0295,0.0226,Linoleic Acid
Sc-ala,0.0123,0.0217,Spectrometer-corrected alanine
Total-BCAA,0.0272,0.0211,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0140,0.0205,Acetoacetate
Gly,0.0138,0.0195,Glycine
Ala,0.0113,0.0186,Alanine
S-HDL-PL%,0.0140,0.0184,Phospholipids to Total-Lipids in Small HDL percentage
Creatinine,0.0148,0.0178,Creatinine
Leu,0.0237,0.0173,Leucine
3-Hydroxybutyrate,0.0237,0.0162,3-Hydroxybutyrate
LA%,0.0218,0.0159,Linoleic Acid to Total-Fatty Acids percentage
Val,0.0143,0.0154,Valine
MUFA%,0.0198,0.0143,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0108,0.0132,Glucose
XXL-VLDL-PL%,0.0082,0.0111,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0068,0.0087,Tyrosine
S-LDL-CE%,0.0078,0.0081,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.0077,0.0072,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,0.0038,0.0071,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-FC%,0.0092,0.0071,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL%,0.0060,0.0069,Phospholipids to Total-Lipids in Large LDL percentage
Omega-3%,0.0077,0.0065,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0055,0.0064,Phenylalanine
S-VLDL-TG,0.0070,0.0063,Triglycerides in Small VLDL
Glu-lactate,0.0072,0.0063,Glucose-lactate
S-LDL-PL%,0.0038,0.0061,Phospholipids to Total-Lipids in Small LDL percentage
Pyruvate,0.0042,0.0060,Pyruvate
PUFA/MUFA,0.0083,0.0058,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-TG%,0.0007,0.0035,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0028,0.0034,Omega-3 Fatty Acids
IDL-FC%,0.0032,0.0032,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-size,0.0020,0.0031,Average Diameter for VLDL Particles
M-LDL-C%,0.0030,0.0028,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.0015,0.0022,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0020,0.0020,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0013,0.0019,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.0003,0.0012,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-CE%,0.0007,0.0011,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-CE%,0.0005,0.0009,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-PL%,0.0007,0.0008,Phospholipids to Total-Lipids in Large HDL percentage
PUFA%,0.0007,0.0007,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0007,0.0007,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.0005,0.0002,Triglycerides in Very Large HDL
