Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1240,0.1052,Creatinine
GlycA,0.1052,0.0987,Glycoprotein Acetyls
L-LDL-C%,0.0725,0.0683,Cholesterol to Total-Lipids in Large LDL percentage
Tyr,0.0513,0.0672,Tyrosine
Albumin,0.0633,0.0459,Albumin
Gln,0.0345,0.0456,Glutamine
Glu-lactate,0.0347,0.0401,Glucose-lactate
Lactate,0.0303,0.0334,Lactate
Acetate,0.0383,0.0316,Acetate
SFA%,0.0265,0.0296,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.0307,0.0279,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0197,0.0254,Glucose
His,0.0278,0.0236,Histidine
L-VLDL-FC%,0.0172,0.0236,Free Cholesterol to Total-Lipids in Large VLDL percentage
Ala,0.0353,0.0227,Alanine
Acetoacetate,0.0128,0.0203,Acetoacetate
S-HDL-PL%,0.0087,0.0196,Phospholipids to Total-Lipids in Small HDL percentage
Gly,0.0155,0.0189,Glycine
Leu,0.0185,0.0187,Leucine
L-HDL-PL%,0.0202,0.0180,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.0205,0.0171,Free Cholesterol in Very Large HDL
XXL-VLDL-FC%,0.0117,0.0113,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0113,0.0112,Spectrometer-corrected alanine
XXL-VLDL-PL%,0.0117,0.0110,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0090,0.0108,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0092,0.0107,Acetone
3-Hydroxybutyrate,0.0108,0.0098,3-Hydroxybutyrate
LA%,0.0065,0.0084,Linoleic Acid to Total-Fatty Acids percentage
Citrate,0.0075,0.0078,Citrate
M-LDL-PL%,0.0052,0.0076,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,0.0092,0.0076,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0057,0.0073,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0087,0.0067,Average Diameter for LDL Particles
XS-VLDL-PL%,0.0075,0.0067,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,0.0067,0.0066,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0053,0.0062,Phospholipids to Total-Lipids in IDL percentage
Ile,0.0072,0.0062,Isoleucine
Phe,0.0077,0.0061,Phenylalanine
S-VLDL-PL%,0.0060,0.0060,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-CE%,0.0045,0.0059,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Pyruvate,0.0038,0.0054,Pyruvate
XS-VLDL-FC,0.0052,0.0045,Free Cholesterol in Very Small VLDL
XXL-VLDL-CE%,0.0023,0.0043,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0052,0.0042,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0025,0.0037,Phospholipids to Total-Lipids in Small LDL percentage
Unsaturation,0.0030,0.0036,Degree of Unsaturation
L-LDL-PL%,0.0013,0.0034,Phospholipids to Total-Lipids in Large LDL percentage
Omega-3,0.0038,0.0031,Omega-3 Fatty Acids
Omega-6/Omega-3,0.0022,0.0026,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,0.0028,0.0023,Valine
IDL-CE%,0.0023,0.0020,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3%,0.0023,0.0018,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0012,0.0014,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LA,0.0020,0.0014,Linoleic Acid
DHA,0.0007,0.0004,Docosahexaenoic Acid
M-LDL-PL,0.0003,0.0003,Phospholipids in Medium LDL
L-VLDL-TG%,0.0002,0.0002,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0002,0.0002,Cholesterol to Total-Lipids in Medium LDL percentage
