Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2412,0.3538,Glycoprotein Acetyls
L-LDL-C%,0.1460,0.1500,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.1848,0.1307,Albumin
MUFA%,0.0532,0.0847,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.0613,0.0756,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-PL%,0.0542,0.0686,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,0.0235,0.0180,Triglycerides to Total-Lipids in IDL percentage
Citrate,0.0368,0.0159,Citrate
Creatinine,0.0313,0.0149,Creatinine
DHA,0.0215,0.0132,Docosahexaenoic Acid
Omega-3,0.0192,0.0107,Omega-3 Fatty Acids
XS-VLDL-PL%,0.0180,0.0073,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0173,0.0071,Phospholipids to Total-Lipids in Small LDL percentage
LA%,0.0148,0.0069,Linoleic Acid to Total-Fatty Acids percentage
PUFA,0.0128,0.0067,Polyunsaturated Fatty Acids
L-LDL-CE%,0.0110,0.0061,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0040,0.0058,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,0.0025,0.0053,Cholesterol to Total-Lipids in Large HDL percentage
His,0.0082,0.0034,Histidine
XXL-VLDL-FC%,0.0058,0.0023,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu-lactate,0.0060,0.0021,Glucose-lactate
Glu,0.0048,0.0019,Glucose
M-LDL-C%,0.0042,0.0019,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.0030,0.0016,Free Cholesterol in Small HDL
M-HDL-CE,0.0042,0.0016,Cholesteryl Esters in Medium HDL
PUFA%,0.0020,0.0008,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0020,0.0007,Leucine
IDL-CE%,0.0013,0.0007,Cholesteryl Esters to Total-Lipids in IDL percentage
Phe,0.0012,0.0003,Phenylalanine
L-LDL-TG%,0.0007,0.0003,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.0007,0.0003,Linoleic Acid
3-Hydroxybutyrate,0.0005,0.0002,3-Hydroxybutyrate
IDL-FC%,0.0003,0.0001,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-FC%,0.0003,0.0001,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Ala,0.0003,0.0001,Alanine
Acetate,0.0003,0.0001,Acetate
XXL-VLDL-PL%,0.0003,9.5418e-05,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0002,5.7377e-05,Glycine
DHA%,0.0002,5.7078e-05,Docosahexaenoic Acid to Total-Fatty Acids percentage
