Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2245,0.2346,Creatinine
LA%,0.0882,0.1318,Linoleic Acid to Total-Fatty Acids percentage
Omega-6,0.0837,0.1025,Omega-6 Fatty Acids
Omega-6/Omega-3,0.0710,0.0672,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Albumin,0.0518,0.0423,Albumin
IDL-CE%,0.0438,0.0402,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu,0.0482,0.0384,Glucose
Tyr,0.0273,0.0373,Tyrosine
M-LDL-PL%,0.0422,0.0270,Phospholipids to Total-Lipids in Medium LDL percentage
Lactate,0.0283,0.0223,Lactate
XL-HDL-FC,0.0173,0.0204,Free Cholesterol in Very Large HDL
LDL-size,0.0245,0.0192,Average Diameter for LDL Particles
Gly,0.0240,0.0176,Glycine
IDL-C%,0.0173,0.0166,Cholesterol to Total-Lipids in IDL percentage
LA,0.0160,0.0158,Linoleic Acid
His,0.0095,0.0141,Histidine
L-VLDL-PL%,0.0163,0.0138,Phospholipids to Total-Lipids in Large VLDL percentage
Gln,0.0158,0.0132,Glutamine
Glu-lactate,0.0127,0.0101,Glucose-lactate
GlycA,0.0067,0.0091,Glycoprotein Acetyls
Phe,0.0112,0.0081,Phenylalanine
Omega-6%,0.0112,0.0078,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0093,0.0076,Pyruvate
S-HDL-FC,0.0075,0.0069,Free Cholesterol in Small HDL
Citrate,0.0037,0.0066,Citrate
IDL-TG,0.0082,0.0062,Triglycerides in IDL
L-LDL-TG%,0.0042,0.0058,Triglycerides to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0060,0.0049,3-Hydroxybutyrate
IDL-FC%,0.0075,0.0045,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.0062,0.0044,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Ala,0.0047,0.0037,Alanine
HDL-TG,0.0042,0.0037,Triglycerides in HDL
Sc-ala,0.0040,0.0036,Spectrometer-corrected alanine
XXL-VLDL-FC%,0.0037,0.0034,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0035,0.0029,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,0.0022,0.0025,Isoleucine
DHA%,0.0033,0.0024,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0033,0.0022,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.0027,0.0021,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0027,0.0021,Acetate
S-LDL-C%,0.0028,0.0018,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0023,0.0018,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0018,0.0016,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetoacetate,0.0015,0.0014,Acetoacetate
SFA%,0.0015,0.0013,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0025,0.0013,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0015,0.0012,Degree of Unsaturation
L-HDL-TG,0.0015,0.0010,Triglycerides in Large HDL
Leu,0.0017,0.0009,Leucine
Omega-3,0.0013,0.0008,Omega-3 Fatty Acids
XXL-VLDL-CE%,0.0013,0.0007,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0010,0.0006,Cholesterol to Total-Lipids in Large LDL percentage
Acetone,0.0005,0.0004,Acetone
Val,0.0005,0.0004,Valine
