Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Leu,0.0723,0.0811,Leucine
Sc-ala,0.0568,0.0617,Spectrometer-corrected alanine
Tyr,0.0857,0.0605,Tyrosine
3-Hydroxybutyrate,0.0577,0.0585,3-Hydroxybutyrate
L-VLDL-PL%,0.0688,0.0500,Phospholipids to Total-Lipids in Large VLDL percentage
Gly,0.0302,0.0440,Glycine
Citrate,0.0353,0.0371,Citrate
Acetone,0.0483,0.0347,Acetone
His,0.0222,0.0340,Histidine
SFA%,0.0378,0.0332,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0342,0.0302,Acetoacetate
M-LDL-PL%,0.0447,0.0298,Phospholipids to Total-Lipids in Medium LDL percentage
Acetate,0.0197,0.0284,Acetate
Ile,0.0188,0.0279,Isoleucine
LDL-size,0.0230,0.0244,Average Diameter for LDL Particles
Glu-lactate,0.0223,0.0232,Glucose-lactate
Lactate,0.0118,0.0204,Lactate
Gln,0.0147,0.0170,Glutamine
Glu,0.0160,0.0169,Glucose
XS-VLDL-TG,0.0182,0.0162,Triglycerides in Very Small VLDL
XXL-VLDL-FC%,0.0158,0.0162,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-PL%,0.0102,0.0162,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0107,0.0161,Creatinine
GlycA,0.0092,0.0137,Glycoprotein Acetyls
Total-BCAA,0.0077,0.0136,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Albumin,0.0085,0.0136,Albumin
Phe,0.0142,0.0116,Phenylalanine
Pyruvate,0.0070,0.0102,Pyruvate
M-HDL-FC%,0.0070,0.0088,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.0072,0.0087,Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.0125,0.0087,Docosahexaenoic Acid
L-LDL-CE%,0.0067,0.0082,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.0113,0.0075,Degree of Unsaturation
XL-HDL-PL%,0.0087,0.0071,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-TG,0.0083,0.0068,Triglycerides in Large HDL
PUFA/MUFA,0.0092,0.0064,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-C%,0.0028,0.0059,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0057,0.0058,Valine
Ala,0.0045,0.0052,Alanine
XS-VLDL-PL%,0.0028,0.0050,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,0.0082,0.0049,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0060,0.0047,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.0037,0.0047,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0032,0.0040,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,0.0035,0.0038,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0057,0.0036,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-PL,0.0043,0.0036,Phospholipids in Large HDL
IDL-CE,0.0030,0.0034,Cholesteryl Esters in IDL
L-LDL-TG%,0.0053,0.0033,Triglycerides to Total-Lipids in Large LDL percentage
Omega-3,0.0048,0.0028,Omega-3 Fatty Acids
S-LDL-PL,0.0023,0.0026,Phospholipids in Small LDL
DHA%,0.0032,0.0025,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-FC%,0.0032,0.0024,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-CE%,0.0028,0.0024,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-C,0.0025,0.0024,Cholesterol in Small HDL
XL-VLDL-PL%,0.0018,0.0022,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,0.0037,0.0022,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0038,0.0021,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-C%,0.0020,0.0020,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-PL%,0.0023,0.0019,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-CE,0.0010,0.0018,Cholesteryl Esters in Medium HDL
M-HDL-CE%,0.0012,0.0016,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-FC,0.0010,0.0014,Free Cholesterol in HDL
S-HDL-P,0.0012,0.0013,Concentration of Small HDL Particles
Omega-6%,0.0023,0.0013,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,0.0020,0.0012,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,0.0018,0.0012,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-P,0.0015,0.0011,Concentration of Medium LDL Particles
Omega-6/Omega-3,0.0005,0.0010,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-C%,0.0018,0.0010,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.0012,0.0008,Free Cholesterol to Total-Lipids in Small LDL percentage
ApoB/ApoA1,0.0008,0.0005,Apolipoprotein B to Apolipoprotein A1 ratio
