Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-PL%,0.0787,0.0627,Phospholipids to Total-Lipids in Large LDL percentage
Gln,0.0468,0.0561,Glutamine
Glu-lactate,0.0580,0.0458,Glucose-lactate
Gly,0.0418,0.0455,Glycine
Tyr,0.0398,0.0429,Tyrosine
Acetate,0.0423,0.0352,Acetate
L-LDL-CE%,0.0353,0.0336,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Pyruvate,0.0273,0.0309,Pyruvate
Ala,0.0242,0.0300,Alanine
3-Hydroxybutyrate,0.0177,0.0286,3-Hydroxybutyrate
GlycA,0.0315,0.0285,Glycoprotein Acetyls
Glu,0.0160,0.0279,Glucose
Sc-ala,0.0225,0.0262,Spectrometer-corrected alanine
L-HDL-PL%,0.0358,0.0253,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.0253,0.0251,Albumin
Creatinine,0.0292,0.0246,Creatinine
S-HDL-PL%,0.0390,0.0244,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,0.0300,0.0233,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.0168,0.0229,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.0323,0.0226,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-C%,0.0270,0.0222,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0115,0.0187,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0165,0.0184,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.0115,0.0176,Valine
Acetone,0.0105,0.0173,Acetone
Ile,0.0112,0.0150,Isoleucine
IDL-PL%,0.0133,0.0144,Phospholipids to Total-Lipids in IDL percentage
LA,0.0133,0.0137,Linoleic Acid
XXL-VLDL-PL%,0.0148,0.0135,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0187,0.0132,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Phe,0.0043,0.0114,Phenylalanine
LA%,0.0170,0.0113,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.0130,0.0111,Docosahexaenoic Acid to Total-Fatty Acids percentage
SFA%,0.0085,0.0105,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0115,0.0100,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,0.0090,0.0088,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0087,0.0088,Lactate
XXL-VLDL-C%,0.0050,0.0078,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0087,0.0070,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-3%,0.0070,0.0068,Omega-3 Fatty Acids to Total-Fatty Acids percentage
His,0.0042,0.0067,Histidine
XS-VLDL-PL%,0.0070,0.0065,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0057,0.0060,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0062,0.0059,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-size,0.0070,0.0058,Average Diameter for LDL Particles
XL-HDL-TG%,0.0028,0.0057,Triglycerides to Total-Lipids in Very Large HDL percentage
DHA,0.0042,0.0055,Docosahexaenoic Acid
M-LDL-CE%,0.0035,0.0051,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-C,0.0043,0.0048,Cholesterol in Very Small VLDL
Acetoacetate,0.0032,0.0042,Acetoacetate
Total-BCAA,0.0028,0.0040,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-C%,0.0013,0.0038,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3,0.0040,0.0036,Omega-3 Fatty Acids
Citrate,0.0022,0.0033,Citrate
XXL-VLDL-CE%,0.0025,0.0027,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-L,0.0033,0.0023,Total-Lipids in Large VLDL
IDL-FC%,0.0007,0.0011,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0013,0.0009,Phospholipids to Total-Lipids in Small LDL percentage
Unsaturation,0.0008,0.0008,Degree of Unsaturation
XL-HDL-C%,0.0008,0.0008,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,0.0007,0.0007,Free Cholesterol to Total-Lipids in Medium HDL percentage
