Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Phe,0.1202,0.0902,Phenylalanine
XXL-VLDL-PL%,0.0895,0.0624,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0363,0.0469,Acetate
Gln,0.0450,0.0420,Glutamine
Ile,0.0178,0.0417,Isoleucine
Sc-ala,0.0392,0.0409,Spectrometer-corrected alanine
Gly,0.0362,0.0363,Glycine
Lactate,0.0632,0.0341,Lactate
LDL-size,0.0240,0.0312,Average Diameter for LDL Particles
L-HDL-PL%,0.0185,0.0307,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,0.0393,0.0284,Glycoprotein Acetyls
Ala,0.0252,0.0268,Alanine
Citrate,0.0287,0.0265,Citrate
Acetone,0.0113,0.0264,Acetone
Acetoacetate,0.0213,0.0255,Acetoacetate
LA%,0.0180,0.0255,Linoleic Acid to Total-Fatty Acids percentage
Tyr,0.0317,0.0241,Tyrosine
M-LDL-C%,0.0305,0.0235,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0148,0.0232,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Creatinine,0.0235,0.0230,Creatinine
S-HDL-FC%,0.0073,0.0220,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.0203,0.0201,Leucine
XXL-VLDL-FC%,0.0277,0.0194,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-C%,0.0165,0.0190,Cholesterol to Total-Lipids in Medium HDL percentage
3-Hydroxybutyrate,0.0150,0.0189,3-Hydroxybutyrate
Pyruvate,0.0125,0.0165,Pyruvate
XXL-VLDL-CE%,0.0143,0.0132,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0118,0.0122,Albumin
His,0.0048,0.0116,Histidine
Omega-3%,0.0065,0.0115,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.0120,0.0113,Docosahexaenoic Acid
Glu,0.0070,0.0089,Glucose
Val,0.0103,0.0083,Valine
SFA%,0.0073,0.0075,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0070,0.0068,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,0.0047,0.0064,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,0.0053,0.0059,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,0.0070,0.0056,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-C%,0.0062,0.0056,Cholesterol to Total-Lipids in Large LDL percentage
LA,0.0083,0.0049,Linoleic Acid
M-HDL-TG%,0.0048,0.0046,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-PL%,0.0037,0.0046,Phospholipids to Total-Lipids in Large LDL percentage
HDL-size,0.0048,0.0045,Average Diameter for HDL Particles
Glu-lactate,0.0018,0.0036,Glucose-lactate
Total-BCAA,0.0037,0.0034,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG%,0.0027,0.0030,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0038,0.0029,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.0010,0.0028,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-TG%,0.0012,0.0027,Triglycerides to Total-Lipids in IDL percentage
Omega-6%,0.0020,0.0026,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-PL%,0.0048,0.0023,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,0.0018,0.0022,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,0.0017,0.0020,Triglycerides to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0027,0.0019,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,0.0012,0.0018,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0005,0.0016,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,0.0022,0.0014,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,0.0007,0.0014,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-CE%,0.0012,0.0013,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0005,0.0011,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0035,0.0010,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL,0.0013,0.0009,Phospholipids in Large HDL
L-HDL-TG,0.0010,0.0005,Triglycerides in Large HDL
L-LDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-PL%,0.0008,0.0004,Phospholipids to Total-Lipids in Small LDL percentage
