Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Tyr,0.1102,0.1150,Tyrosine
Gln,0.0822,0.0940,Glutamine
Citrate,0.0755,0.0698,Citrate
Glu,0.0530,0.0527,Glucose
Acetate,0.0323,0.0492,Acetate
Albumin,0.0743,0.0465,Albumin
GlycA,0.0288,0.0392,Glycoprotein Acetyls
L-LDL-C%,0.0397,0.0376,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.0412,0.0306,Degree of Unsaturation
Leu,0.0280,0.0298,Leucine
Creatinine,0.0243,0.0296,Creatinine
XL-HDL-CE%,0.0220,0.0248,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0113,0.0247,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Val,0.0137,0.0231,Valine
L-LDL-TG%,0.0145,0.0170,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-C%,0.0158,0.0159,Cholesterol to Total-Lipids in Small HDL percentage
Phe,0.0210,0.0156,Phenylalanine
IDL-CE%,0.0180,0.0147,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3,0.0182,0.0145,Omega-3 Fatty Acids
Gly,0.0138,0.0143,Glycine
Ile,0.0132,0.0136,Isoleucine
IDL-C%,0.0100,0.0117,Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.0125,0.0114,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0163,0.0110,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA%,0.0155,0.0110,Linoleic Acid to Total-Fatty Acids percentage
Glu-lactate,0.0137,0.0105,Glucose-lactate
L-VLDL-TG%,0.0133,0.0103,Triglycerides to Total-Lipids in Large VLDL percentage
SFA%,0.0148,0.0099,Saturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0112,0.0092,3-Hydroxybutyrate
MUFA%,0.0102,0.0090,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0092,0.0088,Histidine
L-VLDL-FC%,0.0095,0.0082,Free Cholesterol to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0048,0.0080,Acetoacetate
XS-VLDL-FC%,0.0060,0.0079,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0078,0.0076,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-PL%,0.0087,0.0071,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0088,0.0066,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,0.0062,0.0064,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-size,0.0043,0.0062,Average Diameter for LDL Particles
XXL-VLDL-FC%,0.0035,0.0058,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-PL%,0.0055,0.0055,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.0068,0.0053,Cholesterol to Total-Lipids in Large HDL percentage
Sc-ala,0.0053,0.0051,Spectrometer-corrected alanine
Total-BCAA,0.0053,0.0046,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-P,0.0035,0.0042,Concentration of Small HDL Particles
Lactate,0.0030,0.0041,Lactate
XS-VLDL-PL%,0.0038,0.0040,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,0.0042,0.0039,Cholesterol to Total-Lipids in Very Large HDL percentage
Ala,0.0027,0.0039,Alanine
IDL-FC%,0.0025,0.0038,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0062,0.0037,Acetone
DHA%,0.0030,0.0025,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.0017,0.0020,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Pyruvate,0.0010,0.0019,Pyruvate
DHA,0.0020,0.0015,Docosahexaenoic Acid
PUFA%,0.0023,0.0015,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-FC%,0.0012,0.0011,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,0.0017,0.0011,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0010,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
