Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1468,0.3908,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.2020,0.1610,Glycoprotein Acetyls
Albumin,0.2395,0.1252,Albumin
XS-VLDL-CE%,0.0558,0.0809,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.0253,0.0338,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0615,0.0306,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-PL%,0.0437,0.0274,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-CE,0.0445,0.0268,Cholesteryl Esters in Very Small VLDL
IDL-CE%,0.0308,0.0220,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6%,0.0190,0.0206,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,0.0083,0.0166,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-C%,0.0138,0.0153,Cholesterol to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0212,0.0107,Glucose-lactate
IDL-C%,0.0060,0.0066,Cholesterol to Total-Lipids in IDL percentage
L-LDL-TG,0.0097,0.0039,Triglycerides in Large LDL
3-Hydroxybutyrate,0.0108,0.0038,3-Hydroxybutyrate
Pyruvate,0.0097,0.0033,Pyruvate
S-LDL-PL%,0.0077,0.0031,Phospholipids to Total-Lipids in Small LDL percentage
Glu,0.0075,0.0027,Glucose
XL-HDL-P,0.0050,0.0021,Concentration of Very Large HDL Particles
IDL-L,0.0023,0.0021,Total-Lipids in IDL
XS-VLDL-PL%,0.0040,0.0017,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.0025,0.0015,Cholesteryl Esters in IDL
M-LDL-TG,0.0040,0.0013,Triglycerides in Medium LDL
XXL-VLDL-CE,0.0017,0.0009,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Tyr,0.0027,0.0008,Tyrosine
XL-HDL-L,0.0023,0.0008,Total-Lipids in Very Large HDL
Phe,0.0025,0.0007,Phenylalanine
Creatinine,0.0013,0.0006,Creatinine
Acetone,0.0013,0.0005,Acetone
XXL-VLDL-PL%,0.0012,0.0004,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0013,0.0004,Histidine
Acetoacetate,0.0007,0.0002,Acetoacetate
L-LDL-C%,0.0005,0.0002,Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0005,0.0001,Acetate
Leu,0.0005,0.0001,Leucine
Gly,0.0003,0.0001,Glycine
Omega-3%,0.0003,0.0001,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.0003,9.6395e-05,Cholesterol to Total-Lipids in Large HDL percentage
Total-BCAA,0.0002,5.8548e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gln,0.0002,5.5626e-05,Glutamine
M-LDL-CE%,0.0002,4.8657e-05,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0002,4.3196e-05,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,0.0002,4.2799e-05,Citrate
Val,0.0002,4.1457e-05,Valine
