Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0895,0.2149,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.0617,0.1537,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.1195,0.0868,Albumin
GlycA,0.1025,0.0729,Glycoprotein Acetyls
3-Hydroxybutyrate,0.1013,0.0598,3-Hydroxybutyrate
Glu,0.0565,0.0501,Glucose
Glu-lactate,0.0608,0.0447,Glucose-lactate
LA,0.0392,0.0358,Linoleic Acid
Creatinine,0.0470,0.0340,Creatinine
L-LDL-TG%,0.0377,0.0308,Triglycerides to Total-Lipids in Large LDL percentage
LA%,0.0368,0.0301,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-CE%,0.0335,0.0283,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Citrate,0.0403,0.0277,Citrate
XS-VLDL-PL%,0.0190,0.0267,Phospholipids to Total-Lipids in Very Small VLDL percentage
PUFA,0.0298,0.0247,Polyunsaturated Fatty Acids
Leu,0.0303,0.0154,Leucine
M-LDL-C%,0.0107,0.0153,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0170,0.0147,Phospholipids to Total-Lipids in IDL percentage
Acetoacetate,0.0207,0.0088,Acetoacetate
Omega-3%,0.0168,0.0084,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0050,0.0029,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-CE%,0.0035,0.0017,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0025,0.0015,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-TG%,0.0012,0.0014,Triglycerides to Total-Lipids in Very Large HDL percentage
Tyr,0.0035,0.0013,Tyrosine
S-LDL-C%,0.0015,0.0012,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,0.0012,0.0011,Phospholipids in Medium HDL
MUFA%,0.0015,0.0011,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0022,0.0011,Spectrometer-corrected alanine
Unsaturation,0.0030,0.0010,Degree of Unsaturation
Acetate,0.0005,0.0004,Acetate
His,0.0008,0.0003,Histidine
Omega-3,0.0005,0.0003,Omega-3 Fatty Acids
IDL-FC%,0.0005,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.0005,0.0002,Cholesteryl Esters in Small HDL
Val,0.0002,0.0001,Valine
Gln,0.0003,0.0001,Glutamine
Lactate,0.0002,9.5760e-05,Lactate
Acetone,0.0002,7.5502e-05,Acetone
Omega-6,0.0002,6.1620e-05,Omega-6 Fatty Acids
