Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Pyruvate,0.0613,0.0743,Pyruvate
Ala,0.0500,0.0739,Alanine
Phe,0.0703,0.0701,Phenylalanine
Ile,0.0455,0.0441,Isoleucine
Gly,0.0235,0.0407,Glycine
His,0.0712,0.0386,Histidine
3-Hydroxybutyrate,0.0488,0.0351,3-Hydroxybutyrate
Tyr,0.0623,0.0347,Tyrosine
Sc-ala,0.0222,0.0338,Spectrometer-corrected alanine
Creatinine,0.0283,0.0323,Creatinine
XL-HDL-FC,0.0190,0.0320,Free Cholesterol in Very Large HDL
Gln,0.0390,0.0296,Glutamine
LA%,0.0357,0.0259,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0225,0.0258,Glucose
S-HDL-FC%,0.0193,0.0228,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.0252,0.0220,Leucine
Glu-lactate,0.0120,0.0213,Glucose-lactate
IDL-PL%,0.0162,0.0187,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0148,0.0187,Citrate
GlycA,0.0207,0.0178,Glycoprotein Acetyls
XS-VLDL-FC%,0.0137,0.0175,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetone,0.0193,0.0170,Acetone
L-HDL-PL%,0.0210,0.0153,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,0.0113,0.0136,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0203,0.0132,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0190,0.0128,Lactate
Omega-3,0.0168,0.0123,Omega-3 Fatty Acids
IDL-FC%,0.0135,0.0119,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0095,0.0119,Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.0087,0.0117,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE,0.0085,0.0117,Cholesteryl Esters in Large HDL
S-LDL-CE%,0.0083,0.0104,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0125,0.0097,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0042,0.0085,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0083,0.0078,Acetate
Albumin,0.0087,0.0072,Albumin
XXL-VLDL-FC%,0.0035,0.0067,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.0067,0.0058,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-PL%,0.0087,0.0056,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.0055,0.0054,Valine
XXL-VLDL-TG%,0.0033,0.0052,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0035,0.0049,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.0057,0.0047,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,0.0042,0.0043,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-C%,0.0037,0.0041,Cholesterol to Total-Lipids in Small HDL percentage
DHA%,0.0025,0.0040,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0045,0.0039,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-FC%,0.0028,0.0038,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0010,0.0036,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0038,0.0035,Degree of Unsaturation
L-LDL-CE%,0.0025,0.0034,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-CE,0.0027,0.0034,Cholesteryl Esters in Very Large HDL
Acetoacetate,0.0050,0.0033,Acetoacetate
Omega-3%,0.0047,0.0030,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0025,0.0030,Phospholipids to Total-Lipids in Small HDL percentage
VLDL-size,0.0020,0.0028,Average Diameter for VLDL Particles
XL-HDL-PL%,0.0023,0.0028,Phospholipids to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,0.0010,0.0024,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0003,0.0018,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-CE%,0.0037,0.0014,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,0.0008,0.0010,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-size,0.0012,0.0007,Average Diameter for LDL Particles
M-HDL-PL%,0.0005,0.0006,Phospholipids to Total-Lipids in Medium HDL percentage
