Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0942,0.0856,Creatinine
Leu,0.0872,0.0704,Leucine
IDL-CE%,0.0487,0.0548,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.0637,0.0486,Albumin
Citrate,0.0427,0.0481,Citrate
Acetate,0.0319,0.0474,Acetate
Gln,0.0565,0.0443,Glutamine
LDL-size,0.0414,0.0439,Average Diameter for LDL Particles
Gly,0.0365,0.0359,Glycine
L-LDL-C%,0.0327,0.0359,Cholesterol to Total-Lipids in Large LDL percentage
Val,0.0332,0.0316,Valine
Tyr,0.0350,0.0295,Tyrosine
Sc-ala,0.0425,0.0268,Spectrometer-corrected alanine
LA%,0.0163,0.0247,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0140,0.0217,Phospholipids to Total-Lipids in Large HDL percentage
ApoB/ApoA1,0.0235,0.0209,Apolipoprotein B to Apolipoprotein A1 ratio
Acetone,0.0150,0.0195,Acetone
Ala,0.0085,0.0172,Alanine
XL-HDL-CE%,0.0187,0.0163,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
GlycA,0.0190,0.0163,Glycoprotein Acetyls
IDL-PL%,0.0133,0.0154,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0058,0.0137,Pyruvate
Glu,0.0137,0.0137,Glucose
Total-BCAA,0.0143,0.0136,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-FC%,0.0107,0.0135,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0123,0.0135,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0118,0.0126,Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.0082,0.0121,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0075,0.0111,Phospholipids to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0080,0.0104,3-Hydroxybutyrate
Omega-6%,0.0110,0.0101,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0140,0.0101,Acetoacetate
L-VLDL-FC%,0.0077,0.0096,Free Cholesterol to Total-Lipids in Large VLDL percentage
Phe,0.0090,0.0095,Phenylalanine
MUFA%,0.0067,0.0081,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0095,0.0081,Isoleucine
His,0.0083,0.0073,Histidine
HDL-CE,0.0080,0.0072,Cholesteryl Esters in HDL
M-LDL-TG%,0.0067,0.0068,Triglycerides to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0047,0.0067,Glucose-lactate
SFA%,0.0080,0.0060,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0040,0.0059,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Lactate,0.0035,0.0044,Lactate
M-LDL-PL%,0.0057,0.0040,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL,0.0033,0.0035,Phospholipids in Large HDL
M-LDL-CE%,0.0023,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-C%,0.0017,0.0029,Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.0053,0.0029,Degree of Unsaturation
XL-HDL-C%,0.0028,0.0029,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.0033,0.0028,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0025,0.0027,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-VLDL-CE%,0.0017,0.0025,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XXL-VLDL-FC%,0.0017,0.0024,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-FC%,0.0003,0.0010,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0012,0.0008,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
