Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.0698,0.1871,Cholesteryl Esters to Total-Lipids in IDL percentage
GlycA,0.1917,0.1610,Glycoprotein Acetyls
Total-CE,0.0457,0.0755,Total-Esterified Cholesterol
PUFA,0.0813,0.0699,Polyunsaturated Fatty Acids
LA%,0.0542,0.0500,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.0270,0.0470,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.0713,0.0464,Albumin
L-LDL-TG%,0.0203,0.0403,Triglycerides to Total-Lipids in Large LDL percentage
Tyr,0.0567,0.0340,Tyrosine
L-HDL-PL%,0.0345,0.0321,Phospholipids to Total-Lipids in Large HDL percentage
Phe,0.0455,0.0303,Phenylalanine
Cholines,0.0362,0.0298,Total-Cholines
Creatinine,0.0360,0.0247,Creatinine
LA,0.0285,0.0233,Linoleic Acid
Citrate,0.0298,0.0204,Citrate
Omega-3,0.0192,0.0124,Omega-3 Fatty Acids
Total-FC,0.0095,0.0111,Total-Free Cholesterol
Pyruvate,0.0157,0.0095,Pyruvate
IDL-C,0.0058,0.0088,Cholesterol in IDL
Gln,0.0140,0.0083,Glutamine
IDL-CE,0.0025,0.0073,Cholesteryl Esters in IDL
Acetone,0.0100,0.0070,Acetone
3-Hydroxybutyrate,0.0107,0.0064,3-Hydroxybutyrate
Acetoacetate,0.0090,0.0062,Acetoacetate
M-LDL-CE%,0.0053,0.0038,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Leu,0.0068,0.0037,Leucine
PUFA/MUFA,0.0032,0.0034,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Val,0.0048,0.0033,Valine
Sc-ala,0.0047,0.0033,Spectrometer-corrected alanine
IDL-TG%,0.0022,0.0033,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL,0.0047,0.0030,Phospholipids in Small HDL
S-LDL-C%,0.0038,0.0029,Cholesterol to Total-Lipids in Small LDL percentage
Acetate,0.0053,0.0029,Acetate
S-HDL-CE,0.0033,0.0020,Cholesteryl Esters in Small HDL
L-VLDL-PL%,0.0013,0.0018,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.0027,0.0017,Phospholipids to Total-Lipids in Large LDL percentage
DHA%,0.0030,0.0017,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.0022,0.0014,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0025,0.0013,Alanine
Omega-6,0.0015,0.0012,Omega-6 Fatty Acids
Omega-6/Omega-3,0.0017,0.0011,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,0.0018,0.0011,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-TG,0.0013,0.0010,Triglycerides in Large LDL
Lactate,0.0018,0.0009,Lactate
MUFA%,0.0012,0.0008,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.0008,0.0007,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0012,0.0007,Glycine
Unsaturation,0.0012,0.0006,Degree of Unsaturation
Omega-3%,0.0010,0.0006,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0008,0.0005,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0010,0.0005,Histidine
XS-VLDL-FC%,0.0007,0.0004,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0007,0.0004,Glucose-lactate
Ile,0.0005,0.0003,Isoleucine
M-LDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0005,0.0003,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,0.0003,0.0002,Triglycerides in IDL
L-HDL-FC%,0.0003,0.0002,Free Cholesterol to Total-Lipids in Large HDL percentage
Glu,0.0002,0.0001,Glucose
S-HDL-PL%,0.0002,8.8519e-05,Phospholipids to Total-Lipids in Small HDL percentage
LDL-size,0.0002,8.4802e-05,Average Diameter for LDL Particles
