Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1367,0.1429,Albumin
S-VLDL-PL%,0.0662,0.1108,Phospholipids to Total-Lipids in Small VLDL percentage
Glu,0.0882,0.0977,Glucose
3-Hydroxybutyrate,0.0577,0.0554,3-Hydroxybutyrate
Citrate,0.0502,0.0508,Citrate
Glu-lactate,0.0505,0.0500,Glucose-lactate
Tyr,0.0547,0.0483,Tyrosine
M-LDL-TG%,0.0423,0.0444,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0295,0.0310,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0298,0.0278,Omega-3 Fatty Acids
DHA%,0.0293,0.0276,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0297,0.0269,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Creatinine,0.0293,0.0258,Creatinine
DHA,0.0270,0.0244,Docosahexaenoic Acid
Omega-3%,0.0235,0.0216,Omega-3 Fatty Acids to Total-Fatty Acids percentage
GlycA,0.0258,0.0202,Glycoprotein Acetyls
Gln,0.0225,0.0177,Glutamine
His,0.0182,0.0167,Histidine
S-LDL-CE%,0.0203,0.0159,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Phe,0.0152,0.0113,Phenylalanine
S-LDL-C%,0.0120,0.0111,Cholesterol to Total-Lipids in Small LDL percentage
Acetone,0.0138,0.0111,Acetone
Acetoacetate,0.0117,0.0097,Acetoacetate
Pyruvate,0.0113,0.0096,Pyruvate
Sc-ala,0.0093,0.0072,Spectrometer-corrected alanine
L-HDL-TG%,0.0082,0.0072,Triglycerides to Total-Lipids in Large HDL percentage
Ile,0.0075,0.0068,Isoleucine
IDL-CE%,0.0078,0.0063,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C,0.0058,0.0059,Cholesterol in IDL
IDL-FC%,0.0070,0.0058,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-L,0.0057,0.0054,Total-Lipids in Large HDL
IDL-PL%,0.0058,0.0052,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-C%,0.0062,0.0052,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.0042,0.0044,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0040,0.0043,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,0.0040,0.0034,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
ApoB/ApoA1,0.0035,0.0030,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-CE%,0.0028,0.0025,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-CE,0.0027,0.0021,Cholesteryl Esters in Small HDL
XXL-VLDL-CE%,0.0017,0.0020,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0018,0.0018,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,0.0020,0.0017,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.0023,0.0017,Degree of Unsaturation
XXL-VLDL-TG%,0.0027,0.0016,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0015,0.0014,Alanine
XXL-VLDL-C%,0.0015,0.0013,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0013,0.0012,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Lactate,0.0012,0.0012,Lactate
S-LDL-PL%,0.0013,0.0011,Phospholipids to Total-Lipids in Small LDL percentage
Acetate,0.0008,0.0008,Acetate
XL-HDL-FC,0.0010,0.0006,Free Cholesterol in Very Large HDL
L-VLDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in Large VLDL percentage
Leu,0.0002,0.0001,Leucine
