Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2822,0.2798,Creatinine
XS-VLDL-CE%,0.0703,0.2431,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.0792,0.0668,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-P,0.0370,0.0599,Concentration of Large HDL Particles
LA,0.0703,0.0546,Linoleic Acid
IDL-CE%,0.0422,0.0497,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-FC%,0.0593,0.0349,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Albumin,0.0617,0.0305,Albumin
Gly,0.0597,0.0283,Glycine
Total-PL,0.0250,0.0237,Total-Phospholipids in Lipoprotein Particles
IDL-TG%,0.0120,0.0113,Triglycerides to Total-Lipids in IDL percentage
S-LDL-CE%,0.0218,0.0106,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-C%,0.0137,0.0093,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-P,0.0178,0.0091,Concentration of Very Large HDL Particles
IDL-PL,0.0118,0.0084,Phospholipids in IDL
L-HDL-CE,0.0063,0.0070,Cholesteryl Esters in Large HDL
Citrate,0.0127,0.0066,Citrate
Glu-lactate,0.0138,0.0066,Glucose-lactate
XS-VLDL-CE,0.0067,0.0057,Cholesteryl Esters in Very Small VLDL
L-LDL-TG%,0.0043,0.0052,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL,0.0093,0.0047,Phospholipids in Medium HDL
IDL-P,0.0040,0.0038,Concentration of IDL Particles
L-HDL-L,0.0048,0.0036,Total-Lipids in Large HDL
S-LDL-PL%,0.0073,0.0036,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-C%,0.0052,0.0035,Cholesterol to Total-Lipids in Medium LDL percentage
Glu,0.0073,0.0030,Glucose
L-LDL-C%,0.0027,0.0029,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C,0.0048,0.0027,Cholesterol in Very Small VLDL
L-HDL-PL%,0.0043,0.0026,Phospholipids to Total-Lipids in Large HDL percentage
HDL-C,0.0033,0.0022,HDL Cholesterol
GlycA,0.0067,0.0021,Glycoprotein Acetyls
Acetate,0.0043,0.0020,Acetate
L-VLDL-FC%,0.0053,0.0020,Free Cholesterol to Total-Lipids in Large VLDL percentage
Sc-ala,0.0033,0.0014,Spectrometer-corrected alanine
XS-VLDL-C%,0.0027,0.0013,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-size,0.0028,0.0012,Average Diameter for HDL Particles
L-HDL-PL,0.0015,0.0010,Phospholipids in Large HDL
Unsaturation,0.0023,0.0010,Degree of Unsaturation
XS-VLDL-FC%,0.0018,0.0007,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0012,0.0005,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0013,0.0005,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetone,0.0015,0.0005,Acetone
3-Hydroxybutyrate,0.0010,0.0004,3-Hydroxybutyrate
XS-VLDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.0008,0.0003,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in IDL percentage
Omega-6,0.0003,0.0002,Omega-6 Fatty Acids
XL-HDL-C%,0.0003,0.0001,Cholesterol to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0003,0.0001,Acetoacetate
Pyruvate,0.0002,6.7085e-05,Pyruvate
