Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XL-HDL-FC%,0.1382,0.2158,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.0777,0.0836,Leucine
Total-BCAA,0.0522,0.0598,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,0.0565,0.0511,Tyrosine
S-LDL-PL%,0.0497,0.0471,Phospholipids to Total-Lipids in Small LDL percentage
Albumin,0.0650,0.0467,Albumin
XXL-VLDL-FC%,0.0513,0.0432,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,0.0263,0.0391,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-TG,0.0447,0.0377,Triglycerides in Large HDL
GlycA,0.0438,0.0326,Glycoprotein Acetyls
Creatinine,0.0422,0.0312,Creatinine
Val,0.0233,0.0265,Valine
IDL-CE%,0.0280,0.0247,Cholesteryl Esters to Total-Lipids in IDL percentage
Phe,0.0217,0.0210,Phenylalanine
XXL-VLDL-PL%,0.0248,0.0198,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-size,0.0137,0.0193,Average Diameter for HDL Particles
XL-HDL-C%,0.0187,0.0189,Cholesterol to Total-Lipids in Very Large HDL percentage
Gly,0.0213,0.0159,Glycine
DHA%,0.0137,0.0110,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0173,0.0106,Acetoacetate
SFA%,0.0112,0.0095,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0108,0.0085,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0115,0.0081,Linoleic Acid to Total-Fatty Acids percentage
His,0.0112,0.0081,Histidine
Gln,0.0102,0.0075,Glutamine
Citrate,0.0073,0.0073,Citrate
S-HDL-PL%,0.0065,0.0072,Phospholipids to Total-Lipids in Small HDL percentage
Omega-3,0.0075,0.0061,Omega-3 Fatty Acids
Lactate,0.0058,0.0060,Lactate
IDL-TG,0.0090,0.0058,Triglycerides in IDL
Pyruvate,0.0052,0.0057,Pyruvate
3-Hydroxybutyrate,0.0055,0.0053,3-Hydroxybutyrate
XS-VLDL-PL%,0.0070,0.0053,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0053,0.0052,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0065,0.0045,Alanine
S-LDL-CE%,0.0047,0.0042,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetate,0.0033,0.0041,Acetate
L-HDL-PL%,0.0048,0.0041,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,0.0052,0.0038,Glucose-lactate
XXL-VLDL-CE%,0.0027,0.0037,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C%,0.0037,0.0032,Cholesterol to Total-Lipids in Small LDL percentage
Ile,0.0032,0.0027,Isoleucine
M-LDL-PL%,0.0033,0.0026,Phospholipids to Total-Lipids in Medium LDL percentage
Sc-ala,0.0025,0.0024,Spectrometer-corrected alanine
LDL-size,0.0030,0.0023,Average Diameter for LDL Particles
Omega-3%,0.0013,0.0020,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0012,0.0018,Acetone
DHA,0.0027,0.0015,Docosahexaenoic Acid
M-HDL-PL%,0.0020,0.0013,Phospholipids to Total-Lipids in Medium HDL percentage
Glu,0.0008,0.0012,Glucose
L-LDL-PL%,0.0015,0.0009,Phospholipids to Total-Lipids in Large LDL percentage
Unsaturation,0.0012,0.0008,Degree of Unsaturation
XS-VLDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,0.0007,0.0005,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0007,0.0003,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0005,0.0003,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,0.0002,0.0002,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
