Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0787,0.0813,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0655,0.0629,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
3-Hydroxybutyrate,0.0768,0.0565,3-Hydroxybutyrate
Ala,0.0430,0.0513,Alanine
GlycA,0.0502,0.0506,Glycoprotein Acetyls
Citrate,0.0608,0.0499,Citrate
Gly,0.0285,0.0475,Glycine
Albumin,0.0453,0.0431,Albumin
Glu,0.0393,0.0428,Glucose
L-LDL-C%,0.0500,0.0413,Cholesterol to Total-Lipids in Large LDL percentage
IDL-FC%,0.0322,0.0378,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0465,0.0371,Phenylalanine
Gln,0.0222,0.0300,Glutamine
Creatinine,0.0355,0.0245,Creatinine
Sc-ala,0.0177,0.0214,Spectrometer-corrected alanine
Acetate,0.0233,0.0213,Acetate
XXL-VLDL-FC%,0.0182,0.0210,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0343,0.0193,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-PL%,0.0200,0.0169,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,0.0077,0.0128,Glucose-lactate
Acetone,0.0173,0.0124,Acetone
L-VLDL-TG,0.0043,0.0095,Triglycerides in Large VLDL
LA,0.0092,0.0094,Linoleic Acid
LDL-size,0.0128,0.0094,Average Diameter for LDL Particles
XL-VLDL-PL%,0.0078,0.0084,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.0087,0.0076,Free Cholesterol to Total-Lipids in Small HDL percentage
Pyruvate,0.0062,0.0075,Pyruvate
XXL-VLDL-C%,0.0065,0.0070,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0043,0.0065,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0043,0.0064,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG,0.0083,0.0060,Triglycerides in Large HDL
His,0.0050,0.0059,Histidine
L-VLDL-PL%,0.0062,0.0056,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,0.0045,0.0055,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,0.0017,0.0053,Phospholipids to Total-Lipids in Medium HDL percentage
DHA,0.0028,0.0052,Docosahexaenoic Acid
XS-VLDL-CE%,0.0022,0.0050,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Lactate,0.0037,0.0049,Lactate
L-LDL-CE%,0.0097,0.0048,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0045,0.0047,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-C,0.0030,0.0047,Cholesterol in Small HDL
M-LDL-C%,0.0032,0.0046,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0033,0.0044,Cholesteryl Esters to Total-Lipids in Small LDL percentage
