Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2180,0.1682,Glycoprotein Acetyls
L-LDL-TG%,0.0890,0.1569,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.1145,0.1106,Albumin
LA%,0.0650,0.0671,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.0380,0.0650,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0502,0.0602,Omega-3 Fatty Acids
Unsaturation,0.0372,0.0492,Degree of Unsaturation
S-LDL-PL%,0.0455,0.0444,Phospholipids to Total-Lipids in Small LDL percentage
Val,0.0438,0.0390,Valine
3-Hydroxybutyrate,0.0528,0.0372,3-Hydroxybutyrate
L-VLDL-TG,0.0255,0.0334,Triglycerides in Large VLDL
Omega-3%,0.0350,0.0235,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0308,0.0227,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-C%,0.0155,0.0188,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.0218,0.0153,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.0118,0.0140,Cholesteryl Esters to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.0172,0.0126,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Gln,0.0142,0.0112,Glutamine
Acetone,0.0082,0.0084,Acetone
DHA,0.0093,0.0080,Docosahexaenoic Acid
Lactate,0.0090,0.0060,Lactate
LA,0.0068,0.0059,Linoleic Acid
MUFA%,0.0050,0.0036,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,0.0087,0.0035,Acetate
Tyr,0.0038,0.0029,Tyrosine
VLDL-size,0.0032,0.0021,Average Diameter for VLDL Particles
Citrate,0.0055,0.0020,Citrate
Omega-6/Omega-3,0.0033,0.0018,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Ile,0.0022,0.0014,Isoleucine
XXL-VLDL-FC%,0.0013,0.0010,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0010,0.0008,Spectrometer-corrected alanine
Leu,0.0020,0.0008,Leucine
XXL-VLDL-TG,0.0007,0.0006,Triglycerides in Chylomicrons and Extremely Large VLDL
L-LDL-CE%,0.0005,0.0004,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0010,0.0003,Glucose
Phe,0.0007,0.0003,Phenylalanine
SFA%,0.0005,0.0003,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,0.0005,0.0001,Glucose-lactate
XXL-VLDL-PL%,0.0002,8.2615e-05,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0003,7.4041e-05,Acetoacetate
Creatinine,0.0002,4.0452e-05,Creatinine
