Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1907,0.1647,Albumin
L-LDL-TG%,0.0523,0.1031,Triglycerides to Total-Lipids in Large LDL percentage
IDL-CE%,0.0362,0.0685,Cholesteryl Esters to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0787,0.0645,3-Hydroxybutyrate
L-LDL-C%,0.0287,0.0555,Cholesterol to Total-Lipids in Large LDL percentage
His,0.0737,0.0499,Histidine
M-LDL-C%,0.0293,0.0474,Cholesterol to Total-Lipids in Medium LDL percentage
GlycA,0.0562,0.0472,Glycoprotein Acetyls
S-LDL-CE%,0.0447,0.0469,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.0443,0.0447,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0425,0.0376,Glucose
Citrate,0.0467,0.0357,Citrate
S-LDL-PL%,0.0310,0.0305,Phospholipids to Total-Lipids in Small LDL percentage
Acetoacetate,0.0385,0.0278,Acetoacetate
Creatinine,0.0277,0.0218,Creatinine
Glu-lactate,0.0218,0.0181,Glucose-lactate
M-VLDL-CE,0.0155,0.0179,Cholesteryl Esters in Medium VLDL
L-HDL-PL%,0.0193,0.0136,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.0145,0.0127,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3%,0.0160,0.0119,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0132,0.0099,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0108,0.0097,Glutamine
Tyr,0.0102,0.0072,Tyrosine
Ile,0.0082,0.0063,Isoleucine
Val,0.0037,0.0056,Valine
Total-BCAA,0.0032,0.0045,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-C%,0.0022,0.0041,Cholesterol to Total-Lipids in Small LDL percentage
LA,0.0033,0.0040,Linoleic Acid
SFA%,0.0057,0.0034,Saturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0035,0.0022,Leucine
VLDL-size,0.0032,0.0022,Average Diameter for VLDL Particles
Phe,0.0022,0.0020,Phenylalanine
Acetate,0.0032,0.0020,Acetate
IDL-FC%,0.0027,0.0019,Free Cholesterol to Total-Lipids in IDL percentage
Pyruvate,0.0022,0.0019,Pyruvate
XXL-VLDL-PL%,0.0018,0.0019,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0015,0.0018,Spectrometer-corrected alanine
Unsaturation,0.0015,0.0013,Degree of Unsaturation
PUFA/MUFA,0.0012,0.0012,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Ala,0.0013,0.0010,Alanine
M-LDL-CE%,0.0013,0.0009,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0007,0.0009,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0013,0.0008,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0008,0.0008,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.0007,0.0004,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-size,0.0002,0.0004,Average Diameter for LDL Particles
Acetone,0.0007,0.0004,Acetone
Gly,0.0005,0.0004,Glycine
DHA%,0.0005,0.0003,Docosahexaenoic Acid to Total-Fatty Acids percentage
Lactate,0.0003,0.0002,Lactate
PUFA%,0.0002,0.0002,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
