Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1842,0.2348,Creatinine
Albumin,0.1392,0.1309,Albumin
XL-HDL-C,0.0608,0.0819,Cholesterol in Very Large HDL
PUFA/MUFA,0.0533,0.0681,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-CE%,0.0312,0.0586,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
GlycA,0.0668,0.0536,Glycoprotein Acetyls
LA%,0.0385,0.0332,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-CE,0.0238,0.0309,Cholesteryl Esters in Very Large HDL
MUFA%,0.0268,0.0267,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6,0.0267,0.0231,Omega-6 Fatty Acids
Glu-lactate,0.0373,0.0197,Glucose-lactate
Unsaturation,0.0232,0.0193,Degree of Unsaturation
LA,0.0205,0.0190,Linoleic Acid
Val,0.0283,0.0189,Valine
L-HDL-PL%,0.0165,0.0156,Phospholipids to Total-Lipids in Large HDL percentage
Gln,0.0185,0.0138,Glutamine
S-LDL-CE%,0.0178,0.0119,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0120,0.0114,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-P,0.0117,0.0103,Concentration of Very Large HDL Particles
His,0.0138,0.0102,Histidine
3-Hydroxybutyrate,0.0130,0.0087,3-Hydroxybutyrate
L-HDL-CE,0.0025,0.0077,Cholesteryl Esters in Large HDL
Omega-3,0.0095,0.0073,Omega-3 Fatty Acids
Pyruvate,0.0120,0.0071,Pyruvate
L-HDL-C%,0.0055,0.0066,Cholesterol to Total-Lipids in Large HDL percentage
Total-BCAA,0.0113,0.0065,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-size,0.0102,0.0061,Average Diameter for LDL Particles
PUFA,0.0062,0.0056,Polyunsaturated Fatty Acids
S-LDL-C%,0.0058,0.0054,Cholesterol to Total-Lipids in Small LDL percentage
Phe,0.0092,0.0052,Phenylalanine
Gly,0.0065,0.0039,Glycine
XL-VLDL-FC%,0.0050,0.0039,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Lactate,0.0063,0.0036,Lactate
DHA,0.0050,0.0034,Docosahexaenoic Acid
L-HDL-FC%,0.0032,0.0033,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0052,0.0030,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0045,0.0029,Acetoacetate
Sc-ala,0.0042,0.0027,Spectrometer-corrected alanine
Citrate,0.0040,0.0026,Citrate
Acetate,0.0038,0.0022,Acetate
S-HDL-PL%,0.0018,0.0015,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,0.0027,0.0015,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,0.0020,0.0014,Tyrosine
Glu,0.0020,0.0013,Glucose
Acetone,0.0020,0.0011,Acetone
Leu,0.0013,0.0008,Leucine
L-VLDL-PL%,0.0010,0.0007,Phospholipids to Total-Lipids in Large VLDL percentage
Ala,0.0008,0.0007,Alanine
IDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0007,0.0005,Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.0005,0.0003,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ile,0.0003,0.0001,Isoleucine
