Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Phe,0.0670,0.0632,Phenylalanine
Citrate,0.0578,0.0599,Citrate
Glu,0.0590,0.0591,Glucose
XXL-VLDL-PL%,0.0477,0.0481,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0490,0.0465,Average Diameter for LDL Particles
LA%,0.0520,0.0442,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0368,0.0349,Acetone
Ala,0.0368,0.0346,Alanine
IDL-FC%,0.0325,0.0328,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-P,0.0283,0.0327,Concentration of Very Large HDL Particles
L-HDL-FC%,0.0297,0.0322,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-CE,0.0313,0.0310,Cholesteryl Esters in Small HDL
GlycA,0.0275,0.0286,Glycoprotein Acetyls
Pyruvate,0.0285,0.0244,Pyruvate
Albumin,0.0203,0.0234,Albumin
Glu-lactate,0.0245,0.0233,Glucose-lactate
S-HDL-P,0.0212,0.0229,Concentration of Small HDL Particles
Acetoacetate,0.0230,0.0224,Acetoacetate
Gly,0.0137,0.0170,Glycine
DHA%,0.0195,0.0165,Docosahexaenoic Acid to Total-Fatty Acids percentage
Tyr,0.0163,0.0162,Tyrosine
L-LDL-CE%,0.0172,0.0154,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0072,0.0142,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0173,0.0141,Lactate
Leu,0.0137,0.0137,Leucine
L-HDL-PL%,0.0075,0.0135,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,0.0132,0.0131,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Acetate,0.0098,0.0123,Acetate
Creatinine,0.0123,0.0113,Creatinine
XL-HDL-PL%,0.0108,0.0106,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C%,0.0083,0.0105,Cholesterol to Total-Lipids in Large HDL percentage
His,0.0073,0.0103,Histidine
3-Hydroxybutyrate,0.0095,0.0102,3-Hydroxybutyrate
XL-HDL-CE%,0.0107,0.0098,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Gln,0.0102,0.0090,Glutamine
M-LDL-CE%,0.0097,0.0088,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-C%,0.0093,0.0083,Cholesterol to Total-Lipids in Large VLDL percentage
Sc-ala,0.0062,0.0080,Spectrometer-corrected alanine
Val,0.0063,0.0075,Valine
IDL-PL%,0.0053,0.0075,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,0.0072,0.0071,Triglycerides to Total-Lipids in Large HDL percentage
Ile,0.0072,0.0070,Isoleucine
S-LDL-CE%,0.0092,0.0070,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0077,0.0068,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0067,0.0058,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0055,0.0051,Phospholipids to Total-Lipids in Small HDL percentage
IDL-CE%,0.0057,0.0044,Cholesteryl Esters to Total-Lipids in IDL percentage
L-VLDL-FC%,0.0043,0.0044,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-C%,0.0045,0.0040,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0040,0.0037,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0043,0.0036,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-C%,0.0042,0.0034,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL%,0.0035,0.0034,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.0032,0.0027,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-TG%,0.0027,0.0026,Triglycerides to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.0020,0.0018,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-3,0.0017,0.0017,Omega-3 Fatty Acids
L-LDL-PL%,0.0008,0.0014,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0010,0.0009,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-P,0.0005,0.0009,Concentration of HDL Particles
