Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.1207,0.2792,Glucose-lactate
Glu,0.1487,0.1511,Glucose
IDL-CE,0.0542,0.0706,Cholesteryl Esters in IDL
M-LDL-C%,0.0760,0.0574,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0547,0.0436,Cholesteryl Esters to Total-Lipids in IDL percentage
His,0.0562,0.0317,Histidine
Total-CE,0.0150,0.0316,Total-Esterified Cholesterol
Omega-6,0.0168,0.0310,Omega-6 Fatty Acids
XS-VLDL-C%,0.0342,0.0258,Cholesterol to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0443,0.0235,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0417,0.0217,3-Hydroxybutyrate
Tyr,0.0205,0.0210,Tyrosine
Phe,0.0158,0.0209,Phenylalanine
LA%,0.0285,0.0198,Linoleic Acid to Total-Fatty Acids percentage
Total-P,0.0108,0.0154,Total-Concentration of Lipoprotein Particles
IDL-C,0.0152,0.0137,Cholesterol in IDL
Omega-3,0.0233,0.0116,Omega-3 Fatty Acids
GlycA,0.0180,0.0103,Glycoprotein Acetyls
Acetate,0.0207,0.0097,Acetate
Citrate,0.0188,0.0094,Citrate
Creatinine,0.0140,0.0088,Creatinine
Total-C,0.0053,0.0077,Total-Cholesterol
S-LDL-C%,0.0120,0.0063,Cholesterol to Total-Lipids in Small LDL percentage
Lactate,0.0090,0.0062,Lactate
M-LDL-CE%,0.0132,0.0056,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Albumin,0.0095,0.0055,Albumin
Gly,0.0068,0.0048,Glycine
IDL-C%,0.0057,0.0045,Cholesterol to Total-Lipids in IDL percentage
IDL-FC,0.0060,0.0043,Free Cholesterol in IDL
L-HDL-TG%,0.0047,0.0037,Triglycerides to Total-Lipids in Large HDL percentage
Pyruvate,0.0068,0.0037,Pyruvate
L-LDL-TG%,0.0043,0.0037,Triglycerides to Total-Lipids in Large LDL percentage
Total-PL,0.0030,0.0033,Total-Phospholipids in Lipoprotein Particles
PUFA,0.0022,0.0032,Polyunsaturated Fatty Acids
SFA%,0.0085,0.0032,Saturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0072,0.0032,Isoleucine
L-HDL-PL%,0.0073,0.0028,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,0.0037,0.0028,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.0022,0.0018,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Ala,0.0040,0.0018,Alanine
L-LDL-C%,0.0027,0.0015,Cholesterol to Total-Lipids in Large LDL percentage
IDL-PL%,0.0037,0.0014,Phospholipids to Total-Lipids in IDL percentage
Omega-3%,0.0040,0.0013,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0022,0.0013,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0015,0.0011,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gln,0.0017,0.0010,Glutamine
XS-VLDL-PL%,0.0005,0.0008,Phospholipids to Total-Lipids in Very Small VLDL percentage
DHA,0.0023,0.0008,Docosahexaenoic Acid
Unsaturation,0.0025,0.0008,Degree of Unsaturation
ApoB/ApoA1,0.0007,0.0006,Apolipoprotein B to Apolipoprotein A1 ratio
MUFA%,0.0015,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0015,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0017,0.0005,Phospholipids to Total-Lipids in Large LDL percentage
Val,0.0010,0.0004,Valine
Acetoacetate,0.0010,0.0004,Acetoacetate
L-LDL-CE%,0.0010,0.0003,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Acetone,0.0007,0.0002,Acetone
XXL-VLDL-TG%,0.0005,0.0001,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0002,4.0769e-05,Phospholipids to Total-Lipids in Small HDL percentage
