Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1233,0.2172,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.2300,0.2012,Glycoprotein Acetyls
Albumin,0.1055,0.0925,Albumin
L-LDL-TG%,0.0438,0.0807,Triglycerides to Total-Lipids in Large LDL percentage
Val,0.0715,0.0511,Valine
IDL-TG%,0.0140,0.0470,Triglycerides to Total-Lipids in IDL percentage
IDL-P,0.0463,0.0417,Concentration of IDL Particles
S-LDL-C%,0.0323,0.0363,Cholesterol to Total-Lipids in Small LDL percentage
Acetoacetate,0.0572,0.0300,Acetoacetate
Gln,0.0295,0.0209,Glutamine
S-LDL-PL%,0.0292,0.0208,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0183,0.0178,Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,0.0130,0.0148,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA,0.0137,0.0146,Polyunsaturated Fatty Acids
Ala,0.0202,0.0134,Alanine
3-Hydroxybutyrate,0.0162,0.0119,3-Hydroxybutyrate
Total-BCAA,0.0093,0.0075,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu,0.0135,0.0070,Glucose
Omega-6/Omega-3,0.0068,0.0064,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,0.0110,0.0057,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu-lactate,0.0087,0.0047,Glucose-lactate
XS-VLDL-PL%,0.0055,0.0041,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetate,0.0077,0.0041,Acetate
LA,0.0037,0.0040,Linoleic Acid
XS-VLDL-FC%,0.0052,0.0039,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0028,0.0038,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0060,0.0038,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0052,0.0031,Cholesteryl Esters to Total-Lipids in IDL percentage
Ile,0.0043,0.0029,Isoleucine
Gly,0.0045,0.0028,Glycine
Tyr,0.0050,0.0026,Tyrosine
Unsaturation,0.0042,0.0024,Degree of Unsaturation
IDL-PL%,0.0037,0.0020,Phospholipids to Total-Lipids in IDL percentage
DHA%,0.0033,0.0017,Docosahexaenoic Acid to Total-Fatty Acids percentage
Sc-ala,0.0030,0.0015,Spectrometer-corrected alanine
L-HDL-PL%,0.0018,0.0014,Phospholipids to Total-Lipids in Large HDL percentage
Acetone,0.0032,0.0014,Acetone
L-LDL-CE%,0.0025,0.0012,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0012,0.0011,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0020,0.0010,Average Diameter for LDL Particles
SFA%,0.0015,0.0010,Saturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0013,0.0010,Leucine
Omega-6%,0.0008,0.0010,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0007,0.0010,Phenylalanine
S-HDL-PL,0.0018,0.0008,Phospholipids in Small HDL
Creatinine,0.0012,0.0008,Creatinine
XS-VLDL-TG,0.0012,0.0008,Triglycerides in Very Small VLDL
IDL-FC%,0.0012,0.0006,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG%,0.0008,0.0004,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0003,0.0003,Lactate
L-VLDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Large VLDL percentage
Citrate,0.0002,0.0002,Citrate
S-LDL-CE%,0.0002,8.8941e-05,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Pyruvate,0.0002,6.8889e-05,Pyruvate
L-VLDL-TG%,0.0002,5.5172e-05,Triglycerides to Total-Lipids in Large VLDL percentage
