Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.2272,0.1999,Albumin
Omega-6/Omega-3,0.0747,0.1616,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu,0.0962,0.0838,Glucose
Omega-3,0.0410,0.0789,Omega-3 Fatty Acids
Citrate,0.0855,0.0672,Citrate
LA%,0.0505,0.0667,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-TG,0.0548,0.0543,Triglycerides in Large HDL
Glu-lactate,0.0533,0.0502,Glucose-lactate
Omega-3%,0.0233,0.0210,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0297,0.0209,Tyrosine
S-HDL-CE%,0.0225,0.0168,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Pyruvate,0.0200,0.0141,Pyruvate
Gln,0.0200,0.0140,Glutamine
His,0.0235,0.0139,Histidine
S-HDL-FC,0.0153,0.0121,Free Cholesterol in Small HDL
GlycA,0.0178,0.0118,Glycoprotein Acetyls
IDL-CE%,0.0168,0.0118,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG%,0.0083,0.0091,Triglycerides to Total-Lipids in Large LDL percentage
DHA,0.0105,0.0085,Docosahexaenoic Acid
XXL-VLDL-PL%,0.0115,0.0082,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE,0.0095,0.0077,Cholesteryl Esters in Large HDL
Leu,0.0080,0.0072,Leucine
IDL-TG,0.0077,0.0069,Triglycerides in IDL
M-VLDL-CE,0.0087,0.0063,Cholesteryl Esters in Medium VLDL
Creatinine,0.0080,0.0047,Creatinine
XL-VLDL-PL%,0.0045,0.0036,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-CE,0.0047,0.0035,Cholesteryl Esters in IDL
L-HDL-C,0.0040,0.0031,Cholesterol in Large HDL
XXL-VLDL-CE,0.0035,0.0030,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-CE%,0.0032,0.0024,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.0028,0.0024,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.0023,0.0022,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,0.0025,0.0021,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Gly,0.0027,0.0020,Glycine
DHA%,0.0020,0.0019,Docosahexaenoic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0028,0.0017,3-Hydroxybutyrate
L-LDL-C%,0.0025,0.0016,Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0022,0.0015,Acetate
L-LDL-CE%,0.0018,0.0014,Cholesteryl Esters to Total-Lipids in Large LDL percentage
ApoB/ApoA1,0.0022,0.0014,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-CE,0.0018,0.0012,Cholesteryl Esters in Very Small VLDL
M-LDL-TG%,0.0013,0.0012,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0015,0.0010,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0015,0.0010,Acetoacetate
M-LDL-TG,0.0008,0.0009,Triglycerides in Medium LDL
SM,0.0012,0.0008,Sphingomyelins
L-HDL-P,0.0007,0.0007,Concentration of Large HDL Particles
IDL-FC%,0.0010,0.0005,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.0005,0.0005,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-TG,0.0007,0.0004,Triglycerides in Large LDL
Ile,0.0008,0.0004,Isoleucine
XS-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
