Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-PL%,0.0627,0.0953,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,0.0792,0.0865,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0763,0.0579,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Leu,0.0597,0.0572,Leucine
Val,0.0578,0.0564,Valine
Gly,0.0553,0.0497,Glycine
Total-BCAA,0.0617,0.0493,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu,0.0435,0.0373,Glucose
Creatinine,0.0348,0.0310,Creatinine
XS-VLDL-FC%,0.0257,0.0302,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ala,0.0282,0.0301,Alanine
Acetate,0.0290,0.0299,Acetate
Tyr,0.0265,0.0286,Tyrosine
Ile,0.0277,0.0242,Isoleucine
LDL-size,0.0225,0.0232,Average Diameter for LDL Particles
Albumin,0.0112,0.0210,Albumin
Lactate,0.0255,0.0208,Lactate
Phe,0.0175,0.0207,Phenylalanine
IDL-FC%,0.0227,0.0194,Free Cholesterol to Total-Lipids in IDL percentage
Citrate,0.0200,0.0193,Citrate
His,0.0152,0.0173,Histidine
Acetoacetate,0.0100,0.0170,Acetoacetate
GlycA,0.0142,0.0156,Glycoprotein Acetyls
XXL-VLDL-PL%,0.0137,0.0144,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0165,0.0136,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C%,0.0207,0.0131,Cholesterol to Total-Lipids in Small LDL percentage
Pyruvate,0.0077,0.0109,Pyruvate
Sc-ala,0.0110,0.0108,Spectrometer-corrected alanine
3-Hydroxybutyrate,0.0090,0.0106,3-Hydroxybutyrate
Glu-lactate,0.0077,0.0096,Glucose-lactate
Gln,0.0062,0.0089,Glutamine
LA%,0.0102,0.0078,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,0.0107,0.0070,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0082,0.0068,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0068,0.0058,Acetone
L-LDL-PL%,0.0073,0.0051,Phospholipids to Total-Lipids in Large LDL percentage
Unsaturation,0.0042,0.0051,Degree of Unsaturation
ApoB/ApoA1,0.0033,0.0043,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-C%,0.0045,0.0041,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.0040,0.0041,Free Cholesterol to Total-Lipids in Large VLDL percentage
SFA%,0.0053,0.0040,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0037,0.0038,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0038,0.0034,Docosahexaenoic Acid
M-LDL-CE%,0.0018,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0018,0.0018,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-TG%,0.0007,0.0009,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0008,0.0009,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0018,0.0007,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-3,0.0012,0.0005,Omega-3 Fatty Acids
M-LDL-PL%,0.0003,0.0003,Phospholipids to Total-Lipids in Medium LDL percentage
