Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1968,0.2539,Linoleic Acid to Total-Fatty Acids percentage
IDL-TG%,0.0570,0.1697,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,0.0422,0.1196,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0788,0.0934,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.0967,0.0536,Albumin
Glu,0.0645,0.0381,Glucose
IDL-CE%,0.0558,0.0351,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE%,0.0452,0.0284,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-CE%,0.0178,0.0198,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,0.0292,0.0157,Triglycerides to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0283,0.0155,Acetoacetate
Creatinine,0.0298,0.0141,Creatinine
L-LDL-TG,0.0242,0.0130,Triglycerides in Large LDL
GlycA,0.0197,0.0123,Glycoprotein Acetyls
XL-HDL-FC,0.0148,0.0108,Free Cholesterol in Very Large HDL
IDL-PL%,0.0183,0.0089,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0140,0.0075,Glucose-lactate
Val,0.0148,0.0067,Valine
M-LDL-PL%,0.0100,0.0067,Phospholipids to Total-Lipids in Medium LDL percentage
XL-VLDL-PL%,0.0102,0.0059,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,0.0088,0.0055,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0115,0.0054,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0115,0.0052,Phenylalanine
XXL-VLDL-FC%,0.0087,0.0044,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-FC%,0.0058,0.0043,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.0062,0.0042,Free Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,0.0077,0.0041,Degree of Unsaturation
Tyr,0.0070,0.0038,Tyrosine
L-HDL-CE%,0.0080,0.0033,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,0.0060,0.0032,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-C%,0.0038,0.0027,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG%,0.0060,0.0027,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,0.0042,0.0027,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0042,0.0021,Docosahexaenoic Acid
Omega-3%,0.0032,0.0017,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC,0.0028,0.0016,Free Cholesterol in Small HDL
DHA%,0.0023,0.0015,Docosahexaenoic Acid to Total-Fatty Acids percentage
His,0.0028,0.0014,Histidine
Total-BCAA,0.0022,0.0014,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Pyruvate,0.0018,0.0013,Pyruvate
Ala,0.0022,0.0012,Alanine
L-LDL-CE%,0.0020,0.0011,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.0020,0.0011,Glycine
Ile,0.0025,0.0010,Isoleucine
XXL-VLDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0013,0.0009,Glutamine
Lactate,0.0017,0.0006,Lactate
Acetate,0.0013,0.0006,Acetate
Acetone,0.0007,0.0004,Acetone
Citrate,0.0007,0.0003,Citrate
Sc-ala,0.0005,0.0002,Spectrometer-corrected alanine
XL-HDL-PL,0.0003,0.0001,Phospholipids in Very Large HDL
Omega-6%,0.0002,8.9263e-05,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.0002,6.5981e-05,Free Cholesterol to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0002,5.6462e-05,3-Hydroxybutyrate
