Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.675 [0.645-0.70],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.612 [0.575-0.65],8.196e-224,***,Cystitis,Genitourinary
MEMLOSS,48,0.353 [0.283-0.42],8.704e-18,***,Memory loss,Mental and behavioural
N14_URINOTH,1485,0.341 [0.307-0.38],1.528e-79,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPNAS,1251,0.332 [0.299-0.36],3.811e-83,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
G6_DEGENOTH,14,0.330 [0.232-0.43],8.132e-06,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_LIPOPROTNAS,242,0.319 [0.255-0.38],7.800e-17,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_FH,518,0.274 [0.237-0.31],6.952e-41,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.263 [0.240-0.29],2.696e-98,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.260 [0.210-0.31],3.850e-19,***,Status post-ami,Circulatory
AB1_BACT_INTEST_OTH,357,0.243 [0.238-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.223 [0.182-0.26],2.868e-21,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.216 [0.160-0.27],1.292e-08,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.199 [0.164-0.23],6.843e-24,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.190 [0.174-0.21],5.140e-110,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.182 [0.165-0.20],2.043e-97,***,Any mental disorder,Mental and behavioural
F5_VASCDEM,107,0.169 [0.128-0.21],9.183e-11,***,Vascular dementia,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.159 [0.155-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
E4_HYPERLIPMIX,365,0.149 [0.125-0.17],6.724e-27,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_MALEGEN,1375,0.131 [0.122-0.14],1.268e-184,***,Diseases of male genital organs,Genitourinary
K11_INTESTOTH,398,0.114 [0.097-0.13],2.175e-31,***,Other diseases of intestines,Digestive
I9_UAP,1483,0.107 [0.090-0.12],1.562e-29,***,Unstable angina pectoris,Circulatory
N14_CHRONEPHROPATH,18,0.106 [0.095-0.12],3.639e-75,***,Chronic nephritic syndrome,Genitourinary
K11_HAEMORR,329,0.101 [0.077-0.13],6.492e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
AUD,259,0.094 [0.080-0.11],1.718e-31,***,"Alcohol use disorder, ICD-based",Mental and behavioural
N14_FEMALEINFERT,80,0.088 [0.073-0.10],3.340e-25,***,Female infertility,Genitourinary
H7_CHALAZION,671,0.088 [0.084-0.09],1.000e-315,***,Chalazion,Eye and adnexa
AD_AM,451,0.087 [0.073-0.10],1.593e-30,***,Alzheimer disease (Atypical or mixed),Nervous
FALLS,542,0.083 [0.054-0.11],0.004,**,Falls/tendency to fall,Nervous
I9_IHD,7725,0.078 [0.068-0.09],1.933e-47,***,"Ischaemic heart disease, wide definition",Circulatory
NEURODEGOTH,4178,0.077 [0.072-0.08],1.553e-170,***,Other degenerative diseases of the nervous system,Nervous
M13_HALLUXVALGUS,3980,0.075 [0.070-0.08],2.213e-157,***,Hallux valgus (acquired),Musculoskeletal
M13_HAMMERTOE,331,0.072 [0.057-0.09],2.605e-14,***,Other hammer toe(s) (acquired),Musculoskeletal
J10_PLEURA,140,0.070 [0.056-0.08],2.506e-17,***,Other diseases of pleura,Respiratory
N14_PROSTHYPERPLA,3795,0.070 [0.066-0.07],4.863e-284,***,Hyperplasia of prostate,Genitourinary
M13_RADICULOPATHY,15,0.070 [0.048-0.09],6.731e-05,***,Radiculopathy,Musculoskeletal
K11_FISTULA,485,0.070 [0.065-0.07],4.807e-187,***,Colonic or urogenital fistula,Digestive
F5_DEMENTIA,3309,0.069 [0.063-0.08],6.325e-112,***,Dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.068 [0.063-0.07],9.713e-146,***,Unspecific neurodegenerative disorder,Nervous
H8_NONSUPPNAS,1145,0.068 [0.062-0.07],3.687e-106,***,Nonsuppurative otitis media,Ear and mastoid
KRA_PSY_DEMENTIA,2863,0.067 [0.060-0.07],4.928e-89,***,Any dementia,Mental and behavioural
J10_SEPTDEV,498,0.063 [0.051-0.08],1.338e-18,***,Deviated nasal septum,Respiratory
I9_CORATHER,8695,0.062 [0.054-0.07],2.170e-47,***,Coronary atherosclerosis,Circulatory
I9_ANGINA,5810,0.060 [0.051-0.07],1.035e-31,***,Angina pectoris,Circulatory
J10_PLEURPLAGUE,310,0.059 [0.056-0.06],1.000e-315,***,Pleural plaque,Respiratory
I9_CHD,6392,0.057 [0.048-0.07],9.018e-28,***,Major coronary heart disease event,Circulatory
G6_ALZHEIMER,2982,0.055 [0.050-0.06],3.838e-95,***,Alzheimer disease,Nervous
F5_DEPRESSIO,2165,0.055 [0.048-0.06],1.849e-46,***,Depression,Mental and behavioural
F5_ALZHDEMENT,2076,0.053 [0.047-0.06],3.279e-72,***,Dementia in Alzheimer disease,Mental and behavioural
I9_HEARTFAIL,682,0.051 [0.042-0.06],1.149e-24,***,"Heart failure, strict",Circulatory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.050 [0.045-0.05],1.367e-85,***,Melanocytic naevi of trunk,Neoplasms
L12_ROSACEANAS,82,0.046 [0.038-0.05],1.292e-23,***,Other and unspecified rosacea,Skin
CD2_BENIGN_THYROID,151,0.045 [0.043-0.05],3.060e-225,***,Benign neoplasm of thyroid gland,Neoplasms
K11_DISORD_TEETH,111,0.043 [0.031-0.05],2.476e-07,***,Other disorders of teeth and supporting structures,Digestive
N14_FIOTHNAS,100,0.042 [0.030-0.05],1.309e-06,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
K11_HERNIA,6152,0.040 [0.037-0.04],2.614e-133,***,Hernia,Digestive
COPD_EARLY,512,0.040 [0.037-0.04],9.612e-135,***,Early onset COPD,Respiratory
CD2_BENIGN_OVARY,144,0.040 [0.030-0.05],2.092e-10,***,Benign neoplasm of ovary,Neoplasms
CD2_FOLLICULAR_LYMPHOMA,5808,0.038 [0.036-0.04],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.036 [0.028-0.05],2.579e-11,***,Non-follicular lymphoma,Neoplasms
CD2_BENIGN_MELANOCYTIC,521,0.036 [0.029-0.04],2.912e-18,***,Melanocytic naevi,Neoplasms
J10_PNEUMOTHORAX,46,0.034 [0.026-0.04],1.277e-08,***,Pneumothorax,Respiratory
J10_EMPHYSEMA,365,0.034 [0.031-0.04],3.027e-108,***,Emphysema,Respiratory
N14_ORHCEPINDIDYMITIS,99,0.034 [0.024-0.04],1.030e-05,***,Orchitis and epididymitis,Genitourinary
CD2_BENIGN_COLORECANI,1443,0.033 [0.026-0.04],2.558e-16,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
M13_POLYARTHRITIS,1672,0.033 [0.030-0.04],1.573e-100,***,"Polyarthritis, unspecified",Musculoskeletal
C3_BRONCHUS_LUNG,573,0.032 [0.029-0.04],1.048e-72,***,Malignant neoplasm of bronchus and lung,Neoplasms
