Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_LOWERINF,40,0.412 [0.348-0.48],4.888e-31,***,Other acute lower respiratory infections,Respiratory
H7_LIDLACRIMALORBIT,93,0.333 [0.269-0.40],7.683e-19,***,"Disorders of eyelid, lacrimal system and orbit",Eye and adnexa
N14_POLYPFEMGEN,93,0.321 [0.289-0.35],1.272e-79,***,Polyp of the female genital tract,Genitourinary
J10_ACUTELOWERNAS,20,0.281 [0.231-0.33],4.197e-23,***,Unspecified acute lower respiratory infection,Respiratory
K11_CHRONGASTR,185,0.272 [0.247-0.30],2.923e-90,***,Chronic gastritis,Digestive
H7_LACRIMALSYSTEM,58,0.259 [0.206-0.31],1.089e-16,***,Disorders of lacrimal system,Eye and adnexa
M13_OSTEOCHONDRO,132,0.186 [0.148-0.22],6.057e-16,***,Osteopathies and chondropathies,Musculoskeletal
J10_UPPERINFEC,612,0.176 [0.153-0.20],3.533e-46,***,Acute upper respiratory infections,Respiratory
N14_MENSIRREG,56,0.174 [0.127-0.22],5.272e-08,***,Irregular menses,Genitourinary
E4_PCOS_CONCORTIUM,80,0.173 [0.122-0.22],4.079e-06,***,"Polycystic ovarian syndrome, consortium definition",Endocrine and metabolic
AUD,198,0.173 [0.147-0.20],1.052e-33,***,"Alcohol use disorder, ICD-based",Mental and behavioural
D3_ANAEMIANAS,66,0.166 [0.117-0.22],1.031e-05,***,Other and unspecified anaemias,Blood and immune
N14_FEMALEGENNONINF,227,0.163 [0.119-0.21],1.386e-07,***,Noninflammatory disorders of female genital tract,Genitourinary
O15_MATERN_CARE_PELVIC_ABNORM,78,0.156 [0.118-0.19],1.623e-10,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
L12_DERMATITISNAS,1370,0.156 [0.145-0.17],1.100e-140,***,Dermatitis,Skin
O15_DELIV_CAESAR,80,0.156 [0.116-0.20],4.458e-09,***,Single delivery by caesarean section,Pregnancy
AB1_OTHER_BACTERIAL,356,0.145 [0.118-0.17],2.154e-20,***,Other bacterial diseases,Infectious and parasitic
L12_INFECT_SKIN,314,0.144 [0.121-0.17],4.260e-29,***,Infections of the skin and subcutaneous tissue,Skin
AB1_INTESTINAL_INFECTIONS,392,0.143 [0.115-0.17],3.811e-18,***,Intestinal infectious diseases,Infectious and parasitic
M13_SYNOTEND,637,0.133 [0.118-0.15],2.137e-61,***,Disorders of synovium and tendon,Musculoskeletal
H7_VITRBODYGLOBE,231,0.129 [0.104-0.15],1.573e-19,***,Disorders of vitreous body,Eye and adnexa
N14_FEMGENPROL,1056,0.125 [0.115-0.13],4.921e-136,***,Female genital prolapse,Genitourinary
K11_PANCOTH,28,0.124 [0.090-0.16],1.585e-07,***,Other diseases of pancreas,Digestive
K11_PERITON,24,0.121 [0.081-0.16],9.799e-04,***,Diseases of peritoneum,Digestive
ASTHMA_NAS,2377,0.120 [0.113-0.13],1.393e-189,***,"Asthma, unspecified (mode)",Respiratory
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1072,0.113 [0.102-0.12],4.551e-89,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
K11_FISTULA,324,0.108 [0.095-0.12],2.686e-52,***,Colonic or urogenital fistula,Digestive
O15_MATERN_CARE_OTHER,184,0.104 [0.081-0.13],1.629e-13,***,Maternal care for other known or suspected fetal problems,Pregnancy
J10_LOWCHRON,6472,0.104 [0.098-0.11],3.022e-229,***,Chronic lower respiratory diseases,Respiratory
CD2_BENIGN_BRAIN_CNS,13,0.099 [0.068-0.13],4.398e-05,***,Benign neoplasm of brain and other parts of central nervous system,Neoplasms
L12_DERMATITISECZEMA,3306,0.099 [0.088-0.11],2.843e-73,***,Dermatitis and eczema,Skin
CD2_BENIGN_COLON_NOS,83,0.096 [0.072-0.12],5.980e-10,***,"Benign neoplasm: Colon, unspecified",Neoplasms
E4_HYPERPIT,57,0.094 [0.076-0.11],2.209e-18,***,Hyperfunction of pituitary gland,Endocrine and metabolic
N14_MESNRUIRREG,700,0.094 [0.077-0.11],7.259e-22,***,"Excessive, frequent and irregular menstruation",Genitourinary
J10_INFLUPNEU,328,0.094 [0.059-0.13],0.027,*,Influenza and pneumonia,Respiratory
KRA_PSY_SUBSTANCE,410,0.092 [0.070-0.11],3.416e-11,***,Substance abuse,Mental and behavioural
K11_GASTRODUOULC,144,0.091 [0.071-0.11],2.157e-14,***,Gastroduodenal ulcer,Digestive
G6_POLYOTHUNS,82,0.090 [0.062-0.12],3.913e-05,***,"Other and unspecified polyneuropathies, also in other diseases",Nervous
H8_EXTERNAL,588,0.089 [0.077-0.10],5.936e-41,***,Diseases of external ear,Ear and mastoid
H8_NONSUPPNAS,132,0.088 [0.064-0.11],3.981e-07,***,Nonsuppurative otitis media,Ear and mastoid
N14_ENDOMETRIOSIS_UTERUS,139,0.088 [0.072-0.10],1.189e-21,***,Adenomyosis (Endometriosis of uterus),Genitourinary
H8_HL_PRESBY,61,0.087 [0.065-0.11],9.694e-09,***,Presbycusis,Ear and mastoid
L12_OTHERSKINSUBCUTIS,1654,0.087 [0.076-0.10],1.178e-52,***,Other disorders of skin and subcutaneous tissue,Skin
G6_XTRAPYROTH,99,0.084 [0.062-0.11],4.638e-09,***,Other extrapyramidal and movement disorders in other diseases,Nervous
K11_CHRONPANC,43,0.084 [0.061-0.11],1.687e-07,***,Chronic pancreatitis,Digestive
H8_HL_MIX_NAS,269,0.084 [0.071-0.10],9.558e-32,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
M13_OSTEOPOROSIS,205,0.082 [0.063-0.10],2.208e-12,***,Osteoporosis,Musculoskeletal
G6_HYDROCEPH,105,0.081 [0.066-0.10],3.165e-19,***,Hydrocephalus,Nervous
AB1_GASTROENTERITIS_NOS,392,0.081 [0.058-0.10],3.089e-06,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
ALLERG_RHINITIS,247,0.078 [0.056-0.10],5.084e-07,***,Allergic rhinitis,Respiratory
O15_PREG_OTHER_MAT_DISORD,973,0.077 [0.065-0.09],2.278e-28,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
CD2_BENIGN_CRANIAL_NERVE,6,0.076 [0.049-0.10],0.011,*,Benign neoplasm: Cranial nerves,Neoplasms
K11_ACUTPANC,89,0.076 [0.055-0.10],8.094e-08,***,Acute pancreatitis,Digestive
L12_PILONIDALCYST,164,0.074 [0.062-0.09],1.013e-28,***,Pilonidal cyst,Skin
F5_PANIC,115,0.072 [0.048-0.09],5.142e-04,***,Panic disorder,Mental and behavioural
ALLERG_ASTHMA,3412,0.070 [0.065-0.07],8.256e-203,***,Allergic asthma (mode),Respiratory
M13_FIBROMYALGIA,63,0.069 [0.047-0.09],4.634e-04,***,Fibromyalgia,Musculoskeletal
N14_OTHPENIS,121,0.068 [0.051-0.08],4.346e-10,***,Other disorders of penis,Genitourinary
H7_CHOROIDRETINA,5718,0.066 [0.062-0.07],2.243e-243,***,Disorders of choroid and retina,Eye and adnexa
M13_TENDOSYNOVITISNAS,195,0.066 [0.052-0.08],9.751e-15,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
H7_OPTNERVE,812,0.064 [0.058-0.07],2.547e-94,***,Disorders of optic nerve and visual pathways,Eye and adnexa
I9_ARTOTH,188,0.064 [0.051-0.08],1.189e-16,***,Other diseases of arteries and capillaries,Circulatory
AB1_VIRAL_OTHER_INTEST_INFECTIONS,502,0.063 [0.053-0.07],3.642e-25,***,Viral and other specified intestinal infections,Infectious and parasitic
I9_AORTDIS,41,0.061 [0.049-0.07],1.197e-18,***,Dissection of aorta,Circulatory
I9_VARICVESOTH,36,0.060 [0.039-0.08],0.002,**,Varicose veins of other sites,Circulatory
K11_PERITONITIS,137,0.057 [0.046-0.07],1.200e-18,***,Acute peritonitis,Digestive
