Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.302 [0.290-0.31],1.000e-315,***,Cystitis,Genitourinary
E4_HYPERLIPMIX,365,0.291 [0.255-0.33],1.464e-52,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_URINOTH,1485,0.159 [0.144-0.17],1.127e-84,***,Other diseases of urinary system,Genitourinary
K11_OTHDISDIG,25,0.111 [0.087-0.13],1.147e-14,***,Other diseases of the digestive system,Digestive
KRA_PSY_ANYMENTAL,2504,0.110 [0.099-0.12],9.890e-74,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.109 [0.102-0.12],5.601e-245,***,Diseases of male genital organs,Genitourinary
J10_PLEURA,140,0.091 [0.076-0.11],3.261e-27,***,Other diseases of pleura,Respiratory
K11_FISTULA,485,0.086 [0.082-0.09],1.000e-315,***,Colonic or urogenital fistula,Digestive
F5_DELIRIUM,173,0.083 [0.071-0.10],4.672e-34,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
M13_ENTESOPATHYOTH,48,0.075 [0.057-0.09],2.388e-10,***,Other enthesopathies,Musculoskeletal
M13_SOFTTISSUEOTH,600,0.074 [0.054-0.09],2.032e-07,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
K11_INTESTOTH,398,0.071 [0.058-0.08],2.933e-19,***,Other diseases of intestines,Digestive
N14_MENSIRREG,59,0.069 [0.053-0.09],7.809e-12,***,Irregular menses,Genitourinary
VD_U,43,0.067 [0.047-0.09],1.297e-05,***,Vascular dementia (undefined),Mental and behavioural
E4_PCOS_CONCORTIUM,205,0.067 [0.055-0.08],1.840e-21,***,"Polycystic ovarian syndrome, consortium definition",Endocrine and metabolic
N14_MENORRHAGIA,717,0.067 [0.056-0.08],2.919e-28,***,Menorrhagia,Genitourinary
M13_MYALGIA,253,0.065 [0.054-0.08],1.571e-26,***,Myalgia,Musculoskeletal
K11_ORAL,489,0.065 [0.043-0.09],0.003,**,"Diseases of oral cavity, salivary glands and jaws",Digestive
C_DIFFICILE_ENTEROCOLITIS,2693,0.060 [0.058-0.06],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
H7_PARASTRAB,7,0.060 [0.041-0.08],2.608e-04,***,Paralytic strabismus,Eye and adnexa
N14_PROSTHYPERPLA,3795,0.059 [0.056-0.06],1.000e-315,***,Hyperplasia of prostate,Genitourinary
N14_FEMALEINFERT,80,0.058 [0.043-0.07],1.986e-09,***,Female infertility,Genitourinary
N14_OVARYCYST,986,0.055 [0.051-0.06],9.258e-119,***,Ovarian cyst,Genitourinary
AB1_BACT_INTEST_OTH,357,0.055 [0.047-0.06],1.149e-42,***,Other bacterial intestinal infections,Infectious and parasitic
H7_CHALAZION,671,0.055 [0.050-0.06],2.557e-119,***,Chalazion,Eye and adnexa
M13_HAMMERTOE,331,0.052 [0.041-0.06],2.016e-15,***,Other hammer toe(s) (acquired),Musculoskeletal
F5_VASCDEM,107,0.050 [0.034-0.07],0.001,**,Vascular dementia,Mental and behavioural
J10_SEPTDEV,498,0.050 [0.041-0.06],3.364e-24,***,Deviated nasal septum,Respiratory
I9_HEARTFAIL,682,0.049 [0.040-0.06],3.116e-22,***,"Heart failure, strict",Circulatory
H8_NONSUPPNAS,1145,0.047 [0.043-0.05],2.960e-100,***,Nonsuppurative otitis media,Ear and mastoid
J10_PNEUMOTHORAX,46,0.047 [0.036-0.06],2.109e-11,***,Pneumothorax,Respiratory
H7_PTOSIS,64,0.047 [0.038-0.05],9.515e-24,***,Ptosis of eyelid,Eye and adnexa
F5_DEPRESSIO,2165,0.042 [0.037-0.05],1.218e-48,***,Depression,Mental and behavioural
I9_IHD,7725,0.040 [0.031-0.05],9.824e-11,***,"Ischaemic heart disease, wide definition",Circulatory
J10_PLEURPLAGUE,310,0.040 [0.037-0.04],6.784e-169,***,Pleural plaque,Respiratory
COPD_EARLY,512,0.040 [0.037-0.04],2.089e-142,***,Early onset COPD,Respiratory
K11_GASTRODUOULC,227,0.039 [0.033-0.04],6.493e-32,***,Gastroduodenal ulcer,Digestive
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.038 [0.033-0.04],2.814e-58,***,Melanocytic naevi of trunk,Neoplasms
