Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.666 [0.638-0.69],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.593 [0.556-0.63],2.355e-212,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.374 [0.308-0.44],1.450e-23,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.371 [0.285-0.46],8.195e-12,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.369 [0.336-0.40],1.729e-97,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_URINOTH,1485,0.350 [0.318-0.38],6.369e-93,***,Other diseases of urinary system,Genitourinary
G6_DEGENOTH,14,0.337 [0.213-0.46],0.022,*,Other and unspecified degenerative diseases of nervous system,Nervous
E4_FH,518,0.303 [0.265-0.34],8.470e-50,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.286 [0.262-0.31],1.203e-112,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.281 [0.226-0.34],1.071e-18,***,Status post-ami,Circulatory
AB1_BACT_INTEST_OTH,357,0.250 [0.244-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.229 [0.180-0.28],3.123e-14,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.221 [0.158-0.28],1.053e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_LIPOPROT,7076,0.205 [0.189-0.22],1.719e-125,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_DELIRIUM,173,0.195 [0.154-0.24],1.092e-15,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.174 [0.156-0.19],7.748e-82,***,Any mental disorder,Mental and behavioural
F5_VASCDEM,107,0.172 [0.126-0.22],5.027e-08,***,Vascular dementia,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.158 [0.153-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
