Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.513 [0.495-0.53],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.332 [0.312-0.35],4.463e-217,***,Other diseases of urinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.302 [0.286-0.32],1.000e-315,***,Any mental disorder,Mental and behavioural
K11_OTHDISDIG,25,0.292 [0.264-0.32],4.136e-87,***,Other diseases of the digestive system,Digestive
F5_DEMINOTH,8,0.288 [0.260-0.32],3.631e-82,***,Dementia in other diseases classified elsewhere,Mental and behavioural
N14_MALEGEN,1375,0.277 [0.264-0.29],1.000e-315,***,Diseases of male genital organs,Genitourinary
G6_DEGENOTH,14,0.261 [0.240-0.28],8.510e-120,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.253 [0.221-0.28],2.273e-51,***,Memory loss,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.213 [0.174-0.25],1.212e-20,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_BACT_INTEST_OTH,357,0.187 [0.181-0.19],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.177 [0.160-0.19],1.441e-87,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_HYPERLIPMIX,365,0.176 [0.146-0.21],1.351e-24,***,Mixed hyperlipidaemia,Endocrine and metabolic
VD_U,43,0.173 [0.156-0.19],4.257e-78,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.171 [0.134-0.21],5.604e-15,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
J10_INFLUPNEU,534,0.169 [0.151-0.19],7.241e-69,***,Influenza and pneumonia,Respiratory
N14_PROSTHYPERPLA,3795,0.151 [0.145-0.16],1.000e-315,***,Hyperplasia of prostate,Genitourinary
H7_CHALAZION,671,0.142 [0.136-0.15],1.000e-315,***,Chalazion,Eye and adnexa
J10_UPPERINFEC,1002,0.138 [0.118-0.16],1.594e-37,***,Acute upper respiratory infections,Respiratory
F5_VASCDEM,107,0.136 [0.112-0.16],5.789e-23,***,Vascular dementia,Mental and behavioural
F5_DEPRESSIO,2165,0.124 [0.114-0.13],4.078e-136,***,Depression,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.123 [0.120-0.13],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
E4_HYPERLIPNAS,1251,0.115 [0.088-0.14],1.887e-11,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.107 [0.072-0.14],5.524e-04,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.104 [0.082-0.13],8.784e-15,***,Status post-ami,Circulatory
K11_INTESTOTH,398,0.101 [0.086-0.12],1.086e-33,***,Other diseases of intestines,Digestive
M13_HAMMERTOE,331,0.100 [0.080-0.12],1.581e-17,***,Other hammer toe(s) (acquired),Musculoskeletal
E4_LIPOPROT,7076,0.089 [0.075-0.10],3.652e-29,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
L12_DISORDSKINAPPENDIX,424,0.083 [0.067-0.10],7.951e-21,***,Disorders of skin appendages,Skin
J10_SEPTDEV,498,0.080 [0.065-0.10],1.111e-18,***,Deviated nasal septum,Respiratory
E4_METABOLIA,4834,0.080 [0.059-0.10],6.615e-09,***,Metabolic disorders,Endocrine and metabolic
K11_FISTULA,485,0.078 [0.073-0.08],2.228e-263,***,Colonic or urogenital fistula,Digestive
N14_CHRONEPHROPATH,18,0.075 [0.064-0.09],5.417e-34,***,Chronic nephritic syndrome,Genitourinary
N14_OVARYCYST,986,0.072 [0.067-0.08],8.745e-165,***,Ovarian cyst,Genitourinary
M13_HALLUXVALGUS,3980,0.072 [0.066-0.08],3.099e-142,***,Hallux valgus (acquired),Musculoskeletal
M13_SOFTTISSUEOTH,600,0.071 [0.046-0.10],0.012,*,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
J10_CHRONTONSADEN,5827,0.068 [0.063-0.07],3.462e-178,***,Chronic diseases of tonsils and adenoids,Respiratory
AD_AM,451,0.066 [0.058-0.07],1.779e-54,***,Alzheimer disease (Atypical or mixed),Nervous
N14_MENSIRREG,59,0.066 [0.049-0.08],7.287e-09,***,Irregular menses,Genitourinary
O15_PREG_OTHER_MAT_DISORD,1961,0.065 [0.056-0.08],1.486e-35,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
J10_PLEURPLAGUE,310,0.063 [0.060-0.07],1.000e-315,***,Pleural plaque,Respiratory
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.062 [0.053-0.07],7.530e-37,***,Viral and other specified intestinal infections,Infectious and parasitic
M13_SYNOTEND,1267,0.061 [0.052-0.07],2.489e-31,***,Disorders of synovium and tendon,Musculoskeletal
H7_PARASTRAB,7,0.061 [0.041-0.08],9.801e-04,***,Paralytic strabismus,Eye and adnexa
H8_EXTERNAL,828,0.061 [0.054-0.07],8.193e-67,***,Diseases of external ear,Ear and mastoid
N14_FEMALEINFERT,80,0.059 [0.044-0.07],1.260e-08,***,Female infertility,Genitourinary
I9_HEARTFAIL,682,0.058 [0.047-0.07],1.189e-20,***,"Heart failure, strict",Circulatory
L12_FOLICULAROTH,12,0.056 [0.040-0.07],7.062e-07,***,Other follicular disorders,Skin
N14_MENORRHAGIA,717,0.054 [0.045-0.06],1.242e-26,***,Menorrhagia,Genitourinary
L12_INFECT_SKIN,518,0.053 [0.037-0.07],1.110e-05,***,Infections of the skin and subcutaneous tissue,Skin
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.049 [0.044-0.05],6.355e-88,***,Melanocytic naevi of trunk,Neoplasms
K11_HERNIA,6152,0.048 [0.043-0.05],9.603e-92,***,Hernia,Digestive
NEURODEGOTH,4178,0.048 [0.044-0.05],1.821e-117,***,Other degenerative diseases of the nervous system,Nervous
J10_UPPERDIS,4085,0.046 [0.037-0.06],1.122e-16,***,Other diseases of upper respiratory tract,Respiratory
J10_PLEURA,140,0.046 [0.034-0.06],4.847e-08,***,Other diseases of pleura,Respiratory
KRA_PSY_DEMENTIA,2863,0.045 [0.042-0.05],2.272e-143,***,Any dementia,Mental and behavioural
F5_DEMENTIA,3309,0.045 [0.042-0.05],3.539e-163,***,Dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.045 [0.042-0.05],1.341e-185,***,Unspecific neurodegenerative disorder,Nervous
L12_ROSACEANAS,82,0.041 [0.033-0.05],1.712e-16,***,Other and unspecified rosacea,Skin
K11_DISORD_TEETH,111,0.040 [0.028-0.05],5.721e-06,***,Other disorders of teeth and supporting structures,Digestive
CD2_BENIGN_THYROID,151,0.039 [0.036-0.04],2.681e-157,***,Benign neoplasm of thyroid gland,Neoplasms
