Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.514 [0.494-0.53],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.440 [0.425-0.46],1.000e-315,***,Other diseases of urinary system,Genitourinary
J10_ACUTEUPPERINFEC,241,0.410 [0.358-0.46],6.729e-49,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
J10_INFLUPNEU,534,0.309 [0.283-0.33],4.740e-114,***,Influenza and pneumonia,Respiratory
K11_OTHDISDIG,25,0.308 [0.277-0.34],2.698e-76,***,Other diseases of the digestive system,Digestive
J10_UPPERINFEC,1002,0.274 [0.247-0.30],1.992e-86,***,Acute upper respiratory infections,Respiratory
KRA_PSY_ANYMENTAL,2504,0.270 [0.257-0.28],1.000e-315,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.230 [0.218-0.24],5.245e-289,***,Diseases of male genital organs,Genitourinary
AB1_OTHER_BACTERIAL,478,0.205 [0.172-0.24],6.712e-29,***,Other bacterial diseases,Infectious and parasitic
AB1_BACT_INTEST_OTH,357,0.187 [0.181-0.19],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
G6_DEGENOTH,14,0.181 [0.153-0.21],5.369e-30,***,Other and unspecified degenerative diseases of nervous system,Nervous
F5_DEMINOTH,8,0.177 [0.131-0.22],6.699e-09,***,Dementia in other diseases classified elsewhere,Mental and behavioural
MEMLOSS,48,0.173 [0.143-0.20],1.430e-25,***,Memory loss,Mental and behavioural
H8_EXTERNAL,828,0.143 [0.134-0.15],3.559e-234,***,Diseases of external ear,Ear and mastoid
N14_URETHRAOTH,610,0.141 [0.128-0.15],3.439e-92,***,Other disorders of urethra and urinary system,Genitourinary
L12_DISORDSKINAPPENDIX,424,0.131 [0.110-0.15],8.239e-27,***,Disorders of skin appendages,Skin
N14_PROSTHYPERPLA,3794,0.129 [0.123-0.13],1.000e-315,***,Hyperplasia of prostate,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.122 [0.119-0.13],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
H7_CHALAZION,671,0.121 [0.116-0.13],1.000e-315,***,Chalazion,Eye and adnexa
F5_DEPRESSIO,2165,0.119 [0.111-0.13],1.316e-171,***,Depression,Mental and behavioural
VD_U,43,0.117 [0.100-0.14],2.688e-33,***,Vascular dementia (undefined),Mental and behavioural
