Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
E4_LIPOPROTNAS,242,0.563 [0.490-0.64],2.817e-46,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.496 [0.336-0.66],3.291e-04,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.476 [0.438-0.51],5.630e-128,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
K11_OTHDISDIG,25,0.473 [0.449-0.50],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_FH,518,0.383 [0.339-0.43],2.418e-62,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.355 [0.329-0.38],6.349e-154,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.320 [0.252-0.39],6.180e-15,***,Status post-ami,Circulatory
F5_MENTORG,85,0.285 [0.196-0.37],7.375e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
VD_U,43,0.282 [0.194-0.37],9.180e-05,***,Vascular dementia (undefined),Mental and behavioural
N14_CYSTITIS,693,0.263 [0.234-0.29],7.787e-65,***,Cystitis,Genitourinary
K11_OESSTODUO,43,0.232 [0.196-0.27],5.072e-31,***,"Diseases of oesophagus, stomach and duodenum",Digestive
F5_DELIRIUM,173,0.229 [0.165-0.29],4.215e-07,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.225 [0.208-0.24],3.484e-144,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_VASCDEM,107,0.221 [0.156-0.29],7.566e-06,***,Vascular dementia,Mental and behavioural
N14_URINOTH,1485,0.208 [0.189-0.23],2.184e-93,***,Other diseases of urinary system,Genitourinary
AB1_BACT_INTEST_OTH,357,0.153 [0.147-0.16],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
I9_UAP,1483,0.144 [0.121-0.17],5.433e-30,***,Unstable angina pectoris,Circulatory
CD2_BENIGN_COLON_NOS,212,0.137 [0.092-0.18],5.467e-04,***,"Benign neoplasm: Colon, unspecified",Neoplasms
AD_AM,451,0.122 [0.098-0.15],9.350e-18,***,Alzheimer disease (Atypical or mixed),Nervous
F5_DEMENTIA,3309,0.109 [0.097-0.12],2.601e-66,***,Dementia,Mental and behavioural
K11_HAEMORR,329,0.108 [0.087-0.13],4.433e-18,***,Haemorrhoids and perianal venous thrombosis,Digestive
G6_MIGRAINE_WITH_AURA,143,0.104 [0.093-0.11],1.912e-80,***,Migraine with aura,Nervous
KRA_PSY_DEMENTIA,2863,0.103 [0.090-0.12],3.077e-51,***,Any dementia,Mental and behavioural
NEURODEGOTH,4178,0.100 [0.092-0.11],1.784e-112,***,Other degenerative diseases of the nervous system,Nervous
G6_NEURODEGENERATIVE,4070,0.099 [0.090-0.11],9.697e-92,***,Unspecific neurodegenerative disorder,Nervous
AUD,259,0.098 [0.088-0.11],1.438e-81,***,"Alcohol use disorder, ICD-based",Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.091 [0.088-0.09],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
G6_ALZHEIMER,2982,0.087 [0.077-0.10],8.350e-57,***,Alzheimer disease,Nervous
F5_ALZHDEMENT,2076,0.077 [0.066-0.09],9.571e-37,***,Dementia in Alzheimer disease,Mental and behavioural
