Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.537 [0.514-0.56],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.471 [0.444-0.50],6.100e-247,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.416 [0.361-0.47],2.638e-44,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.372 [0.342-0.40],4.407e-131,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_URINOTH,1485,0.340 [0.319-0.36],9.978e-207,***,Other diseases of urinary system,Genitourinary
MEMLOSS,48,0.339 [0.238-0.44],1.232e-05,***,Memory loss,Mental and behavioural
E4_FH,518,0.301 [0.269-0.33],8.059e-69,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.269 [0.215-0.32],1.432e-17,***,Status post-ami,Circulatory
E4_METABOLIA,4834,0.256 [0.234-0.28],6.681e-114,***,Metabolic disorders,Endocrine and metabolic
J10_ACUTEUPPERINFEC,241,0.255 [0.213-0.30],1.058e-27,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_BACT_INTEST_OTH,357,0.239 [0.233-0.24],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
KRA_PSY_ANYMENTAL,2504,0.206 [0.190-0.22],7.423e-141,***,Any mental disorder,Mental and behavioural
J10_INFLUPNEU,534,0.200 [0.181-0.22],1.793e-95,***,Influenza and pneumonia,Respiratory
VD_U,43,0.199 [0.143-0.26],1.059e-06,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.197 [0.182-0.21],3.892e-143,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.194 [0.133-0.25],8.949e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.163 [0.121-0.20],9.109e-09,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.154 [0.106-0.20],8.038e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
F5_VASCDEM,107,0.151 [0.106-0.20],1.153e-05,***,Vascular dementia,Mental and behavioural
J10_UPPERINFEC,1002,0.150 [0.128-0.17],1.403e-33,***,Acute upper respiratory infections,Respiratory
N14_MALEGEN,1375,0.145 [0.136-0.15],2.493e-214,***,Diseases of male genital organs,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.135 [0.131-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
I9_UAP,1483,0.107 [0.089-0.12],2.480e-26,***,Unstable angina pectoris,Circulatory
N14_CHRONEPHROPATH,18,0.094 [0.084-0.10],4.535e-67,***,Chronic nephritic syndrome,Genitourinary
H7_CHALAZION,671,0.087 [0.082-0.09],1.737e-218,***,Chalazion,Eye and adnexa
AD_AM,451,0.085 [0.070-0.10],1.117e-20,***,Alzheimer disease (Atypical or mixed),Nervous
K11_HAEMORR,329,0.084 [0.064-0.10],1.217e-10,***,Haemorrhoids and perianal venous thrombosis,Digestive
N14_PROSTHYPERPLA,3795,0.081 [0.077-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
H8_EXTERNAL,828,0.080 [0.075-0.09],2.764e-161,***,Diseases of external ear,Ear and mastoid
F5_DEMENTIA,3308,0.080 [0.073-0.09],3.323e-93,***,Dementia,Mental and behavioural
NEURODEGOTH,4178,0.079 [0.072-0.08],8.904e-136,***,Other degenerative diseases of the nervous system,Nervous
KRA_PSY_DEMENTIA,2863,0.077 [0.069-0.09],1.655e-73,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4069,0.077 [0.071-0.08],2.454e-130,***,Unspecific neurodegenerative disorder,Nervous
CD2_BENIGN_COLORECANI,1443,0.074 [0.060-0.09],5.670e-20,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
