Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.461 [0.445-0.48],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.266 [0.245-0.29],2.956e-140,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.254 [0.220-0.29],1.556e-43,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_DEMINOTH,8,0.244 [0.154-0.33],0.028,*,Dementia in other diseases classified elsewhere,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.226 [0.213-0.24],4.859e-234,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1376,0.209 [0.198-0.22],1.000e-315,***,Diseases of male genital organs,Genitourinary
G6_DEGENOTH,14,0.169 [0.130-0.21],1.291e-11,***,Other and unspecified degenerative diseases of nervous system,Nervous
AB1_BACT_INTEST_OTH,357,0.144 [0.137-0.15],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
K11_OTHDISDIG,25,0.140 [0.116-0.16],5.840e-25,***,Other diseases of the digestive system,Digestive
MEMLOSS,48,0.124 [0.079-0.17],0.015,*,Memory loss,Mental and behavioural
N14_PROSTHYPERPLA,3796,0.114 [0.110-0.12],1.000e-315,***,Hyperplasia of prostate,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.103 [0.100-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
VD_U,43,0.102 [0.081-0.12],2.907e-16,***,Vascular dementia (undefined),Mental and behavioural
F5_DELIRIUM,173,0.100 [0.085-0.12],1.095e-30,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
H7_CHALAZION,671,0.096 [0.090-0.10],1.260e-224,***,Chalazion,Eye and adnexa
F5_DEPRESSIO,2165,0.094 [0.086-0.10],1.604e-129,***,Depression,Mental and behavioural
J10_PLEURA,140,0.088 [0.074-0.10],2.460e-32,***,Other diseases of pleura,Respiratory
K11_FISTULA,485,0.086 [0.082-0.09],1.000e-315,***,Colonic or urogenital fistula,Digestive
M13_SOFTTISSUEOTH,600,0.085 [0.066-0.10],3.002e-13,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
M13_HAMMERTOE,331,0.080 [0.065-0.10],9.848e-20,***,Other hammer toe(s) (acquired),Musculoskeletal
M13_ENTESOPATHYOTH,48,0.074 [0.056-0.09],1.272e-09,***,Other enthesopathies,Musculoskeletal
J10_SEPTDEV,498,0.071 [0.059-0.08],1.262e-22,***,Deviated nasal septum,Respiratory
F5_VASCDEM,107,0.071 [0.048-0.09],3.202e-04,***,Vascular dementia,Mental and behavioural
N14_CHRONEPHROPATH,18,0.067 [0.056-0.08],8.598e-29,***,Chronic nephritic syndrome,Genitourinary
