Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
E4_LIPOPROTNAS,242,0.284 [0.258-0.31],1.953e-97,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
CD2_BENIGN_COLON_NOS,212,0.232 [0.176-0.29],8.081e-11,***,"Benign neoplasm: Colon, unspecified",Neoplasms
E4_HYPERLIPNAS,1251,0.190 [0.173-0.21],3.900e-102,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.166 [0.153-0.18],6.148e-129,***,Metabolic disorders,Endocrine and metabolic
E4_FH,518,0.160 [0.139-0.18],8.747e-46,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.138 [0.111-0.17],5.950e-18,***,Status post-ami,Circulatory
G6_MIGRAINE_WITH_AURA,143,0.132 [0.123-0.14],7.387e-207,***,Migraine with aura,Nervous
PD_DEMENTIA,12,0.124 [0.086-0.16],5.998e-05,***,Dementia due to Parkinson's disease,Mental and behavioural
M13_LIMBPAIN,197,0.105 [0.084-0.13],1.141e-18,***,Pain in limb,Musculoskeletal
E4_LIPOPROT,7076,0.101 [0.091-0.11],3.858e-80,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
CD2_BENIGN_COLORECANI,1443,0.086 [0.070-0.10],5.558e-20,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
O15_PRETERM,17,0.079 [0.058-0.10],6.746e-08,***,Preterm labour and delivery,Pregnancy
K11_CHRONGASTR,210,0.076 [0.068-0.08],8.447e-76,***,Chronic gastritis,Digestive
K11_PANCOTH,29,0.076 [0.066-0.09],2.470e-41,***,Other diseases of pancreas,Digestive
M13_SOFTTISSUE,1904,0.074 [0.067-0.08],1.803e-91,***,Soft tissue disorders,Musculoskeletal
M13_ROTATORCUFF,66,0.074 [0.050-0.10],1.596e-04,***,Rotator cuff syndrome,Musculoskeletal
M13_MENISCUSDERANGEMENTS,937,0.072 [0.061-0.08],1.915e-32,***,Meniscus derangement,Musculoskeletal
O15_DELIV_CAESAR,82,0.070 [0.057-0.08],3.089e-21,***,Single delivery by caesarean section,Pregnancy
M13_OSTEOCHONDRO,166,0.069 [0.058-0.08],1.471e-29,***,Osteopathies and chondropathies,Musculoskeletal
N14_PYELONEPHR,67,0.064 [0.049-0.08],1.790e-10,***,Acute tubulo-interstitial nephritis,Genitourinary
AUD,259,0.064 [0.056-0.07],8.237e-48,***,"Alcohol use disorder, ICD-based",Mental and behavioural
L12_DERMATITISNAS,2477,0.063 [0.059-0.07],1.287e-267,***,Dermatitis,Skin
AB1_INTESTINAL_INFECTIONS,954,0.062 [0.054-0.07],2.151e-46,***,Intestinal infectious diseases,Infectious and parasitic
G6_XTRAPYR,48,0.060 [0.045-0.08],8.563e-09,***,Extrapyramidal and movement disorders,Nervous
M13_ARTHROPATHIES,7062,0.060 [0.055-0.06],6.931e-123,***,Arthropathies,Musculoskeletal
K11_LIVER,812,0.059 [0.054-0.06],5.844e-114,***,Diseases of liver,Digestive
O15_MATERN_CARE_PELVIC_ABNORM,86,0.058 [0.047-0.07],1.107e-17,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
E4_OBESITYXTRMALV,103,0.056 [0.049-0.06],2.384e-51,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
H7_CATARACTSENILE,4936,0.055 [0.051-0.06],2.268e-152,***,Senile cataract,Eye and adnexa
