Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.629 [0.603-0.66],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.525 [0.490-0.56],2.099e-193,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.429 [0.363-0.49],8.731e-32,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.402 [0.368-0.44],1.915e-114,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.381 [0.280-0.48],3.923e-08,***,Memory loss,Mental and behavioural
E4_FH,518,0.333 [0.295-0.37],3.880e-60,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_URINOTH,1485,0.332 [0.303-0.36],7.381e-111,***,Other diseases of urinary system,Genitourinary
E4_METABOLIA,4834,0.311 [0.287-0.34],1.596e-137,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.305 [0.245-0.36],2.845e-18,***,Status post-ami,Circulatory
AB1_BACT_INTEST_OTH,357,0.249 [0.244-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.230 [0.172-0.29],9.014e-10,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.223 [0.207-0.24],1.029e-151,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.221 [0.154-0.29],2.253e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.193 [0.148-0.24],1.027e-11,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.170 [0.121-0.22],3.640e-06,***,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.154 [0.137-0.17],4.750e-62,***,Any mental disorder,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.147 [0.143-0.15],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
I9_UAP,1483,0.120 [0.100-0.14],5.307e-27,***,Unstable angina pectoris,Circulatory
CD2_BENIGN_COLON_NOS,212,0.108 [0.071-0.14],0.002,**,"Benign neoplasm: Colon, unspecified",Neoplasms
AUD,259,0.107 [0.094-0.12],1.032e-49,***,"Alcohol use disorder, ICD-based",Mental and behavioural
K11_HAEMORR,329,0.099 [0.075-0.12],2.965e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
N14_CHRONEPHROPATH,18,0.099 [0.088-0.11],5.284e-70,***,Chronic nephritic syndrome,Genitourinary
AD_AM,451,0.092 [0.075-0.11],1.159e-20,***,Alzheimer disease (Atypical or mixed),Nervous
N14_MALEGEN,1375,0.090 [0.083-0.10],1.416e-115,***,Diseases of male genital organs,Genitourinary
NEURODEGOTH,4178,0.084 [0.078-0.09],1.663e-148,***,Other degenerative diseases of the nervous system,Nervous
F5_DEMENTIA,3308,0.080 [0.073-0.09],2.260e-85,***,Dementia,Mental and behavioural
K11_INTESTOTH,398,0.080 [0.063-0.10],3.434e-14,***,Other diseases of intestines,Digestive
KRA_PSY_DEMENTIA,2863,0.077 [0.068-0.09],1.535e-66,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4069,0.076 [0.070-0.08],1.376e-116,***,Unspecific neurodegenerative disorder,Nervous
M13_RADICULOPATHY,15,0.072 [0.051-0.09],4.735e-06,***,Radiculopathy,Musculoskeletal
M13_HALLUXVALGUS,3980,0.071 [0.066-0.08],1.129e-155,***,Hallux valgus (acquired),Musculoskeletal
H7_CHALAZION,671,0.068 [0.063-0.07],3.209e-202,***,Chalazion,Eye and adnexa
N14_FEMALEINFERT,80,0.066 [0.051-0.08],1.238e-13,***,Female infertility,Genitourinary
G6_ALZHEIMER,2982,0.064 [0.057-0.07],8.879e-72,***,Alzheimer disease,Nervous
I9_IHD,7725,0.063 [0.053-0.07],1.559e-30,***,"Ischaemic heart disease, wide definition",Circulatory
K11_FISTULA,485,0.061 [0.056-0.07],1.333e-135,***,Colonic or urogenital fistula,Digestive
F5_ALZHDEMENT,2076,0.059 [0.051-0.07],1.037e-49,***,Dementia in Alzheimer disease,Mental and behavioural
J10_INFLUPNEU,534,0.058 [0.044-0.07],2.186e-10,***,Influenza and pneumonia,Respiratory
CD2_BENIGN_COLORECANI,1443,0.057 [0.046-0.07],3.663e-19,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
E4_ENDOGLAND,62,0.057 [0.039-0.08],1.311e-04,***,Disorders of other endocrine glands,Endocrine and metabolic
E4_HYPERLIPMIX,365,0.055 [0.038-0.07],7.147e-05,***,Mixed hyperlipidaemia,Endocrine and metabolic
I9_CHD,6392,0.054 [0.045-0.06],5.350e-24,***,Major coronary heart disease event,Circulatory
I9_CORATHER,8695,0.054 [0.046-0.06],4.502e-37,***,Coronary atherosclerosis,Circulatory
I9_ANGINA,5810,0.053 [0.044-0.06],5.878e-23,***,Angina pectoris,Circulatory
M13_HAMMERTOE,331,0.051 [0.036-0.07],1.262e-06,***,Other hammer toe(s) (acquired),Musculoskeletal
CD2_BENIGN_THYROID,151,0.051 [0.048-0.05],8.242e-302,***,Benign neoplasm of thyroid gland,Neoplasms
N14_PROSTHYPERPLA,3795,0.050 [0.047-0.05],2.178e-207,***,Hyperplasia of prostate,Genitourinary
J10_SEPTDEV,498,0.046 [0.036-0.06],2.211e-13,***,Deviated nasal septum,Respiratory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.044 [0.040-0.05],1.881e-81,***,Melanocytic naevi of trunk,Neoplasms
CD2_BENIGN_OTHERDIGESTIVE,74,0.044 [0.033-0.05],1.547e-10,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
F5_DEPRESSIO,2165,0.043 [0.037-0.05],1.862e-35,***,Depression,Mental and behavioural
