Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
CD2_BENIGN_COLON_NOS,212,0.671 [0.471-0.87],1.121e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_OTHDISDIG,25,0.201 [0.177-0.22],1.374e-55,***,Other diseases of the digestive system,Digestive
CD2_BENIGN_COLORECANI,1443,0.182 [0.127-0.24],1.966e-05,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
O15_PRETERM,17,0.150 [0.126-0.17],2.927e-29,***,Preterm labour and delivery,Pregnancy
M13_THORACISPINEPAIN,151,0.130 [0.122-0.14],5.674e-203,***,Pain in thoracic spine,Musculoskeletal
E4_LIPOPROTNAS,242,0.126 [0.112-0.14],2.942e-61,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
M13_DORSALGIANAS,1009,0.112 [0.106-0.12],6.112e-275,***,Other/unspecified dorsalgia,Musculoskeletal
G6_PARKINSON,2693,0.106 [0.105-0.11],1.000e-315,***,Parkinson's disease,Nervous
H7_EYEOTH,57,0.103 [0.090-0.12],9.288e-51,***,Other disorders of eye and adnexa,Eye and adnexa
J10_INFLUENZA,14,0.096 [0.064-0.13],0.002,**,All influenza,Respiratory
H7_CONJUNCTIVITISACUNONATOPIC,214,0.092 [0.076-0.11],2.582e-22,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
E4_OBESITYXTRMALV,103,0.091 [0.080-0.10],1.003e-59,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
N14_CYSTITIS,693,0.090 [0.082-0.10],3.289e-103,***,Cystitis,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.087 [0.080-0.09],1.152e-126,***,Any mental disorder,Mental and behavioural
M13_ARTHROPATHIES,7062,0.086 [0.081-0.09],4.588e-269,***,Arthropathies,Musculoskeletal
H7_OCUPAIN,174,0.085 [0.080-0.09],9.404e-217,***,Ocular pain,Eye and adnexa
E4_HYPERLIPNAS,1251,0.085 [0.075-0.09],2.061e-64,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
J10_ACUTEUPPERINFEC,241,0.083 [0.071-0.10],2.535e-32,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_MALEGEN,1375,0.083 [0.078-0.09],1.530e-236,***,Diseases of male genital organs,Genitourinary
H8_BPV,30,0.081 [0.056-0.11],6.665e-05,***,Benign paroxysmal vertigo,Ear and mastoid
M13_LOWBACKPAIN,1988,0.079 [0.070-0.09],1.913e-74,***,Low back pain,Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.073 [0.068-0.08],1.234e-165,***,Other bacterial intestinal infections,Infectious and parasitic
N14_URINOTH,1485,0.071 [0.064-0.08],1.493e-92,***,Other diseases of urinary system,Genitourinary
IPF,3405,0.067 [0.066-0.07],1.000e-315,***,Idiopathic pulmonary fibrosis,Respiratory
E4_FH,518,0.066 [0.054-0.08],9.853e-23,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_FEMALEINFERT,80,0.064 [0.050-0.08],1.914e-12,***,Female infertility,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.064 [0.055-0.07],4.401e-34,***,Migraine with aura,Nervous
M13_CERVICALGIA,179,0.063 [0.055-0.07],4.718e-42,***,Cervicalgia,Musculoskeletal
M13_PYOGARTH,525,0.063 [0.060-0.07],1.000e-315,***,Pyogenic arthritis,Musculoskeletal
M13_OTHERJOINT,3314,0.060 [0.054-0.07],1.196e-74,***,Other joint disorders,Musculoskeletal
H7_KERATITISOTH,43,0.058 [0.046-0.07],5.131e-15,***,Other keratitis,Eye and adnexa
I9_VTE,4388,0.058 [0.044-0.07],1.038e-09,***,Venous thromboembolism,Circulatory
M13_DORSOPATHY,8797,0.055 [0.051-0.06],4.488e-191,***,Dorsopathies,Musculoskeletal
H7_OTHIRISCILIARY,14,0.054 [0.039-0.07],1.609e-06,***,Other disorders of iris and ciliary body,Eye and adnexa
I9_POSTAMI,149,0.054 [0.043-0.06],9.157e-18,***,Status post-ami,Circulatory
M13_ARTHROSIS_POLY,390,0.053 [0.046-0.06],5.608e-46,***,Polyarthrosis,Musculoskeletal
