Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.632 [0.602-0.66],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.463 [0.432-0.49],1.645e-177,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.455 [0.399-0.51],2.414e-51,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.399 [0.368-0.43],4.852e-140,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.330 [0.297-0.36],2.784e-79,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.309 [0.251-0.37],1.311e-19,***,Status post-ami,Circulatory
E4_METABOLIA,4834,0.309 [0.287-0.33],5.964e-169,***,Metabolic disorders,Endocrine and metabolic
MEMLOSS,48,0.299 [0.205-0.39],8.656e-05,***,Memory loss,Mental and behavioural
N14_URINOTH,1485,0.256 [0.229-0.28],1.427e-69,***,Other diseases of urinary system,Genitourinary
AB1_BACT_INTEST_OTH,357,0.231 [0.227-0.24],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_LIPOPROT,7076,0.214 [0.199-0.23],3.228e-167,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
VD_U,43,0.176 [0.124-0.23],6.068e-06,***,Vascular dementia (undefined),Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.172 [0.122-0.22],4.403e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
F5_MENTORG,85,0.165 [0.107-0.22],0.008,**,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.138 [0.098-0.18],4.818e-06,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
I9_UAP,1483,0.135 [0.116-0.15],1.831e-39,***,Unstable angina pectoris,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.132 [0.129-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
AUD,259,0.128 [0.112-0.14],6.436e-53,***,"Alcohol use disorder, ICD-based",Mental and behavioural
F5_VASCDEM,107,0.125 [0.081-0.17],0.007,**,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.119 [0.105-0.13],7.855e-52,***,Any mental disorder,Mental and behavioural
N14_CHRONEPHROPATH,18,0.100 [0.090-0.11],2.374e-79,***,Chronic nephritic syndrome,Genitourinary
G6_MIGRAINE_WITH_AURA,143,0.095 [0.084-0.10],7.562e-67,***,Migraine with aura,Nervous
K11_HAEMORR,329,0.089 [0.065-0.11],3.192e-08,***,Haemorrhoids and perianal venous thrombosis,Digestive
K11_INTESTOTH,398,0.080 [0.062-0.10],2.893e-12,***,Other diseases of intestines,Digestive
I9_IHD,7725,0.076 [0.067-0.09],4.031e-55,***,"Ischaemic heart disease, wide definition",Circulatory
E4_ENDOGLAND,63,0.074 [0.056-0.09],1.520e-11,***,Disorders of other endocrine glands,Endocrine and metabolic
M13_RADICULOPATHY,15,0.071 [0.051-0.09],8.582e-07,***,Radiculopathy,Musculoskeletal
CD2_BENIGN_COLORECANI,1443,0.071 [0.057-0.09],5.661e-17,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
AD_AM,451,0.069 [0.054-0.08],2.112e-13,***,Alzheimer disease (Atypical or mixed),Nervous
F5_DEMENTIA,3309,0.063 [0.056-0.07],4.828e-64,***,Dementia,Mental and behavioural
I9_CHD,6392,0.063 [0.054-0.07],5.202e-40,***,Major coronary heart disease event,Circulatory
M13_HALLUXVALGUS,3980,0.062 [0.058-0.07],1.177e-153,***,Hallux valgus (acquired),Musculoskeletal
G6_NEURODEGENERATIVE,4070,0.061 [0.055-0.07],1.259e-90,***,Unspecific neurodegenerative disorder,Nervous
N14_MALEGEN,1376,0.061 [0.054-0.07],1.333e-63,***,Diseases of male genital organs,Genitourinary
I9_ANGINA,5810,0.061 [0.052-0.07],2.400e-36,***,Angina pectoris,Circulatory
KRA_PSY_DEMENTIA,2863,0.059 [0.051-0.07],2.875e-46,***,Any dementia,Mental and behavioural
I9_CORATHER,8695,0.058 [0.051-0.07],1.376e-52,***,Coronary atherosclerosis,Circulatory
H8_NONSUPPNAS,1145,0.058 [0.052-0.06],2.146e-91,***,Nonsuppurative otitis media,Ear and mastoid
NEURODEGOTH,4178,0.057 [0.052-0.06],9.399e-86,***,Other degenerative diseases of the nervous system,Nervous
H7_CHALAZION,671,0.052 [0.047-0.06],1.027e-87,***,Chalazion,Eye and adnexa
N14_FEMALEINFERT,80,0.051 [0.037-0.06],1.882e-07,***,Female infertility,Genitourinary
