Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_RENALTUB,449,0.339 [0.323-0.36],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
K11_OESSTODUO,43,0.193 [0.146-0.24],1.569e-10,***,"Diseases of oesophagus, stomach and duodenum",Digestive
K11_FUNCDYSP,169,0.187 [0.175-0.20],1.800e-212,***,Functional dyspepsia,Digestive
M13_SOFTTISSUE,1904,0.178 [0.162-0.19],9.145e-97,***,Soft tissue disorders,Musculoskeletal
J10_BRONCH,3,0.167 [0.132-0.20],1.135e-15,***,"Bronchitis, not specified as acute or chronic",Respiratory
K11_OTHDISDIG,25,0.159 [0.138-0.18],8.674e-42,***,Other diseases of the digestive system,Digestive
K11_OTHENTERCOL,751,0.146 [0.138-0.15],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
D3_AGRANULOCYTOSIS,347,0.123 [0.119-0.13],1.000e-315,***,Agranulocytosis,Blood and immune
CD2_BENIGN_PAROTID,171,0.114 [0.106-0.12],9.562e-169,***,Benign neoplasm: Parotid gland,Neoplasms
E4_HYPERLIPMIX,365,0.110 [0.098-0.12],8.843e-74,***,Mixed hyperlipidaemia,Endocrine and metabolic
JOINTPAIN,1595,0.106 [0.096-0.12],1.040e-84,***,Pain in joint,Musculoskeletal
FALLS,542,0.101 [0.078-0.12],7.016e-12,***,Falls/tendency to fall,Nervous
H7_LIDLACRIMALORBIT,197,0.100 [0.083-0.12],4.655e-26,***,"Disorders of eyelid, lacrimal system and orbit",Eye and adnexa
G6_NERPLEX,2804,0.098 [0.090-0.11],1.535e-99,***,"Nerve, nerve root and plexus disorders",Nervous
M13_MUSCLE,168,0.095 [0.091-0.10],1.000e-315,***,Disorders of muscles,Musculoskeletal
J10_VOCALLARYNX,20,0.093 [0.062-0.13],0.002,**,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",Respiratory
I9_ATHSCLE,3616,0.087 [0.084-0.09],1.000e-315,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.085 [0.083-0.09],1.000e-315,***,Non-follicular lymphoma,Neoplasms
M13_ENTESOPATHYOTH,48,0.085 [0.068-0.10],1.041e-17,***,Other enthesopathies,Musculoskeletal
CD2_BENIGN_EAR_RESP,224,0.080 [0.072-0.09],3.715e-77,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
N14_FEMALEGENNONINF,279,0.079 [0.065-0.09],7.977e-24,***,Noninflammatory disorders of female genital tract,Genitourinary
MEMLOSS,48,0.077 [0.058-0.10],1.363e-09,***,Memory loss,Mental and behavioural
K11_OTHINFLIV,466,0.076 [0.072-0.08],1.000e-315,***,Other inflammatory liver diseases,Digestive
I9_OTHPER,110,0.074 [0.062-0.09],1.139e-27,***,Other peripheral vascular diseases,Circulatory
H7_STENOLACRI,62,0.070 [0.056-0.08],1.499e-16,***,Stenosis and insufficiency of lacrimal passages,Eye and adnexa
K11_ORAL,489,0.069 [0.051-0.09],1.976e-09,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
AB1_SEXUAL_TRANSMISSION,7171,0.068 [0.066-0.07],1.000e-315,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
K11_FISTULA,485,0.066 [0.063-0.07],9.269e-258,***,Colonic or urogenital fistula,Digestive
K11_CHOLANGI,1455,0.063 [0.062-0.06],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
