Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.604 [0.582-0.63],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.524 [0.464-0.58],6.349e-62,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.436 [0.403-0.47],5.429e-148,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.377 [0.256-0.50],2.666e-04,***,Memory loss,Mental and behavioural
E4_FH,518,0.357 [0.321-0.39],6.846e-78,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_CYSTITIS,693,0.335 [0.306-0.36],3.383e-108,***,Cystitis,Genitourinary
I9_POSTAMI,149,0.319 [0.256-0.38],7.040e-18,***,Status post-ami,Circulatory
E4_METABOLIA,4834,0.318 [0.295-0.34],5.654e-157,***,Metabolic disorders,Endocrine and metabolic
N14_URINOTH,1485,0.240 [0.219-0.26],3.523e-109,***,Other diseases of urinary system,Genitourinary
VD_U,43,0.216 [0.149-0.28],5.592e-05,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.215 [0.199-0.23],8.331e-158,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.215 [0.147-0.28],1.727e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.197 [0.192-0.20],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
CD2_BENIGN_COLON_NOS,212,0.196 [0.135-0.26],6.459e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
F5_DELIRIUM,173,0.178 [0.129-0.23],1.357e-07,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.166 [0.115-0.22],3.006e-05,***,Vascular dementia,Mental and behavioural
I9_UAP,1483,0.140 [0.119-0.16],2.364e-35,***,Unstable angina pectoris,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.111 [0.108-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
K11_OESSTODUO,43,0.111 [0.078-0.14],1.448e-05,***,"Diseases of oesophagus, stomach and duodenum",Digestive
G6_MIGRAINE_WITH_AURA,143,0.103 [0.092-0.11],1.231e-68,***,Migraine with aura,Nervous
K11_HAEMORR,329,0.097 [0.075-0.12],1.209e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
AD_AM,451,0.092 [0.074-0.11],1.509e-17,***,Alzheimer disease (Atypical or mixed),Nervous
AUD,259,0.090 [0.081-0.10],9.750e-77,***,"Alcohol use disorder, ICD-based",Mental and behavioural
