Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_BILIAOTH,6,0.129 [0.099-0.16],3.361e-12,***,Other diseases of biliary tract,Digestive
M13_SOFTTISSUE,1904,0.083 [0.076-0.09],1.704e-113,***,Soft tissue disorders,Musculoskeletal
M13_ARTHROSIS_OTH,570,0.075 [0.068-0.08],7.461e-90,***,Other arthrosis,Musculoskeletal
O15_PRETERM,17,0.073 [0.048-0.10],0.006,**,Preterm labour and delivery,Pregnancy
M13_LIMBPAIN,197,0.071 [0.051-0.09],8.121e-07,***,Pain in limb,Musculoskeletal
I9_STR,191,0.070 [0.052-0.09],5.785e-08,***,"Stroke, excluding SAH",Circulatory
G6_MIGRAINE_WITH_AURA,143,0.067 [0.057-0.08],7.743e-34,***,Migraine with aura,Nervous
K11_CHOLECYST,114,0.066 [0.059-0.07],7.808e-73,***,Cholecystitis,Digestive
I9_SEQULAE,126,0.063 [0.051-0.07],4.385e-22,***,Sequelae of cerebrovascular disease,Circulatory
N14_CYSTITIS,693,0.059 [0.051-0.07],5.519e-36,***,Cystitis,Genitourinary
O15_PREG_PROLONGED,37,0.059 [0.045-0.07],8.951e-11,***,Prolonged pregnancy,Pregnancy
J10_TONSILLITIS,38,0.059 [0.037-0.08],0.049,*,Other and unspecified tonsillitis,Respiratory
CD2_BENIGN_MELANOCYTIC_LOWERLIMB,5,0.059 [0.039-0.08],6.895e-04,***,"Melanocytic naevi of lower limb, including hip",Neoplasms
G6_NERPLEX,2804,0.057 [0.052-0.06],1.838e-124,***,"Nerve, nerve root and plexus disorders",Nervous
N14_RENALTUB,449,0.057 [0.047-0.07],1.773e-27,***,Renal tubulo-interstitial diseases,Genitourinary
I9_HEARTFAIL,682,0.056 [0.049-0.06],1.399e-47,***,"Heart failure, strict",Circulatory
K11_GASTRODUOULC,227,0.052 [0.042-0.06],1.427e-19,***,Gastroduodenal ulcer,Digestive
H7_RETINALDETACHBREAK,53,0.052 [0.039-0.06],4.915e-10,***,Retinal detachment with retinal break,Eye and adnexa
CD2_BENIGN_LIPOMATOUS,198,0.051 [0.040-0.06],8.418e-14,***,Benign lipomatous neoplasm,Neoplasms
