Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.555 [0.531-0.58],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.470 [0.441-0.50],7.123e-210,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.466 [0.399-0.53],4.342e-37,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.445 [0.321-0.57],6.152e-07,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.424 [0.389-0.46],5.665e-123,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.343 [0.304-0.38],1.273e-61,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_URINOTH,1485,0.328 [0.305-0.35],3.057e-163,***,Other diseases of urinary system,Genitourinary
E4_METABOLIA,4834,0.305 [0.281-0.33],2.744e-128,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.299 [0.238-0.36],1.022e-16,***,Status post-ami,Circulatory
VD_U,43,0.262 [0.192-0.33],4.767e-08,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.261 [0.186-0.34],1.951e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_LIPOPROT,7076,0.223 [0.207-0.24],1.842e-154,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_DELIRIUM,173,0.222 [0.170-0.27],1.156e-11,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.211 [0.206-0.22],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_VASCDEM,107,0.204 [0.149-0.26],8.247e-08,***,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.187 [0.168-0.21],3.377e-76,***,Any mental disorder,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.168 [0.132-0.20],2.738e-14,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
J10_INFLUPNEU,534,0.134 [0.120-0.15],5.646e-67,***,Influenza and pneumonia,Respiratory
